MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  2  6   1.4 1016 283  3.5 5  3.6  87    0    0 265 -306  1
 1  2  7   0.1 1016 288  3.3 3  3.6  90    0    0 247 -305  1
 1  2  8  -0.2 1017 279  3.2 3  3.5  94    0    0 235 -304  1
 1  2  9  -0.5 1017 277  2.5 3  3.5  94    0    2 232 -304  1
 1  2 10  -0.2 1017 278  2.5 4  3.5  94   18   19 235 -305  1
 1  2 11   1.0 1018 269  3.3 5  3.6  92    4   49 245 -306  1
 1  2 12   1.9 1018 279  2.9 6  3.6  86    4   68 257 -309  1
 1  2 13   2.5 1018 279  3.6 7  3.6  82    0   75 269 -311  1
 1  2 14   2.6 1018 272  3.5 7  3.7  82    0   59 276 -313  1
 1  2 15   2.2 1018 272  3.1 6  3.7  84    0   38 273 -312  1
 1  2 16   1.8 1018 273  3.1 7  3.7  86    0   10 273 -310  1
 1  2 17   1.2 1018 273  3.4 7  3.7  87    0    0 277 -308  1
 1  2 18   0.6 1019 274  2.7 7  3.6  89    0    0 274 -305  1
 1  2 19   0.9 1019 270  2.8 7  3.6  90    0    0 273 -302  1
 1  2 20   1.0 1019 270  2.5 7  3.6  89    0    0 274 -300  1
 1  2 21   0.2 1019 273  3.1 5  3.6  91    0    0 263 -298  1
 1  2 22  -0.4 1019 283  2.4 6  3.5  94    0    0 255 -297  1
 1  2 23  -0.2 1020 267  2.8 7  3.5  95    0    0 263 -296  1
 1  2 24  -0.7 1020 269  2.6 6  3.5  96    0    0 262 -295  1
 1  3  1  -1.4 1020 268  2.3 4  3.4  98    0    0 247 -295  1
 1  3  2  -1.9 1020 277  2.3 3  3.3 100    0    0 231 -295  1
 1  3  3  -3.1 1020 293  1.5 4  3.1  99    0    0 228 -295  1
 1  3  4  -2.9 1020 305  2.4 5  3.0 100    0    0 235 -294  1
 1  3  5  -3.3 1020 261  1.6 6  3.0 100    0    0 242 -294  1
 1  3  6  -3.2 1020 281  1.7 6  3.0 100    0    0 243 -293  1
 1  3  7  -3.9 1021 270  1.6 4  2.9 100    0    0 232 -293  1
 1  3  8  -4.3 1020 250  1.4 4  2.8 100    0    0 221 -295  1
 1  3  9  -4.4 1021 234  1.3 5  2.7 100    0    1 225 -296  1
 1  3 10  -3.8 1021 232  2.0 6  2.8 100    0   28 232 -298  1
 1  3 11  -2.5 1021 216  1.8 6  3.0 100    1   51 237 -302  1
 1  3 12  -2.1 1021 217  1.8 6  3.2 100   12   84 238 -307  1
 1  3 13  -1.3 1021 226  1.9 6  3.3  99   23   91 238 -309  1
 1  3 14  -0.2 1021 236  1.7 6  3.5  98   35   80 242 -310  1
 1  3 15  -0.1 1021 232  1.7 5  3.6  98   51   50 240 -310  1
 1  3 16  -0.2 1021 226  2.1 7  3.6  98    0   19 248 -310  1
 1  3 17  -0.1 1021 230  1.7 7  3.7  99    0    0 261 -309  1
 1  3 18  -0.3 1020 231  2.1 7  3.7  99    0    0 264 -309  1
 1  3 19  -0.1 1020 239  1.6 7  3.7  99    0    0 268 -310  1
 1  3 20   0.2 1020 231  1.8 7  3.7  99    0    0 274 -311  1
 1  3 21   0.3 1020 232  1.5 8  3.8  98    0    0 281 -312  1
 1  3 22   0.5 1020 244  1.9 8  3.8  99    0    0 288 -313  1
 1  3 23   0.6 1019 227  1.6 8  3.9  99    0    0 291 -315  1
 1  3 24   0.6 1019 240  2.1 8  3.9  99    0    0 292 -316  1
 1  4  1   0.5 1019 226  2.3 8  3.9  99    0    0 294 -316  1
 1  4  2   0.5 1019 229  2.1 8  3.9  99    0    0 294 -315  1
 1  4  3   0.6 1019 229  2.2 8  3.9  99    0    0 296 -314  1
 1  4  4   0.6 1018 232  2.7 8  3.9  99    0    0 297 -313  1
 1  4  5   0.5 1018 223  2.9 8  3.8  98    0    0 296 -311  1
 1  4  6   0.4 1017 222  2.8 8  3.8  97    0    0 295 -310  1
 1  4  7   0.2 1017 224  2.3 8  3.7  96    0    0 293 -309  1
 1  4  8   0.3 1017 214  2.2 8  3.7  96    0    0 292 -308  1
 1  4  9   0.4 1017 210  2.0 7  3.8  97    0    6 290 -307  1
 1  4 10   0.5 1017 208  1.9 7  3.8  97   16   36 287 -304  1
 1  4 11   0.7 1017 201  3.1 7  3.8  96    0   44 284 -301  1
 1  4 12   0.8 1017 215  2.6 7  3.7  94    0   32 283 -301  1
 1  4 13   1.0 1016 198  3.0 7  3.7  92    0   42 280 -302  1
 1  4 14   1.2 1016 198  2.5 7  3.7  89    0   45 278 -302  1
 1  4 15   1.3 1015 200  2.5 7  3.6  86    0   42 276 -301  1
 1  4 16   1.2 1015 202  2.7 7  3.4  83    0   11 275 -300  1
 1  4 17   1.1 1015 199  2.6 8  3.3  81    0    0 275 -297  1
 1  4 18   1.1 1015 198  2.7 8  3.2  78    0    0 277 -293  1
 1  4 19   1.0 1015 204  3.2 8  3.1  76    0    0 275 -290  1
 1  4 20   1.0 1015 202  4.2 8  3.1  77    0    0 275 -289  1
 1  4 21   0.6 1015 199  3.2 7  3.2  79    0    0 271 -288  1
 1  4 22   0.2 1014 205  3.3 7  3.1  81    0    0 267 -286  1
 1  4 23  -0.1 1014 195  3.2 7  3.1  80    0    0 264 -284  1
 1  4 24  -0.4 1014 198  3.5 6  3.0  81    0    0 261 -283  1
 1  5  1  -1.3 1014 196  3.4 6  2.9  82    0    0 256 -283  1
 1  5  2  -1.2 1014 191  3.6 6  2.9  83    0    0 255 -284  1
 1  5  3  -1.8 1014 187  3.7 6  2.8  83    0    0 253 -286  1
 1  5  4  -2.2 1014 193  3.6 5  2.7  83    0    0 246 -285  1
 1  5  5  -2.5 1013 193  3.6 5  2.6  82    0    0 241 -283  1
 1  5  6  -2.8 1013 191  3.8 5  2.6  83    0    0 239 -280  1
 1  5  7  -2.4 1013 190  4.2 4  2.5  81    0    0 235 -278  1
 1  5  8  -2.7 1012 199  4.1 4  2.5  80    0    0 231 -276  1
 1  5  9  -2.7 1012 190  3.4 6  2.5  80    0    0 235 -275  1
 1  5 10  -2.4 1012 194  3.5 5  2.5  79    0   26 237 -275  1
 1  5 11  -2.5 1012 191  3.7 6  2.5  78   22   62 236 -275  1
 1  5 12  -1.5 1012 193  3.4 7  2.5  76   19   87 242 -277  1
 1  5 13  -1.2 1012 181  3.6 5  2.5  72   80   80 240 -279  1
 1  5 14  -1.0 1011 186  3.4 5  2.5  71   61   76 233 -281  1
 1  5 15  -0.8 1010 173  3.4 5  2.5  71   22   59 235 -281  1
 1  5 16  -1.6 1010 169  3.5 4  2.5  73    1   23 230 -280  1
 1  5 17  -2.1 1009 154  3.3 4  2.5  76    0    0 227 -278  1
 1  5 18  -2.5 1009 152  3.3 4  2.5  78    0    0 226 -275  1
 1  5 19  -3.4 1008 149  3.6 2  2.4  80    0    0 221 -274  1
 1  5 20  -3.8 1007 162  3.5 1  2.4  81    0    0 212 -273  1
 1  5 21  -4.1 1006 160  3.1 4  2.3  82    0    0 219 -273  1
 1  5 22  -4.1 1005 158  2.9 5  2.3  80    0    0 234 -274  1
 1  5 23  -4.2 1004 164  3.3 7  2.2  79    0    0 248 -274  1
 1  5 24  -3.8 1003 156  3.5 8  2.2  79    0    0 262 -276  1
 1  6  1  -3.0 1002 163  3.5 8  2.3  78    0    0 271 -280  1
 1  6  2  -2.5 1000 172  2.9 8  2.5  80    0    0 277 -285  1
 1  6  3  -1.4  999 179  3.9 8  2.7  81    0    0 284 -292  1
 1  6  4  -0.7  998 177  4.2 8  3.0  83    0    0 291 -298  1
 1  6  5   0.2  997 179  4.4 7  3.3  86    0    0 293 -303  1
 1  6  6   0.8  996 178  4.3 8  3.6  89    0    0 299 -307  1
 1  6  7   1.4  995 189  3.7 8  3.8  92    0    0 311 -312  1
 1  6  8   2.1  995 196  3.1 8  4.1  94    0    0 314 -315  1
 1  6  9   2.2  995 201  2.9 7  4.3  95    0    2 312 -319  1
 1  6 10   2.3  996 203  3.8 7  4.4  96    0   28 306 -320  1
 1  6 11   2.5  996 215  2.7 8  4.4  96    0   23 314 -320  1
 1  6 12   2.6  996 215  2.9 8  4.5  97    0   32 322 -320  1
 1  6 13   2.5  997 215  2.4 8  4.5  98    0   35 322 -320  1
 1  6 14   2.5  997 200  2.2 7  4.6  99    0   47 308 -320  1
 1  6 15   2.6  997 191  2.4 7  4.6  99    0   36 292 -320  1
 1  6 16   2.5  997 183  2.2 7  4.6  99    0    9 297 -320  1
 1  6 17   2.6  997 158  2.1 7  4.6  99    0    0 302 -320  1
 1  6 18   2.7  996 129  1.6 7  4.6  99    0    0 306 -320  1
 1  6 19   2.7  996 147  1.9 7  4.6  99    0    0 307 -320  1
 1  6 20   2.6  995 148  2.1 8  4.6  99    0    0 317 -320  1
 1  6 21   2.7  995 119  1.4 7  4.6  99    0    0 317 -320  1
 1  6 22   2.1  995 119  0.9 7  4.6  99    0    0 306 -320  1
 1  6 23   2.1  995 138  0.9 7  4.5 100    0    0 304 -320  1
 1  6 24   1.9  995 325  1.1 7  4.5 100    0    0 306 -320  1
 1  7  1   1.7  995 304  1.6 6  4.4 100    0    0 298 -320  1
 1  7  2   1.9  997 304  2.4 6  4.4 100    0    0 290 -320  1
 1  7  3   2.1  999 290  2.9 8  4.5 100    0    0 308 -320  1
 1  7  4   1.9 1001 277  2.7 7  4.4 100    0    0 315 -320  1
 1  7  5   2.0 1003 263  2.8 8  4.4 100    0    0 314 -320  1
 1  7  6   1.9 1004 241  2.3 8  4.4 100    0    0 319 -320  1
 1  7  7   1.6 1005 248  2.3 8  4.3 100    0    0 319 -319  1
 1  7  8   1.3 1007 242  1.6 8  4.2 100    0    0 318 -316  1
 1  7  9   1.2 1008 233  1.0 8  4.2 100    0    3 316 -312  1
 1  7 10   1.2 1009 214  1.8 8  4.2 100    2   35 315 -308  1
 1  7 11   1.1 1010 163  2.3 7  4.1 100    1   57 305 -306  1
 1  7 12   2.0 1010  77  2.2 5  4.2  98    9  105 279 -308  1
 1  7 13   2.0 1010 125  2.5 6  4.3  98    6  109 267 -314  1
 1  7 14   1.9 1010 118  3.2 8  4.3  98    0   48 291 -319  1
 1  7 15   1.7 1009 119  3.5 8  4.3  99    0   21 310 -320  1
 1  7 16   1.7 1009 120  3.5 8  4.3 100    0    6 312 -319  1
 1  7 17   1.9 1009 108  4.0 8  4.3  99    0    0 313 -318  1
 1  7 18   1.9 1008 114  3.5 8  4.3  99    0    0 313 -317  1
 1  7 19   2.1 1007  97  4.0 7  4.3  99    0    0 300 -318  1
 1  7 20   2.2 1006 118  3.7 7  4.4  98    0    0 291 -319  1
 1  7 21   2.3 1006 117  3.4 7  4.4  99    0    0 293 -319  1
 1  7 22   2.5 1005 127  2.3 7  4.5 100    0    0 297 -320  1
 1  7 23   2.7 1005 136  2.4 7  4.6 100    0    0 300 -320  1
 1  7 24   3.2 1005 162  2.0 7  4.7  99    0    0 301 -320  1
 1  8  1   3.5 1005 171  1.4 8  4.8  99    0    0 313 -320  1
 1  8  2   3.8 1005 175  1.4 8  4.9  99    0    0 328 -320  1
 1  8  3   4.5 1005 181  1.2 8  5.1 100    0    0 331 -320  1
 1  8  4   4.7 1005 168  2.0 7  5.3 100    0    0 324 -320  1
 1  8  5   5.2 1004 174  1.8 6  5.4  99    0    0 307 -320  1
 1  8  6   5.6 1004 185  2.0 5  5.5  98    0    0 291 -320  1
 1  8  7   5.9 1003 189  2.7 7  5.7  98    0    0 301 -319  1
 1  8  8   5.4 1003 177  2.5 7  5.7  99    0    0 318 -320  1
 1  8  9   5.7 1003 177  3.7 6  5.7 100    0    4 311 -320  1
 1  8 10   6.3 1003 156  2.2 7  5.8  99    0   21 315 -320  1
 1  8 11   7.4 1002 179  2.8 5  6.0  96   49   69 312 -320  1
 1  8 12   9.0 1002 180  3.4 6  6.2  91   60   92 311 -320  1
 1  8 13   9.8 1001 179  4.1 4  6.4  86   49  102 309 -320  1
 1  8 14  10.7 1000 188  4.5 5  6.5  82    8   84 303 -320  1
 1  8 15  11.1 1000 187  4.9 6  6.5  78    1   52 315 -320  1
 1  8 16  10.7  999 186  4.4 7  6.4  77    0   20 328 -320  1
 1  8 17  10.3  999 189  3.7 6  6.3  78    0    0 326 -320  1
 1  8 18  10.2  999 201  4.3 6  6.2  79    0    0 319 -320  1
 1  8 19  10.7 1000 218  4.3 7  6.3  79    0    0 326 -320  1
 1  8 20   9.7 1000 234  4.9 7  6.3  80    0    0 332 -321  1
 1  8 21   9.6 1001 236  4.5 6  6.1  81    0    0 324 -321  1
 1  8 22   9.2 1002 233  3.3 6  5.9  80    0    0 317 -321  1
 1  8 23   8.5 1002 250  2.3 7  5.8  81    0    0 321 -320  1
 1  8 24   6.6 1003 247  2.4 6  5.4  82    0    0 316 -323  1
 1  9  1   5.4 1003 263  1.6 8  5.0  86    0    0 319 -326  1
 1  9  2   4.8 1004 304  1.2 8  5.0  91    0    0 331 -326  1
 1  9  3   4.5 1004  81  1.4 8  5.0  93    0    0 332 -325  1
 1  9  4   4.2 1004 203  1.2 8  5.0  96    0    0 331 -324  1
 1  9  5   4.2 1004 211  1.1 8  5.1  98    0    0 332 -323  1
 1  9  6   4.0 1003 236  1.9 8  5.0  98    0    0 330 -322  1
 1  9  7   3.8 1004 231  1.5 8  5.0  98    0    0 327 -321  1
 1  9  8   3.3 1004 223  2.3 8  4.8  97    0    0 324 -320  1
 1  9  9   2.7 1004 219  2.1 7  4.6  96    0    3 312 -320  1
 1  9 10   3.1 1005 223  2.5 5  4.4  94   24   36 286 -319  1
 1  9 11   3.5 1006 221  2.8 4  4.5  92   63   69 263 -318  1
 1  9 12   3.9 1007 227  3.5 7  4.5  90    5   86 277 -318  1
 1  9 13   4.1 1007 223  3.9 8  4.5  88    0   68 305 -319  1
 1  9 14   4.4 1007 237  4.5 6  4.5  86    8   88 299 -319  1
 1  9 15   4.3 1008 236  4.1 6  4.3  84   14   68 285 -319  1
 1  9 16   4.0 1009 235  4.2 7  4.2  81    2   27 290 -319  1
 1  9 17   3.1 1010 224  3.7 7  4.1  83    0    0 293 -319  1
 1  9 18   4.0 1010 233  4.1 7  4.1  83    0    0 292 -319  1
 1  9 19   3.9 1011 237  3.9 5  4.1  82    0    0 282 -319  1
 1  9 20   3.5 1012 236  4.3 4  4.1  82    0    0 265 -317  1
 1  9 21   3.4 1013 236  4.5 5  4.0  83    0    0 264 -315  1
 1  9 22   2.7 1014 237  3.7 4  4.0  84    0    0 264 -314  1
 1  9 23   2.4 1015 241  3.1 5  3.9  85    0    0 263 -314  1
 1  9 24   2.7 1016 240  3.4 6  3.9  85    0    0 273 -314  1
 1 10  1   2.8 1016 232  3.4 7  3.9  84    0    0 283 -314  1
 1 10  2   2.7 1016 233  3.2 7  3.9  84    0    0 286 -313  1
 1 10  3   2.3 1017 225  3.3 4  3.8  84    0    0 267 -312  1
 1 10  4   1.6 1018 225  3.0 2  3.8  88    0    0 240 -310  1
 1 10  5   1.1 1018 219  2.7 2  3.8  92    0    0 227 -310  1
 1 10  6   1.0 1019 216  2.8 3  3.8  94    0    0 233 -310  1
 1 10  7   0.8 1019 214  3.0 7  3.9  96    0    0 259 -311  1
 1 10  8   1.3 1019 227  3.1 7  3.9  96    0    0 282 -311  1
 1 10  9   1.1 1020 234  3.9 7  4.0  97    0    3 285 -312  1
 1 10 10   0.9 1021 220  3.2 6  4.0  99    0   23 282 -314  1
 1 10 11   1.0 1021 213  3.4 6  4.0 100    0   44 278 -315  1
 1 10 12   1.2 1022 201  3.5 8  4.1 100    0   68 291 -317  1
 1 10 13   1.5 1022 207  3.4 7  4.1  99    0   73 297 -318  1
 1 10 14   2.0 1021 211  3.2 5  4.2  98   49   89 280 -319  1
 1 10 15   2.4 1021 204  2.0 2  4.2  96  100   41 253 -318  1
 1 10 16   1.8 1021 162  1.3 3  4.1  94   17   29 239 -317  1
 1 10 17   1.3 1021 166  1.6 4  4.0  95    0    0 245 -315  1
 1 10 18   1.4 1021 159  2.0 3  3.9  95    0    0 243 -311  1
 1 10 19   0.3 1020 160  1.9 3  3.8  96    0    0 233 -308  1
 1 10 20   0.9 1020 167  2.4 3  3.8  96    0    0 231 -306  1
 1 10 21   0.5 1020 160  1.9 4  3.8  95    0    0 236 -305  1
 1 10 22  -0.1 1019 148  2.2 4  3.6  94    0    0 239 -303  1
 1 10 23  -0.1 1019 151  2.7 5  3.5  94    0    0 242 -302  1
 1 10 24  -0.2 1018 156  3.2 5  3.5  93    0    0 242 -301  1
 1 11  1  -0.9 1018 161  2.6 4  3.4  93    0    0 233 -300  1
 1 11  2  -1.3 1017 154  2.5 3  3.3  94    0    0 219 -299  1
 1 11  3  -1.8 1016 146  1.9 2  3.2  94    0    0 208 -298  1
 1 11  4  -1.8 1015 152  2.2 1  3.1  94    0    0 196 -297  1
 1 11  5  -1.9 1014 147  2.3 0  3.1  94    0    0 184 -296  1
 1 11  6  -1.9 1013 149  2.4 0  3.1  94    0    0 177 -295  1
 1 11  7  -2.0 1012 146  2.6 2  3.1  95    0    0 186 -294  1
 1 11  8  -1.8 1011 152  2.9 2  3.1  95    0    0 197 -294  1
 1 11  9  -1.7 1011 164  3.5 4  3.1  94    0    1 208 -294  1
 1 11 10  -1.4 1010 163  2.4 6  3.1  92    0   20 233 -294  1
 1 11 11  -1.4 1010 148  3.8 6  3.1  91    2   64 246 -298  1
 1 11 12  -0.4 1009 128  2.5 4  3.2  90   91   97 237 -303  1
 1 11 13   0.7 1008 131  3.6 4  3.4  88  110  102 229 -307  1
 1 11 14   1.2 1006 138  3.4 3  3.5  86  113   86 225 -310  1
 1 11 15   1.7 1005 128  3.3 4  3.6  85   48   75 228 -311  1
 1 11 16   1.3 1005 142  2.7 3  3.6  85    3   31 230 -310  1
 1 11 17   1.3 1005 151  1.8 4  3.6  86    0    0 231 -308  1
 1 11 18   1.5 1004 164  2.1 6  3.7  88    0    0 255 -308  1
 1 11 19   1.6 1004 170  2.8 8  3.9  91    0    0 285 -309  1
 1 11 20   1.9 1004 179  2.9 8  4.1  94    0    0 302 -309  1
 1 11 21   2.4 1004 192  2.8 8  4.3  96    0    0 307 -309  1
 1 11 22   2.9 1004 227  3.4 8  4.5  96    0    0 309 -309  1
 1 11 23   3.2 1004 235  3.7 8  4.6  97    0    0 310 -310  1
 1 11 24   3.3 1005 238  3.5 7  4.7  97    0    0 304 -311  1
 1 12  1   3.4 1005 247  3.2 7  4.7  98    0    0 296 -312  1
 1 12  2   3.4 1006 255  3.8 8  4.8  98    0    0 303 -313  1
 1 12  3   3.6 1006 269  4.0 8  4.7  96    0    0 310 -314  1
 1 12  4   3.4 1008 275  4.7 7  4.6  94    0    0 304 -315  1
 1 12  5   2.8 1009 273  4.1 4  4.3  90    0    0 278 -315  1
 1 12  6   2.9 1010 268  3.4 5  4.2  90    0    0 267 -316  1
 1 12  7   3.1 1011 259  4.0 7  4.3  90    0    0 290 -316  1
 1 12  8   3.2 1012 251  4.2 7  4.3  90    0    0 304 -317  1
 1 12  9   3.2 1012 244  3.9 8  4.3  90    0    2 314 -317  1
 1 12 10   3.0 1013 241  3.5 6  4.3  92    5   31 310 -318  1
 1 12 11   3.2 1013 245  3.6 7  4.4  92   20   59 307 -319  1
 1 12 12   3.5 1014 235  3.2 7  4.4  92    2   76 314 -319  1
 1 12 13   3.5 1014 231  2.7 7  4.4  91    0   54 317 -320  1
 1 12 14   3.3 1013 223  3.4 7  4.4  91    0   38 317 -320  1
 1 12 15   3.3 1013 211  2.7 8  4.4  91    0   34 324 -320  1
 1 12 16   3.2 1013 208  2.1 7  4.3  90    0   19 325 -320  1
 1 12 17   3.0 1012 183  1.5 7  4.3  91    0    0 319 -322  1
 1 12 18   3.2 1011 175  2.5 8  4.3  92    0    0 325 -324  1
 1 12 19   3.2 1010 169  2.3 7  4.4  92    0    0 325 -325  1
 1 12 20   3.0 1010 162  2.2 8  4.5  95    0    0 325 -326  1
 1 12 21   3.0 1009 161  2.2 7  4.6  98    0    0 324 -326  1
 1 12 22   3.2 1008 163  2.0 7  4.7  98    0    0 315 -326  1
 1 12 23   3.4 1008 159  1.8 7  4.8  98    0    0 315 -326  1
 1 12 24   3.5 1007 171  1.6 7  4.9  99    0    0 315 -326  1
 1 13  1   3.7 1007 173  1.4 8  4.9 100    0    0 325 -327  1
 1 13  2   4.0 1007 236  1.1 7  5.0 100    0    0 325 -329  1
 1 13  3   4.3 1007 232  1.6 7  5.1  99    0    0 316 -331  1
 1 13  4   4.4 1007 253  2.1 8  5.2  99    0    0 325 -332  1
 1 13  5   4.2 1007 256  2.0 7  5.2  99    0    0 325 -331  1
 1 13  6   4.1 1008 265  1.5 7  5.1 100    0    0 314 -331  1
 1 13  7   4.3 1008 264  1.6 8  5.1 100    0    0 322 -330  1
 1 13  8   4.3 1008 237  1.5 8  5.2 100    0    0 331 -329  1
 1 13  9   4.2 1008 240  1.6 8  5.2 100    0    1 331 -329  1
 1 13 10   4.3 1009 227  1.1 7  5.2 100    0   16 321 -329  1
 1 13 11   4.5 1009 246  1.4 7  5.2 100    0   33 311 -329  1
 1 13 12   4.8 1009 190  1.6 8  5.3 100    0   52 321 -331  1
 1 13 13   5.0 1009 161  1.7 7  5.4  99    0   55 321 -332  1
 1 13 14   5.1 1008 130  2.1 8  5.4  98    0   27 321 -334  1
 1 13 15   5.0 1007 107  2.4 7  5.4  99    0   24 322 -335  1
 1 13 16   5.0 1007 127  2.9 8  5.4  99    0    8 322 -333  1
 1 13 17   5.5 1006 142  3.3 7  5.5  98    0    0 324 -331  1
 1 13 18   5.9 1006 151  3.4 8  5.6  97    0    0 326 -329  1
 1 13 19   6.7 1005 175  3.0 8  5.7  96    0    0 337 -328  1
 1 13 20   7.8 1005 242  3.8 8  6.2  96    0    0 342 -328  1
 1 13 21   7.9 1006 253  4.4 8  6.6  99    0    0 346 -327  1
 1 13 22   8.3 1006 243  4.8 8  6.8 100    0    0 347 -327  1
 1 13 23   8.0 1007 264  4.8 8  6.8 100    0    0 346 -326  1
 1 13 24   8.0 1007 257  4.9 8  6.7 100    0    0 345 -326  1
 1 14  1   8.4 1007 247  4.0 7  6.8  99    0    0 338 -326  1
 1 14  2   8.6 1007 255  4.0 7  6.9  99    0    0 331 -326  1
 1 14  3   8.8 1007 255  3.7 7  7.0  99    0    0 332 -326  1
 1 14  4   9.0 1007 261  3.5 7  7.0  97    0    0 331 -327  1
 1 14  5   8.9 1007 273  4.2 8  7.0  97    0    0 341 -327  1
 1 14  6   8.7 1007 274  3.9 7  7.0  99    0    0 341 -328  1
 1 14  7   8.8 1007 267  3.2 8  7.0  99    0    0 341 -328  1
 1 14  8   9.1 1008 255  3.1 8  7.1  99    0    0 350 -329  1
 1 14  9   8.9 1008 235  2.3 7  7.1  99    0    0 344 -329  1
 1 14 10   9.2 1008 222  2.2 7  7.1  99    0   16 338 -330  1
 1 14 11   9.4 1008 223  2.9 7  7.2  98    0   32 340 -332  1
 1 14 12   9.8 1008 222  3.4 7  7.3  98    0   35 343 -334  1
 1 14 13   9.9 1007 232  3.9 8  7.4  97    0   35 351 -336  1
 1 14 14  10.0 1007 238  4.0 8  7.5  97    0   41 357 -337  1
 1 14 15  10.2 1007 236  4.5 7  7.5  97    0   41 352 -338  1
 1 14 16   9.9 1007 247  3.9 8  7.5  97    0   17 352 -338  1
 1 14 17  10.0 1007 257  3.4 8  7.5  98    0    0 357 -338  1
 1 14 18  10.2 1007 250  4.1 8  7.5  97    0    0 357 -342  1
 1 14 19  10.1 1007 235  4.1 8  7.5  96    0    0 357 -346  1
 1 14 20  10.1 1007 232  3.7 8  7.5  96    0    0 358 -350  1
 1 14 21   9.9 1007 243  3.9 7  7.4  96    0    0 353 -351  1
 1 14 22   9.8 1007 245  3.7 7  7.3  96    0    0 349 -351  1
 1 14 23   9.1 1007 260  4.0 8  7.1  96    0    0 350 -351  1
 1 14 24   8.8 1007 260  4.2 8  6.8  95    0    0 351 -351  1
 1 15  1   8.5 1008 252  4.4 8  6.7  95    0    0 349 -350  1
 1 15  2   8.6 1009 255  4.6 8  6.6  94    0    0 347 -349  1
 1 15  3   8.3 1009 265  5.4 7  6.4  93    0    0 336 -348  1
 1 15  4   7.6 1010 257  4.7 6  6.2  93    0    0 315 -346  1
 1 15  5   7.4 1011 258  5.2 7  6.0  92    0    0 313 -345  1
 1 15  6   7.4 1012 252  6.2 8  5.9  91    0    0 328 -343  1
 1 15  7   7.2 1013 245  6.0 8  5.9  92    0    0 335 -341  1
 1 15  8   7.2 1014 250  5.4 8  5.8  91    0    0 333 -340  1
 1 15  9   6.7 1015 261  4.3 7  5.6  90    0    2 324 -338  1
 1 15 10   6.6 1016 249  3.7 5  5.4  90    2   38 301 -337  1
 1 15 11   6.7 1017 234  4.2 4  5.4  89   13   74 277 -336  1
 1 15 12   7.1 1018 216  4.5 5  5.5  89    9   93 276 -338  1
 1 15 13   7.6 1018 209  4.3 8  5.6  88    0   77 304 -341  1
 1 15 14   8.0 1018 208  3.1 8  5.7  87    0   45 329 -343  1
 1 15 15   8.4 1018 215  3.1 7  5.9  88    1   55 326 -343  1
 1 15 16   8.8 1018 194  3.4 8  6.1  88    0   27 333 -343  1
 1 15 17   8.9 1018 192  3.2 7  6.2  88    0    0 337 -343  1
 1 15 18   8.4 1018 201  4.3 8  6.3  90    0    0 337 -343  1
 1 15 19   8.4 1018 199  4.8 8  6.3  93    0    0 345 -344  1
 1 15 20   8.4 1018 200  4.6 8  6.3  92    0    0 347 -346  1
