MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  5 20  -7.9 1004 150  5.8 2  1.7  79    0    0 197 -271  1
 1  5 21  -8.1 1003 158  5.7 4  1.7  80    0    0 205 -271  1
 1  5 22  -8.0 1003 149  6.2 3  1.7  81    0    0 210 -272  1
 1  5 23  -7.7 1002 150  5.7 3  1.7  80    0    0 210 -272  1
 1  5 24  -7.1 1001 151  5.6 3  1.7  79    0    0 212 -273  1
 1  6  1  -6.5 1000 151  6.7 4  1.8  79    0    0 218 -273  1
 1  6  2  -4.6 1000 146  7.4 5  2.0  78    0    0 230 -274  1
 1  6  3  -3.8  999 148  7.4 6  2.1  75    0    0 245 -276  1
 1  6  4  -3.3  998 150  7.4 6  2.2  74    0    0 254 -278  1
 1  6  5  -3.1  997 149  8.6 7  2.2  73    0    0 262 -282  1
 1  6  6  -2.7  996 150  8.6 7  2.2  72    0    0 272 -287  1
 1  6  7  -2.2  995 149  8.7 8  2.3  71    0    0 281 -292  1
 1  6  8  -1.9  994 157  7.6 8  2.4  72    0    0 289 -294  1
 1  6  9  -1.5  994 138  8.1 8  2.6  76    0    4 292 -297  1
 1  6 10  -1.0  994 157  9.8 8  2.9  81    0   25 296 -301  1
 1  6 11  -0.8  993 151  8.5 7  3.1  85    0   42 291 -305  1
 1  6 12   0.1  993 166  8.2 7  3.3  89    0   65 282 -306  1
 1  6 13   1.4  993 176  7.1 8  3.6  89    0   60 294 -309  1
 1  6 14   2.0  993 178  6.7 8  3.8  88    0   45 311 -312  1
 1  6 15   3.0  992 182  6.2 7  4.0  87    0   32 299 -316  1
 1  6 16   3.4  993 185  6.1 8  4.1  85    0   10 305 -319  1
 1  6 17   2.6  993 146  6.0 8  4.1  86    0    0 319 -319  1
 1  6 18   1.8  992 143  7.1 8  4.1  90    0    0 318 -319  1
 1  6 19   1.9  992 153  7.2 8  4.0  90    0    0 318 -319  1
 1  6 20   1.8  992 151  7.6 8  4.0  91    0    0 319 -319  1
 1  6 21   1.8  991 155  7.0 8  4.0  92    0    0 319 -319  1
 1  6 22   2.3  991 166  8.4 8  4.2  93    0    0 320 -319  1
 1  6 23   2.6  991 171  7.8 8  4.3  93    0    0 322 -319  1
 1  6 24   2.8  991 208  9.7 7  4.3  92    0    0 313 -319  1
 1  7  1   5.8  991 217 10.1 7  4.7  89    0    0 311 -319  1
 1  7  2   6.7  991 215 11.3 7  5.1  85    0    0 319 -319  1
 1  7  3   6.6  991 206 11.8 7  5.2  84    0    0 321 -319  1
 1  7  4   6.9  992 220 11.6 7  5.2  83    0    0 322 -319  1
 1  7  5   6.9  993 223  9.4 7  5.2  82    0    0 322 -319  1
 1  7  6   5.7  994 273  7.5 7  5.1  84    0    0 320 -319  1
 1  7  7   5.1  996 277  7.4 8  4.9  87    0    0 324 -319  1
 1  7  8   3.8  998 301  5.6 8  4.6  87    0    0 327 -319  1
 1  7  9   3.4 1000 282  4.1 7  4.4  88    2    7 317 -320  1
 1  7 10   3.5 1001 238  4.1 7  4.3  88   10   35 308 -322  1
 1  7 11   3.5 1002 154  3.3 7  4.3  87    6   58 306 -324  1
 1  7 12   3.8 1003 143  3.2 7  4.3  86    2   76 304 -324  1
 1  7 13   4.0 1003 120  2.9 8  4.4  86    0   58 310 -324  1
 1  7 14   3.9 1003 120  3.7 8  4.4  86    0   43 320 -324  1
 1  7 15   3.8 1002 121  4.0 8  4.4  86    0   28 319 -324  1
 1  7 16   3.5 1002 108  4.7 8  4.4  88    0   10 319 -324  1
 1  7 17   3.3 1001 129  4.3 8  4.4  90    0    0 319 -325  1
 1  7 18   3.3 1001 127  5.0 8  4.5  92    0    0 319 -325  1
 1  7 19   3.3 1001 139  4.7 8  4.5  92    0    0 320 -327  1
 1  7 20   3.3 1000 132  4.3 8  4.5  93    0    0 320 -329  1
 1  7 21   3.6 1000 143  4.6 8  4.7  94    0    0 322 -330  1
 1  7 22   3.9  999 137  4.4 8  4.8  94    0    0 324 -330  1
 1  7 23   4.2  999 168  5.1 8  4.8  94    0    0 326 -330  1
 1  7 24   4.2  999 148  3.9 8  4.9  94    0    0 327 -331  1
 1  8  1   4.6  999 164  4.5 7  5.1  96    0    0 316 -331  1
 1  8  2   4.2  999 205  4.4 7  5.3 100    0    0 303 -331  1
 1  8  3   5.3 1000 194  4.0 6  5.3  98    0    0 297 -332  1
 1  8  4   5.5 1000 192  4.2 6  5.3  95    0    0 295 -333  1
 1  8  5   5.3 1000 152  3.7 6  5.3  95    0    0 297 -332  1
 1  8  6   4.2  999 159  4.2 7  5.3  98    0    0 304 -332  1
 1  8  7   3.9  999 164  3.7 8  5.1 100    0    0 319 -333  1
 1  8  8   3.9  999 131  2.9 7  5.1 100    0    0 318 -333  1
 1  8  9   2.9  999 121  1.4 7  4.9 100   12   10 310 -332  1
 1  8 10   4.9  999 163  3.3 7  5.1  99   59   36 312 -333  1
 1  8 11   7.2  999 137  4.4 6  5.5  94   35   79 314 -336  1
 1  8 12   6.9 1000 164  4.8 6  5.7  90    6   92 312 -340  1
 1  8 13   6.8 1000 207  5.4 6  5.7  90    8   99 312 -342  1
 1  8 14   9.3  999 198  7.6 5  5.8  85   67   95 307 -345  1
 1  8 15   9.9  999 194  7.4 3  5.9  79   45   70 292 -346  1
 1  8 16   9.3  999 199  7.7 4  5.9  78    3   27 285 -345  1
 1  8 17   8.6  999 191  8.2 4  5.7  80    0    0 289 -343  1
 1  8 18   8.3  998 185  8.1 3  5.6  80    0    0 279 -341  1
 1  8 19   8.4  999 194  8.4 5  5.5  79    0    0 286 -341  1
 1  8 20   8.4  999 195  8.0 5  5.4  78    0    0 299 -341  1
 1  8 21   9.5  999 206  8.1 4  5.4  76    0    0 293 -342  1
 1  8 22   8.6  999 199  8.1 5  5.4  74    0    0 293 -343  1
 1  8 23   7.3  999 171  6.7 5  5.3  78    0    0 295 -345  1
 1  8 24   5.4  999 161  6.2 6  5.2  86    0    0 295 -347  1
 1  9  1   5.4  999 162  6.7 6  5.0  88    0    0 299 -347  1
 1  9  2   5.4  999 168  6.2 6  4.8  84    0    0 299 -347  1
 1  9  3   5.6  999 165  6.2 7  4.7  83    0    0 307 -348  1
 1  9  4   5.8  999 157  6.1 7  4.8  83    0    0 315 -348  1
 1  9  5   6.1  998 156  6.2 7  5.0  84    0    0 317 -348  1
 1  9  6   8.4  998 192  6.6 7  5.2  80    0    0 321 -348  1
 1  9  7   9.4  997 189  7.3 8  5.3  74    0    0 333 -348  1
 1  9  8   8.6  997 179  7.3 8  5.3  73    0    0 339 -347  1
 1  9  9   9.0  997 185  6.6 7  5.1  71    2   13 329 -346  1
 1  9 10  10.0  997 202  7.5 7  4.9  66   10   55 321 -346  1
 1  9 11  10.4  997 204  7.4 5  4.9  62   16  101 307 -345  1
 1  9 12   9.5  998 274  5.6 5  5.0  64    7  111 291 -344  1
 1  9 13   8.8  998 263  5.0 6  5.1  70    0   59 296 -343  1
 1  9 14   6.2  999 300  3.9 7  5.2  80    0   30 304 -342  1
 1  9 15   5.4 1001 308  3.9 7  5.2  90    0   17 306 -341  1
 1  9 16   4.3 1002 290  3.5 7  5.0  92    0    8 302 -340  1
 1  9 17   3.8 1003 244  2.5 7  4.7  91    0    0 299 -338  1
 1  9 18   3.6 1003 226  2.3 8  4.6  92    0    0 304 -337  1
 1  9 19   3.5 1004 222  2.6 8  4.5  92    0    0 308 -335  1
 1  9 20   3.2 1005 229  2.5 8  4.5  92    0    0 308 -334  1
 1  9 21   2.7 1006 236  1.8 7  4.4  92    0    0 301 -333  1
 1  9 22   2.6 1007 264  2.2 7  4.3  93    0    0 295 -333  1
 1  9 23   1.6 1007 344  1.7 7  4.1  93    0    0 292 -332  1
 1  9 24   1.3 1008 256  2.0 7  4.0  93    0    0 290 -330  1
 1 10  1   0.9 1009 282  1.7 6  3.8  93    0    0 282 -330  1
 1 10  2   0.5 1009 260  2.4 5  3.7  93    0    0 268 -329  1
 1 10  3   0.3 1010 274  2.4 5  3.7  95    0    0 262 -329  1
 1 10  4   1.3 1011 237  2.7 6  3.8  94    0    0 267 -329  1
 1 10  5   1.4 1011 260  3.0 6  3.8  91    0    0 273 -327  1
 1 10  6   1.2 1012 296  3.1 5  3.7  88    0    0 268 -324  1
 1 10  7   0.2 1012 288  2.6 6  3.6  89    0    0 266 -320  1
 1 10  8  -1.6 1013 169  2.4 5  3.3  93    0    0 262 -318  1
 1 10  9  -1.8 1013 172  2.4 3  3.2  95    9   15 243 -317  1
 1 10 10  -0.1 1014 153  2.7 3  3.4  95   67   45 235 -315  1
 1 10 11   2.0 1014 228  3.3 3  3.6  89  124   65 242 -315  1
 1 10 12   3.1 1015 206  3.3 4  3.6  79  101  104 252 -316  1
 1 10 13   3.5 1014 216  3.9 3  3.5  74  137   97 253 -317  1
 1 10 14   3.7 1014 213  3.6 2  3.5  71  138   82 243 -319  1
 1 10 15   3.5 1014 191  2.7 3  3.4  70   71   71 243 -319  1
 1 10 16   1.8 1014 159  2.0 4  3.4  74    8   33 251 -318  1
 1 10 17  -0.2 1014 129  2.6 3  3.4  85    0    0 246 -317  1
 1 10 18  -1.7 1014 119  2.4 3  3.3  92    0    0 235 -314  1
 1 10 19  -2.7 1014 104  1.8 3  3.0  94    0    0 231 -311  1
 1 10 20  -2.7 1014  89  2.3 3  3.0  96    0    0 229 -310  1
 1 10 21  -2.7 1013  99  2.4 4  3.0  97    0    0 236 -310  1
 1 10 22  -3.3 1012 125  2.2 3  2.9  96    0    0 235 -309  1
 1 10 23  -3.4 1012  73  1.8 3  2.8  96    0    0 227 -308  1
 1 10 24  -3.7 1012  71  2.6 4  2.8  97    0    0 232 -307  1
 1 11  1  -3.8 1011  73  2.2 3  2.8  98    0    0 229 -306  1
 1 11  2  -4.4 1010  94  2.8 3  2.8 100    0    0 222 -304  1
 1 11  3  -3.2 1009 103  2.9 3  2.9 100    0    0 223 -303  1
 1 11  4  -2.0 1009 123  3.5 5  3.1  98    0    0 238 -302  1
 1 11  5  -1.1 1008 121  3.8 6  3.2  94    0    0 257 -302  1
 1 11  6  -0.8 1007 138  3.4 6  3.3  93    0    0 264 -302  1
 1 11  7  -0.8 1006 140  3.4 7  3.4  94    0    0 269 -302  1
 1 11  8  -0.6 1005 135  3.5 7  3.4  95    0    0 274 -302  1
 1 11  9  -0.8 1005 119  3.5 6  3.5  96    4   12 268 -301  1
 1 11 10   0.0 1004 103  4.3 7  3.6  98   36   54 270 -302  1
 1 11 11   1.1 1003 133  3.9 5  3.8  96   52   91 267 -306  1
 1 11 12   2.0 1003 151  4.0 6  4.0  93    5   93 264 -311  1
 1 11 13   2.6 1002 135  4.2 8  4.1  91    0   72 285 -315  1
 1 11 14   3.0 1001 140  4.4 8  4.2  89    2   81 298 -318  1
 1 11 15   3.4 1000 139  4.7 4  4.2  87   29   83 276 -318  1
 1 11 16   3.0  999 146  4.8 5  4.2  86   10   36 258 -318  1
 1 11 17   1.1  999 143  4.3 3  4.1  91    0    0 249 -318  1
 1 11 18  -0.4  999 155  4.3 3  3.9  98    0    0 234 -317  1
 1 11 19   0.5  999 189  4.6 5  3.8  98    0    0 248 -317  1
 1 11 20   1.4  999 180  4.4 6  3.9  94    0    0 271 -318  1
 1 11 21   2.0 1000 187  4.2 7  4.0  91    0    0 289 -318  1
 1 11 22   2.5 1000 179  4.6 7  4.0  88    0    0 298 -318  1
 1 11 23   3.0 1000 181  4.5 7  4.0  85    0    0 299 -318  1
 1 11 24   3.4 1000 213  5.7 7  4.0  82    0    0 299 -318  1
 1 12  1   3.7  999 217  6.1 8  4.0  81    0    0 306 -319  1
 1 12  2   4.0 1000 236  6.1 7  4.1  80    0    0 308 -319  1
 1 12  3   4.3 1000 237  6.7 7  4.2  81    0    0 305 -319  1
 1 12  4   4.5 1000 238  6.9 7  4.3  82    0    0 305 -319  1
 1 12  5   5.1 1001 237  8.3 8  4.4  82    0    0 310 -318  1
 1 12  6   5.1 1001 237  7.4 8  4.5  82    0    0 317 -318  1
 1 12  7   4.8 1001 258  8.4 8  4.7  85    0    0 318 -317  1
 1 12  8   4.1 1002 285  7.7 8  4.6  87    0    0 319 -317  1
 1 12  9   4.0 1003 280  7.8 7  4.1  81    2   12 311 -318  1
 1 12 10   3.8 1005 273  7.2 7  3.7  72    6   43 305 -318  1
 1 12 11   3.9 1006 275  7.2 6  3.5  69   15   83 299 -319  1
 1 12 12   4.4 1006 279  7.1 5  3.5  67   90  113 290 -322  1
 1 12 13   4.4 1007 266  8.7 5  3.4  66   65  125 286 -325  1
 1 12 14   4.9 1006 260  8.4 6  3.5  65   38  113 291 -325  1
 1 12 15   4.7 1006 232  6.6 6  3.6  66   15   78 296 -324  1
 1 12 16   4.5 1006 242  5.8 7  3.7  69    4   32 301 -324  1
 1 12 17   4.1 1006 206  5.3 7  3.7  72    0    0 308 -325  1
 1 12 18   3.8 1006 202  6.5 7  3.8  75    0    0 307 -327  1
 1 12 19   4.0 1005 209  6.9 8  3.8  76    0    0 314 -328  1
 1 12 20   3.6 1005 205  5.4 8  3.9  77    0    0 322 -329  1
 1 12 21   3.1 1004 192  6.6 8  4.1  84    0    0 322 -330  1
 1 12 22   3.0 1003 187  6.3 8  4.3  91    0    0 323 -331  1
 1 12 23   3.4 1002 204  6.0 7  4.5  92    0    0 316 -332  1
 1 12 24   3.5 1001 212  6.1 7  4.5  92    0    0 308 -333  1
 1 13  1   3.6 1001 215  6.1 8  4.6  93    0    0 318 -334  1
 1 13  2   3.9 1000 230  6.0 8  4.7  94    0    0 329 -335  1
 1 13  3   4.1  999 222  5.8 8  4.8  94    0    0 330 -335  1
 1 13  4   4.4  999 225  5.8 8  4.9  94    0    0 331 -334  1
 1 13  5   4.7  999 242  5.2 8  5.0  94    0    0 332 -334  1
 1 13  6   4.9  999 246  5.4 7  5.1  95    0    0 323 -333  1
 1 13  7   5.1  999 240  5.3 8  5.3  96    0    0 324 -333  1
 1 13  8   5.4  999 250  5.7 8  5.4  96    0    0 334 -333  1
 1 13  9   5.6 1000 244  5.0 8  5.4  95    0    6 333 -334  1
 1 13 10   5.8 1000 251  4.8 8  5.5  95    0   24 334 -334  1
 1 13 11   6.1 1001 246  4.4 8  5.6  96    0   39 335 -335  1
 1 13 12   6.5 1001 249  4.0 8  5.8  96    0   56 335 -336  1
 1 13 13   6.8 1001 243  3.6 7  5.9  95    0   60 327 -338  1
 1 13 14   6.8 1000 222  2.6 7  6.0  96    0   51 318 -338  1
 1 13 15   6.8 1000 177  2.5 8  6.0  96    0   26 327 -339  1
 1 13 16   6.6 1000 140  2.7 8  5.9  96    0   10 336 -339  1
 1 13 17   6.4 1000 147  2.8 7  6.0  98    0    0 327 -337  1
 1 13 18   6.4 1000 146  2.9 8  6.0  99    0    0 327 -336  1
 1 13 19   6.4  999 153  3.6 8  6.0 100    0    0 336 -336  1
 1 13 20   7.1  999 178  3.3 7  6.1  98    0    0 329 -336  1
 1 13 21   7.9  998 212  5.3 8  6.3  96    0    0 333 -335  1
 1 13 22   9.1  998 262  6.4 8  6.7  96    0    0 345 -335  1
 1 13 23   9.6  999 266  8.3 8  7.1  95    0    0 348 -335  1
 1 13 24   9.7  999 267  6.8 8  7.1  94    0    0 349 -336  1
 1 14  1   9.9 1000 254  6.3 8  7.1  92    0    0 349 -336  1
 1 14  2   9.6 1000 246  5.6 8  7.0  92    0    0 349 -337  1
 1 14  3   9.6 1000 250  6.1 8  6.9  92    0    0 348 -338  1
 1 14  4   9.4 1000 254  5.5 7  6.9  92    0    0 340 -339  1
 1 14  5   9.3 1000 254  5.3 7  6.8  92    0    0 330 -341  1
 1 14  6   9.1 1000 238  5.2 8  6.9  94    0    0 339 -343  1
 1 14  7   9.3 1000 236  6.0 8  6.9  94    0    0 348 -344  1
 1 14  8   9.5 1000 241  6.3 8  7.1  95    0    0 349 -345  1
 1 14  9   9.8 1001 247  6.8 8  7.2  95    0    5 350 -346  1
 1 14 10  10.0 1001 252  5.8 8  7.4  95    0   22 351 -347  1
 1 14 11  10.3 1001 237  6.8 8  7.5  95    0   38 351 -349  1
 1 14 12  10.5 1001 238  7.9 8  7.5  94    0   43 352 -353  1
 1 14 13  11.0 1001 239  8.2 8  7.6  93    0   35 353 -357  1
 1 14 14  11.3 1001 240  8.3 7  7.6  90    0   68 348 -359  1
 1 14 15  11.3 1001 241  8.4 7  7.4  87    0   39 341 -358  1
 1 14 16  11.5 1001 242  8.4 8  7.2  84    0   16 346 -359  1
 1 14 17  11.6 1001 247  9.3 8  6.8  80    0    0 350 -359  1
 1 14 18  11.5 1001 246  9.5 8  6.6  77    0    0 349 -360  1
 1 14 19  11.1 1001 239  8.4 7  6.5  77    0    0 342 -360  1
 1 14 20  11.2 1001 240  8.3 7  6.4  77    0    0 337 -360  1
 1 14 21  11.0 1001 239  9.5 8  6.3  76    0    0 340 -360  1
 1 14 22  11.0 1001 239  9.4 8  6.3  76    0    0 345 -360  1
 1 14 23  10.9 1001 241  8.6 8  6.3  76    0    0 346 -360  1
 1 14 24  10.8 1001 240  8.1 8  6.2  76    0    0 345 -359  1
 1 15  1  10.5 1001 236  8.0 8  6.0  74    0    0 343 -358  1
 1 15  2   9.9 1001 242  8.3 8  6.0  76    0    0 341 -356  1
 1 15  3   9.2 1001 229  7.0 8  6.1  82    0    0 339 -355  1
 1 15  4   8.9 1001 264  7.4 8  6.2  86    0    0 338 -354  1
 1 15  5   8.4 1002 279  6.8 7  6.1  86    0    0 328 -353  1
 1 15  6   8.0 1004 272  7.2 7  6.0  88    0    0 319 -353  1
 1 15  7   8.2 1005 262  8.7 7  6.0  89    0    0 319 -352  1
 1 15  8   8.0 1006 265  7.8 6  5.9  86    0    0 312 -351  1
 1 15  9   8.0 1007 259  6.3 5  5.7  84    3   15 297 -350  1
 1 15 10   7.9 1009 245  5.7 6  5.6  84   14   57 295 -349  1
 1 15 11   8.5 1009 245  7.2 4  5.5  80   77  103 286 -349  1
 1 15 12   9.4 1010 262  8.2 4  5.4  76  103  127 272 -349  1
 1 15 13   9.6 1011 278  7.5 5  5.4  72   61  143 278 -352  1
 1 15 14   9.7 1011 259  7.4 6  5.2  70   27  122 292 -354  1
 1 15 15   9.4 1011 260  6.8 6  5.1  69   19   88 302 -353  1
 1 15 16   9.1 1012 247  5.2 7  5.1  70    0   24 311 -351  1
 1 15 17   8.0 1013 218  4.2 8  5.1  73    0    0 324 -349  1
 1 15 18   8.2 1013 203  4.6 8  5.2  77    0    0 330 -347  1
 1 15 19   8.0 1013 213  5.0 7  5.2  78    0    0 324 -347  1
 1 15 20   8.0 1014 208  5.0 7  5.2  78    0    0 319 -346  1
