MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  5 10  -4.5 1006 195  3.2 4  2.3  83   17   33 223 -278  1
 1  5 11  -3.7 1006 199  3.6 4  2.3  82   79   54 224 -280  1
 1  5 12  -3.4 1006 201  3.6 5  2.3  80   54   90 228 -283  1
 1  5 13  -3.0 1005 195  3.6 4  2.3  78   68   95 229 -286  1
 1  5 14  -2.9 1005 190  3.2 4  2.3  76   64   87 226 -288  1
 1  5 15  -3.0 1004 192  4.5 3  2.3  76  129   26 224 -287  1
 1  5 16  -3.7 1003 188  4.1 4  2.3  77   39   23 224 -286  1
 1  5 17  -4.2 1002 188  4.8 3  2.3  79    0    0 224 -284  1
 1  5 18  -4.3 1002 194  5.0 2  2.2  79    0    0 219 -283  1
 1  5 19  -4.8 1001 196  5.3 1  2.2  79    0    0 214 -283  1
 1  5 20  -4.6 1000 193  5.7 2  2.1  80    0    0 216 -284  1
 1  5 21  -4.3  999 189  4.4 5  2.2  78    0    0 232 -285  1
 1  5 22  -4.1  998 188  4.5 6  2.2  78    0    0 248 -287  1
 1  5 23  -3.8  997 189  4.4 7  2.3  80    0    0 259 -291  1
 1  5 24  -1.7  996 197  4.9 7  2.5  80    0    0 269 -298  1
 1  6  1  -0.5  995 187  5.0 7  2.9  80    0    0 278 -305  1
 1  6  2   0.6  994 192  5.1 7  3.2  83    0    0 285 -313  1
 1  6  3   1.4  993 190  5.1 7  3.5  84    0    0 290 -318  1
 1  6  4   1.5  992 196  4.6 7  3.7  85    0    0 295 -321  1
 1  6  5   1.9  991 192  5.4 8  3.8  86    0    0 304 -322  1
 1  6  6   1.7  990 196  4.8 8  3.9  89    0    0 313 -322  1
 1  6  7   1.6  990 195  4.5 8  4.1  93    0    0 315 -323  1
 1  6  8   1.8  990 197  4.5 8  4.2  95    0    0 317 -323  1
 1  6  9   2.2  990 198  3.9 8  4.3  96    0    3 319 -323  1
 1  6 10   2.4  990 202  3.6 8  4.4  96    0   17 321 -323  1
 1  6 11   2.8  991 202  4.2 8  4.5  96    0   18 323 -323  1
 1  6 12   3.3  991 203  3.6 7  4.6  96    0   52 315 -323  1
 1  6 13   3.3  991 193  3.2 7  4.6  94    0   57 300 -323  1
 1  6 14   3.5  991 199  3.6 7  4.6  94    0   49 297 -322  1
 1  6 15   3.8  990 185  3.3 7  4.7  94    0   43 297 -322  1
 1  6 16   3.8  990 175  3.9 7  4.9  95    0   15 301 -322  1
 1  6 17   3.9  989 175  3.9 7  4.9  96    0    0 307 -322  1
 1  6 18   3.8  989 181  4.2 8  4.9  96    0    0 320 -323  1
 1  6 19   4.4  988 203  5.5 8  4.9  95    0    0 330 -323  1
 1  6 20   4.5  988 193  5.6 8  5.0  94    0    0 332 -323  1
 1  6 21   4.9  987 194  6.2 8  5.1  94    0    0 332 -323  1
 1  6 22   5.6  987 206  6.8 8  5.4  95    0    0 335 -323  1
 1  6 23   7.0  987 213  6.2 8  5.7  93    0    0 339 -323  1
 1  6 24   7.9  988 240  6.7 8  6.0  91    0    0 343 -323  1
 1  7  1   5.9  989 281  4.8 8  5.9  92    0    0 340 -323  1
 1  7  2   3.8  992 279  4.3 7  5.3  96    0    0 325 -323  1
 1  7  3   2.8  994 273  3.3 7  4.7  96    0    0 312 -323  1
 1  7  4   2.7  997 267  2.3 8  4.6  97    0    0 318 -323  1
 1  7  5   2.6  998 243  2.0 7  4.5  96    0    0 316 -323  1
 1  7  6   2.2  999 210  1.7 7  4.4  96    0    0 308 -323  1
 1  7  7   2.3 1000 199  1.4 8  4.3  96    0    0 314 -323  1
 1  7  8   2.2 1001 226  1.6 7  4.3  96    0    0 313 -323  1
 1  7  9   2.2 1002 211  1.7 7  4.3  96    0    1 306 -322  1
 1  7 10   2.4 1002 194  1.6 8  4.3  95    0   22 312 -322  1
 1  7 11   3.5 1002 117  1.8 7  4.4  92    0   36 311 -322  1
 1  7 12   3.5 1002  95  1.8 8  4.4  90    0   33 311 -322  1
 1  7 13   3.5 1002  47  2.1 8  4.4  90    0   30 318 -322  1
 1  7 14   3.4 1001  52  1.8 8  4.5  92    0   35 318 -322  1
 1  7 15   4.0 1000 110  2.1 7  4.7  93    0   39 310 -322  1
 1  7 16   4.8 1000 147  2.3 8  4.7  90    0   21 313 -322  1
 1  7 17   5.1  999 178  3.2 8  4.8  88    0    0 325 -322  1
 1  7 18   5.5  999 214  2.2 8  4.9  88    0    0 327 -323  1
 1  7 19   6.2  999 209  3.5 8  5.1  87    0    0 330 -323  1
 1  7 20   6.2  998 222  4.3 8  5.2  87    0    0 331 -323  1
 1  7 21   5.9  998 210  4.6 7  5.4  90    0    0 321 -323  1
 1  7 22   6.7  998 220  4.3 7  5.6  92    0    0 312 -322  1
 1  7 23   7.2  998 221  4.4 7  5.7  90    0    0 315 -322  1
 1  7 24   7.6  999 222  4.7 6  5.9  90    0    0 304 -323  1
 1  8  1   7.2  999 209  6.0 3  6.0  92    0    0 251 -322  1
 1  8  2   6.5  999 213  5.7 1  5.9  94    0    0 183 -321  1
 1  8  3   6.8  998 212  4.9 1  5.8  93    0    0 184 -320  1
 1  8  4   7.0  998 212  4.1 2  5.7  91    0    0 217 -322  1
 1  8  5   7.5  998 206  4.0 4  5.7  88    0    0 252 -325  1
 1  8  6   6.7  998 189  3.1 7  5.7  89    0    0 296 -328  1
 1  8  7   7.4  997 198  3.5 7  5.8  91    0    0 321 -329  1
 1  8  8   8.1  997 212  4.2 7  6.1  91    0    0 323 -331  1
 1  8  9   9.0  997 204  3.7 7  6.3  89    0    7 327 -333  1
 1  8 10   8.9  997 187  4.9 6  6.4  88   38   33 323 -334  1
 1  8 11   9.5  997 185  6.1 3  6.5  88  113   46 301 -340  1
 1  8 12  10.0  996 177  7.1 6  6.5  85   43   97 303 -345  1
 1  8 13  11.1  995 198  8.0 7  6.4  80   43  104 328 -349  1
 1  8 14  11.2  995 210  7.7 7  6.3  74    6   84 334 -352  1
 1  8 15  11.5  994 215  8.1 7  6.2  72    0   37 334 -351  1
 1  8 16  11.3  994 217  6.7 7  6.2  72    0   15 334 -350  1
 1  8 17  10.9  995 215  6.6 8  6.2  74    0    0 340 -349  1
 1  8 18  10.4  995 210  6.1 8  6.2  76    0    0 346 -349  1
 1  8 19  11.0  995 219  6.5 7  6.1  75    0    0 339 -349  1
 1  8 20   9.9  996 239  5.7 7  6.1  76    0    0 332 -349  1
 1  8 21   9.0  997 227  4.8 7  6.2  83    0    0 329 -349  1
 1  8 22   9.0  997 218  4.6 7  6.3  87    0    0 328 -348  1
 1  8 23   8.6  997 234  4.2 7  6.3  88    0    0 328 -348  1
 1  8 24   8.3  998 193  3.2 7  6.2  89    0    0 325 -347  1
 1  9  1   8.3  998 189  3.0 7  6.2  89    0    0 326 -345  1
 1  9  2   7.9  998 200  2.6 7  6.2  91    0    0 326 -342  1
 1  9  3   7.5  997 221  2.3 7  6.3  95    0    0 327 -340  1
 1  9  4   7.3  997 180  2.2 8  6.2  95    0    0 333 -337  1
 1  9  5   6.7  997 201  2.6 8  6.0  95    0    0 339 -333  1
 1  9  6   6.8  998 242  3.8 7  5.9  94    0    0 329 -327  1
 1  9  7   5.6  998 251  3.4 8  5.6  93    0    0 325 -323  1
 1  9  8   5.0  999 252  4.4 8  5.2  92    0    0 327 -322  1
 1  9  9   3.9 1000 228  4.3 7  4.7  89    0    3 314 -322  1
 1  9 10   3.7 1001 219  4.2 7  4.5  89    1   34 302 -321  1
 1  9 11   4.2 1001 236  4.4 6  4.5  88    3   65 293 -320  1
 1  9 12   4.6 1002 236  4.6 5  4.5  86   36  109 279 -321  1
 1  9 13   5.0 1002 243  5.3 6  4.5  84   37  118 279 -323  1
 1  9 14   5.1 1003 242  5.2 7  4.5  82   10   96 294 -326  1
 1  9 15   5.2 1003 237  5.1 6  4.5  81   18   76 294 -328  1
 1  9 16   4.8 1004 229  5.0 6  4.4  80    7   33 287 -326  1
 1  9 17   4.3 1005 235  5.2 6  4.3  80    0    0 285 -323  1
 1  9 18   3.5 1006 238  4.5 4  4.1  81    0    0 272 -321  1
 1  9 19   3.4 1007 229  4.6 3  4.0  83    0    0 254 -320  1
 1  9 20   3.2 1008 226  4.6 2  4.1  84    0    0 243 -318  1
 1  9 21   2.7 1009 226  3.9 3  4.0  85    0    0 242 -316  1
 1  9 22   2.4 1010 199  3.5 4  4.0  87    0    0 252 -315  1
 1  9 23   2.4 1010 225  3.5 5  3.9  87    0    0 263 -315  1
 1  9 24   2.6 1011 227  3.7 6  3.9  87    0    0 275 -315  1
 1 10  1   2.2 1012 198  3.4 4  3.9  87    0    0 267 -315  1
 1 10  2   1.2 1012 208  3.5 3  3.9  90    0    0 247 -314  1
 1 10  3   1.5 1013 195  3.3 3  3.8  92    0    0 240 -313  1
 1 10  4   1.3 1013 200  3.5 4  3.8  92    0    0 246 -312  1
 1 10  5   1.5 1014 214  3.5 4  3.8  91    0    0 251 -311  1
 1 10  6   0.5 1014 198  3.0 3  3.8  93    0    0 245 -310  1
 1 10  7   0.5 1014 201  2.9 2  3.7  95    0    0 234 -308  1
 1 10  8   0.3 1014 197  3.3 2  3.7  95    0    0 229 -307  1
 1 10  9   0.9 1015 193  3.3 3  3.7  94    0    4 235 -307  1
 1 10 10   1.7 1016 205  3.2 2  3.8  90   16   40 238 -307  1
 1 10 11   2.1 1016 209  2.5 3  3.8  88  101   59 241 -309  1
 1 10 12   3.1 1016 218  3.0 2  3.9  84  171   58 243 -314  1
 1 10 13   3.9 1016 204  3.2 0  3.9  80  196   56 228 -317  1
 1 10 14   4.2 1015 200  2.8 0  3.9  76  177   53 217 -319  1
 1 10 15   4.1 1015 200  2.7 1  3.8  74  120   47 222 -320  1
 1 10 16   3.6 1014 187  2.8 2  3.7  74   28   32 231 -319  1
 1 10 17   1.1 1014 191  2.8 3  3.6  80    0    0 236 -317  1
 1 10 18   1.0 1014 189  3.5 3  3.4  84    0    0 235 -313  1
 1 10 19   0.7 1014 201  3.8 1  3.3  82    0    0 222 -311  1
 1 10 20  -0.1 1013 199  3.8 2  3.3  84    0    0 214 -310  1
 1 10 21  -0.6 1013 180  3.4 4  3.2  88    0    0 227 -309  1
 1 10 22  -0.8 1012 183  3.1 4  3.2  89    0    0 237 -308  1
 1 10 23  -0.9 1012 173  2.5 4  3.1  88    0    0 235 -307  1
 1 10 24  -1.3 1011 169  2.2 2  3.1  87    0    0 220 -306  1
 1 11  1  -1.4 1010 168  3.3 2  3.0  86    0    0 207 -305  1
 1 11  2  -1.4 1010 163  3.7 2  2.9  86    0    0 204 -304  1
 1 11  3  -1.5 1009 165  3.1 1  2.9  86    0    0 199 -304  1
 1 11  4  -1.2 1008 169  3.7 1  2.9  85    0    0 193 -302  1
 1 11  5  -1.4 1007 188  3.7 1  2.9  85    0    0 193 -301  1
 1 11  6  -1.5 1006 185  3.7 2  2.9  86    0    0 196 -301  1
 1 11  7  -1.3 1005 179  3.2 2  3.0  86    0    0 200 -301  1
 1 11  8  -0.7 1004 160  3.4 3  3.1  86    0    0 208 -301  1
 1 11  9  -0.1 1003 165  4.3 3  3.2  86    0    6 216 -300  1
 1 11 10   1.0 1002 170  4.6 1  3.3  84   20   42 207 -301  1
 1 11 11   2.1 1001 179  5.8 2  3.5  82   79   74 207 -303  1
 1 11 12   3.3 1000 172  5.3 2  3.7  79  148   80 217 -308  1
 1 11 13   3.8  999 181  5.4 2  3.8  77  169   81 221 -314  1
 1 11 14   4.1  998 175  5.2 3  3.9  76  103   93 228 -318  1
 1 11 15   4.1  998 188  4.6 5  3.9  75   52   77 247 -319  1
 1 11 16   4.0  997 191  5.1 7  3.9  76    0   28 274 -320  1
 1 11 17   3.9  997 201  4.9 7  4.0  78    0    0 290 -320  1
 1 11 18   3.6  998 213  5.4 6  4.1  82    0    0 286 -319  1
 1 11 19   3.5  998 219  5.0 8  4.3  86    0    0 295 -319  1
 1 11 20   4.2  998 235  5.3 8  4.5  89    0    0 312 -319  1
 1 11 21   4.5  999 234  5.0 8  4.8  91    0    0 317 -319  1
 1 11 22   4.6 1000 235  4.8 8  5.0  94    0    0 318 -318  1
 1 11 23   5.0 1000 244  5.5 8  5.2  96    0    0 318 -319  1
 1 11 24   5.3 1001 244  5.5 8  5.3  96    0    0 318 -319  1
 1 12  1   5.3 1001 253  5.5 7  5.3  95    0    0 311 -320  1
 1 12  2   5.3 1002 261  6.3 8  5.3  94    0    0 311 -320  1
 1 12  3   4.9 1003 292  5.5 8  5.2  94    0    0 316 -321  1
 1 12  4   4.4 1004 275  4.5 8  4.9  93    0    0 314 -321  1
 1 12  5   4.3 1006 280  4.8 8  4.7  89    0    0 314 -322  1
 1 12  6   3.7 1007 284  4.3 7  4.4  86    0    0 307 -322  1
 1 12  7   3.5 1008 258  4.4 5  4.1  84    0    0 291 -322  1
 1 12  8   3.0 1008 240  3.8 5  4.1  84    0    0 281 -322  1
 1 12  9   3.0 1009 215  3.4 6  4.0  85    0    0 289 -322  1
 1 12 10   3.6 1009 233  4.2 8  4.1  84    0   31 309 -322  1
 1 12 11   4.2 1010 233  4.6 6  4.2  83   17   78 312 -323  1
 1 12 12   4.5 1009 234  4.2 6  4.3  82    8   95 305 -325  1
 1 12 13   4.7 1009 222  4.3 7  4.3  81    0   69 313 -327  1
 1 12 14   4.3 1008 206  4.7 7  4.3  82    0   27 320 -329  1
 1 12 15   4.1 1007 201  5.1 7  4.4  85    0   28 320 -330  1
 1 12 16   3.9 1006 187  4.9 8  4.5  88    0   18 326 -331  1
 1 12 17   3.4 1005 183  5.4 8  4.5  91    0    0 332 -331  1
 1 12 18   3.5 1004 186  4.7 8  4.6  94    0    0 332 -333  1
 1 12 19   3.8 1004 184  4.1 8  4.7  94    0    0 333 -335  1
 1 12 20   4.5 1003 190  4.1 8  4.9  96    0    0 335 -336  1
 1 12 21   5.3 1002 193  3.7 8  5.2  95    0    0 338 -337  1
 1 12 22   5.8 1002 196  3.7 8  5.4  94    0    0 340 -338  1
 1 12 23   6.5 1002 197  3.9 8  5.6  94    0    0 343 -338  1
 1 12 24   6.8 1001 205  3.4 8  5.8  94    0    0 345 -338  1
 1 13  1   6.9 1001 213  3.0 8  6.0  95    0    0 345 -338  1
 1 13  2   7.5 1001 218  3.1 8  6.1  96    0    0 347 -337  1
 1 13  3   7.6 1001 243  3.3 8  6.3  96    0    0 347 -337  1
 1 13  4   7.5 1002 253  2.6 8  6.4  97    0    0 346 -337  1
 1 13  5   7.7 1002 243  2.5 8  6.4  98    0    0 347 -337  1
 1 13  6   7.7 1002 243  1.9 7  6.5  98    0    0 337 -337  1
 1 13  7   7.5 1002 228  2.2 8  6.5  98    0    0 336 -337  1
 1 13  8   7.6 1002 198  1.8 8  6.4  98    0    0 343 -336  1
 1 13  9   7.4 1002 198  1.9 8  6.3  97    0    0 343 -336  1
 1 13 10   7.8 1002 191  2.0 6  6.4  97    0    9 324 -336  1
 1 13 11   7.9 1002 196  1.7 7  6.5  97    0   20 315 -336  1
 1 13 12   7.9 1002 196  2.4 7  6.6  98    0   41 325 -336  1
 1 13 13   8.9 1002 187  2.8 8  6.7  97    0   41 335 -337  1
 1 13 14   9.4 1001 247  3.8 8  7.0  96    0   25 347 -339  1
 1 13 15   9.5 1001 234  3.7 6  7.2  96    0   38 331 -339  1
 1 13 16   9.5 1000 236  4.7 7  7.3  97    0   14 324 -339  1
 1 13 17  10.0 1000 243  4.9 8  7.4  97    0    0 342 -340  1
 1 13 18  10.4 1001 244  5.2 7  7.5  95    0    0 344 -341  1
 1 13 19  10.4 1001 230  5.3 8  7.6  95    0    0 346 -342  1
 1 13 20  10.3 1002 243  4.7 8  7.5  95    0    0 355 -343  1
 1 13 21  10.2 1002 239  4.5 8  7.5  95    0    0 355 -346  1
 1 13 22   9.6 1003 228  4.9 8  7.4  97    0    0 354 -348  1
 1 13 23  10.0 1003 239  4.8 8  7.4  97    0    0 353 -349  1
 1 13 24  10.2 1003 237  5.2 7  7.4  95    0    0 346 -351  1
 1 14  1  10.5 1003 237  4.8 8  7.5  95    0    0 347 -352  1
 1 14  2  10.4 1003 230  4.2 8  7.6  95    0    0 355 -352  1
 1 14  3  10.6 1003 230  4.5 8  7.6  95    0    0 355 -352  1
 1 14  4  10.4 1003 222  3.8 8  7.6  95    0    0 355 -352  1
 1 14  5  10.4 1003 239  4.6 8  7.7  97    0    0 356 -352  1
 1 14  6  10.4 1003 232  4.6 8  7.7  97    0    0 356 -352  1
 1 14  7  10.5 1003 225  5.0 8  7.7  96    0    0 356 -353  1
 1 14  8  10.6 1003 232  5.5 8  7.7  96    0    0 357 -356  1
 1 14  9  11.3 1003 229  5.8 8  7.9  95    0    0 358 -359  1
 1 14 10  11.3 1003 236  6.7 8  7.8  93    0   10 359 -361  1
 1 14 11  11.4 1003 227  7.5 7  7.7  91    0   20 353 -362  1
 1 14 12  11.1 1003 239  7.2 7  7.6  90    0   29 347 -363  1
 1 14 13  11.3 1003 237  7.2 8  7.4  89    0   37 353 -363  1
 1 14 14  11.1 1003 235  6.9 7  7.4  88    0   56 352 -363  1
 1 14 15  11.0 1003 236  7.0 7  7.4  89    0   38 344 -363  1
 1 14 16  11.0 1003 232  5.7 8  7.3  89    0    5 348 -363  1
 1 14 17  10.9 1003 225  5.6 8  7.3  89    0    0 352 -362  1
 1 14 18  10.5 1003 225  5.5 8  7.4  91    0    0 351 -362  1
 1 14 19  10.5 1003 228  5.2 8  7.4  93    0    0 351 -361  1
 1 14 20  10.3 1003 231  6.8 8  7.4  93    0    0 352 -360  1
 1 14 21  10.4 1002 221  6.1 8  7.2  91    0    0 352 -359  1
 1 14 22  10.0 1002 226  5.9 8  7.0  89    0    0 352 -358  1
 1 14 23   8.9 1002 259  5.9 8  6.7  90    0    0 349 -358  1
 1 14 24   8.4 1003 250  5.9 8  6.4  91    0    0 346 -358  1
 1 15  1   8.5 1004 260  5.0 8  6.4  92    0    0 345 -357  1
 1 15  2   8.6 1005 254  5.6 8  6.4  92    0    0 344 -356  1
 1 15  3   8.7 1006 251  5.2 8  6.4  91    0    0 342 -355  1
 1 15  4   8.7 1007 252  5.3 7  6.3  89    0    0 332 -354  1
 1 15  5   8.5 1008 254  5.1 8  6.2  88    0    0 331 -352  1
 1 15  6   8.2 1009 254  5.3 7  6.1  89    0    0 329 -351  1
 1 15  7   8.2 1010 244  4.7 6  6.0  88    0    0 314 -350  1
 1 15  8   7.5 1010 240  4.2 5  5.8  87    0    0 300 -348  1
 1 15  9   7.1 1011 250  4.1 4  5.5  87    0    2 283 -346  1
 1 15 10   7.7 1012 239  4.0 5  5.6  87    1   37 281 -345  1
 1 15 11   8.5 1012 229  5.4 7  5.8  86    0   41 303 -347  1
 1 15 12   8.9 1013 230  5.1 8  5.9  85    0   36 325 -351  1
 1 15 13   9.2 1014 221  6.3 7  6.0  84    0   58 325 -354  1
 1 15 14   9.4 1013 223  6.3 8  6.0  83    0   59 327 -356  1
 1 15 15   9.6 1013 215  5.8 6  6.0  81    4   68 323 -357  1
 1 15 16   9.5 1013 207  5.7 8  5.8  79   19   36 327 -357  1
 1 15 17   9.6 1013 210  6.0 8  5.7  77    0    5 342 -356  1
 1 15 18   9.6 1013 214  5.7 8  5.6  76    0    0 343 -356  1
 1 15 19   9.9 1013 225  6.4 8  5.6  74    0    0 344 -355  1
 1 15 20   9.8 1013 223  6.7 8  5.5  72    0    0 347 -356  1
 1 15 21   9.5 1014 216  7.2 8  5.4  73    0    0 348 -355  1
