MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  2 12   0.7 1022 358  6.0 3  2.7  69  128   78 241 -313  0
 1  2 13   0.3 1023 354  5.2 3  2.7  70  152   75 239 -318  0
 1  2 14  -0.2 1024   6  5.3 4  2.7  72   78   91 241 -318  0
 1  2 15  -0.7 1025  25  4.2 5  2.7  74   35   70 250 -310  0
 1  2 16  -1.6 1026  31  3.7 4  2.6  76    7   27 248 -299  0
 1  2 17  -2.2 1027  30  4.4 4  2.5  77    0    0 239 -291  0
 1  2 18  -2.6 1028  19  3.4 3  2.5  78    0    0 232 -285  0
 1  2 19  -2.6 1029  44  3.5 2  2.3  76    0    0 220 -281  0
 1  2 20  -3.3 1030  31  3.4 1  2.3  76    0    0 208 -278  0
 1  2 21  -4.3 1031  28  1.8 2  2.3  82    0    0 206 -275  0
 1  2 22  -5.0 1031   3  1.3 0  2.4  89    0    0 200 -273  0
 1  2 23  -5.4 1032 309  1.9 0  2.4  94    0    0 192 -271  0
 1  2 24  -5.6 1032 358  1.5 0  2.4  96    0    0 192 -271  0
 1  3  1  -5.9 1032   6  0.5 2  2.4  97    0    0 199 -270  0
 1  3  2  -6.5 1033   6  0.5 2  2.3  97    0    0 203 -269  0
 1  3  3  -6.6 1033  12  0.6 0  2.2  97    0    0 195 -268  0
 1  3  4  -6.6 1034   6  0.4 1  2.2  98    0    0 190 -268  0
 1  3  5  -5.1 1034   6  0.4 1  2.3  97    0    0 195 -268  0
 1  3  6  -4.7 1034   3  0.4 4  2.5  96    0    0 201 -268  0
 1  3  7  -4.6 1034   3  0.6 3  2.5  96    0    0 203 -269  0
 1  3  8  -4.0 1034   5  0.7 5  2.6  95    0    0 204 -269  0
 1  3  9  -3.9 1035   5  0.9 5  2.7  96    0    1 206 -268  0
 1  3 10  -4.0 1035 104  1.3 4  2.7  97   13   39 205 -269  0
 1  3 11  -2.3 1035 149  2.3 3  2.7  91   37   78 203 -270  0
 1  3 12  -1.2 1035 132  3.5 4  2.7  82   46  108 207 -273  0
 1  3 13  -0.7 1035 143  3.8 2  2.5  72  133   80 206 -276  0
 1  3 14  -0.8 1035 134  3.9 2  2.3  67  119   73 203 -277  0
 1  3 15  -1.3 1034 141  3.6 4  2.3  66   39   69 205 -276  0
 1  3 16  -2.5 1035 139  2.8 4  2.3  70    3   23 206 -274  0
 1  3 17  -4.1 1035 141  2.6 3  2.2  77    0    0 202 -272  0
 1  3 18  -5.0 1035 142  1.9 3  2.2  84    0    0 198 -271  0
 1  3 19  -5.2 1035 142  1.7 0  2.2  87    0    0 193 -271  0
 1  3 20  -5.4 1035 136  2.7 0  2.2  88    0    0 187 -270  0
 1  3 21  -5.5 1035 144  3.2 2  2.2  87    0    0 191 -269  0
 1  3 22  -6.1 1035 154  2.4 1  2.1  86    0    0 192 -268  0
 1  3 23  -6.9 1035 154  2.1 1  2.0  89    0    0 188 -267  0
 1  3 24  -7.6 1035 145  1.8 0  2.0  92    0    0 185 -266  0
 1  4  1  -8.1 1034 155  1.9 0  2.0  95    0    0 181 -265  0
 1  4  2  -8.2 1034 152  2.2 0  1.9  94    0    0 180 -265  0
 1  4  3  -8.6 1034 164  2.6 0  1.8  90    0    0 179 -264  0
 1  4  4  -9.1 1034 164  1.7 0  1.7  88    0    0 178 -264  0
 1  4  5  -9.4 1033 155  2.3 0  1.6  86    0    0 177 -264  0
 1  4  6  -9.6 1033 163  2.3 0  1.5  83    0    0 176 -264  0
 1  4  7  -9.6 1033 165  2.4 0  1.5  81    0    0 176 -264  0
 1  4  8 -10.0 1033 155  2.4 0  1.4  79    0    0 175 -264  0
 1  4  9  -9.3 1033 147  3.4 0  1.4  77    0    4 175 -264  0
 1  4 10  -7.6 1033 156  2.8 1  1.5  74   25   34 180 -265  0
 1  4 11  -6.6 1033 184  2.7 1  1.5  69   96   49 185 -267  0
 1  4 12  -4.9 1032 175  1.9 1  1.5  63  168   38 186 -271  0
 1  4 13  -3.4 1032 155  1.3 0  1.6  58  190   39 186 -274  0
 1  4 14  -1.8 1032 184  1.1 0  1.6  52  165   33 186 -276  0
 1  4 15  -1.8 1032 134  1.6 0  1.7  52   85   41 188 -275  0
 1  4 16  -3.8 1032 196  1.1 1  1.8  59    9   25 192 -273  0
 1  4 17  -6.0 1031 185  1.2 2  1.8  68    0    0 196 -271  0
 1  4 18  -7.1 1032   4  0.7 3  1.8  77    0    0 200 -270  0
 1  4 19  -8.1 1032 207  1.8 0  1.8  86    0    0 192 -270  0
 1  4 20  -5.4 1032 212  2.6 0  1.8  79    0    0 184 -270  0
 1  4 21  -6.3 1032 208  0.9 0  1.7  71    0    0 185 -271  0
 1  4 22  -7.9 1031 354  0.7 0  1.7  78    0    0 182 -271  0
 1  4 23  -8.9 1031 175  1.8 0  1.7  86    0    0 179 -271  0
 1  4 24  -8.8 1031 214  2.0 0  1.7  91    0    0 177 -271  0
 1  5  1  -9.1 1031 199  2.0 0  1.7  91    0    0 176 -272  0
 1  5  2 -10.0 1031   2  1.1 0  1.7  93    0    0 174 -272  0
 1  5  3 -10.1 1031 234  1.9 0  1.6  93    0    0 174 -273  0
 1  5  4  -9.6 1031 232  1.2 0  1.6  88    0    0 177 -274  0
 1  5  5 -10.8 1031 223  1.5 0  1.5  90    0    0 176 -273  0
 1  5  6 -10.9 1031 232  3.1 0  1.5  93    0    0 174 -272  0
 1  5  7 -10.0 1030 232  2.5 0  1.6  92    0    0 175 -272  0
 1  5  8  -9.9 1030   5  0.6 0  1.5  88    0    0 177 -271  0
 1  5  9 -10.3 1030  58  1.2 1  1.5  86    0    5 181 -270  0
 1  5 10  -7.5 1031 170  0.8 4  1.6  87   29   44 192 -271  0
 1  5 11  -4.2 1031 209  1.1 3  1.9  79  106   70 203 -274  0
 1  5 12  -2.5 1030 253  1.9 4  2.0  70  156   78 209 -277  0
 1  5 13  -2.0 1030 245  2.4 3  2.1  67  181   74 213 -280  0
 1  5 14  -2.0 1030 229  2.7 4  2.1  66  156   72 214 -282  0
 1  5 15  -1.5 1029 243  1.7 3  2.1  64   81   64 216 -283  0
 1  5 16  -2.8 1029 232  2.0 3  2.1  66   13   30 213 -283  0
 1  5 17  -3.6 1029 212  1.6 3  2.1  71    0    0 211 -282  0
 1  5 18  -3.5 1029 206  2.9 3  2.0  71    0    0 212 -282  0
 1  5 19  -3.5 1029 224  3.9 1  2.0  69    0    0 205 -283  0
 1  5 20  -3.4 1029 235  4.5 1  2.0  70    0    0 198 -284  0
 1  5 21  -3.0 1028 244  5.0 2  2.1  70    0    0 202 -284  0
 1  5 22  -2.2 1028 246  5.1 4  2.2  71    0    0 218 -285  0
 1  5 23  -2.1 1028 236  4.3 4  2.4  75    0    0 230 -287  0
 1  5 24  -1.5 1028 235  4.7 6  2.6  80    0    0 245 -292  0
 1  6  1  -1.1 1027 236  4.7 7  2.9  86    0    0 269 -298  0
 1  6  2  -1.1 1027 235  4.5 7  3.1  90    0    0 279 -302  0
 1  6  3   0.0 1027 234  5.1 5  3.4  94    0    0 270 -304  0
 1  6  4   0.2 1026 225  4.9 5  3.7  98    0    0 263 -307  0
 1  6  5   0.7 1025 233  5.4 7  3.9 100    0    0 278 -309  0
 1  6  6   1.0 1025 225  4.9 8  4.0 100    0    0 299 -310  0
 1  6  7   1.0 1024 225  4.7 8  4.0 100    0    0 306 -311  0
 1  6  8   1.0 1024 238  5.2 7  4.0 100    0    0 302 -312  0
 1  6  9   1.3 1024 227  5.2 7  4.1 100    0    1 300 -313  0
 1  6 10   1.3 1024 239  4.6 8  4.1  99    0   16 306 -314  0
 1  6 11   1.6 1024 243  5.1 7  4.1  99    4   67 309 -315  0
 1  6 12   1.8 1024 256  4.8 6  4.2  99    1   75 303 -317  0
 1  6 13   1.9 1023 264  4.3 7  4.3 100    0   27 304 -319  0
 1  6 14   2.1 1023 266  4.1 7  4.3 100    0   38 310 -321  0
 1  6 15   2.5 1023 291  5.2 6  4.4  99    0   48 308 -321  0
 1  6 16   2.7 1023 292  4.1 7  4.5  99    0    4 310 -321  0
 1  6 17   2.9 1022 291  4.5 8  4.6  99    0    0 319 -321  0
 1  6 18   3.0 1023 284  5.2 8  4.6  99    0    0 325 -322  0
 1  6 19   3.3 1022 301  4.3 8  4.7  99    0    0 328 -322  0
 1  6 20   3.0 1023 285  4.4 8  4.7  99    0    0 329 -322  0
 1  6 21   3.0 1023 286  4.7 7  4.6  99    0    0 323 -322  0
 1  6 22   3.1 1023 292  4.0 8  4.6  99    0    0 323 -322  0
 1  6 23   3.2 1023 293  3.7 8  4.6  99    0    0 331 -322  0
 1  6 24   3.1 1023 283  3.9 8  4.6  99    0    0 331 -322  0
 1  7  1   3.3 1023 302  3.1 8  4.6  98    0    0 331 -322  0
 1  7  2   3.2 1024 320  3.6 8  4.7  98    0    0 330 -322  0
 1  7  3   3.1 1024 322  3.5 8  4.6  98    0    0 326 -322  0
 1  7  4   2.6 1024 336  3.8 8  4.5  98    0    0 322 -321  0
 1  7  5   2.1 1024 334  3.2 8  4.4  98    0    0 319 -321  0
 1  7  6   1.8 1025 333  3.0 8  4.2  98    0    0 315 -320  0
 1  7  7   1.5 1025 349  2.4 7  4.2  98    0    0 306 -320  0
 1  7  8   1.4 1025 332  1.7 8  4.1  98    0    0 306 -320  0
 1  7  9   1.3 1025 322  2.0 8  4.0  98    0    2 310 -320  0
 1  7 10   1.2 1025 311  1.7 8  4.0  98    1   36 311 -321  0
 1  7 11   1.1 1025 339  1.9 8  4.0  98    0   42 311 -321  0
 1  7 12   1.0 1026 331  2.4 8  3.9  98    0   30 312 -321  0
 1  7 13   0.9 1026   3  2.4 8  3.9  98    0   42 312 -321  0
 1  7 14   0.6 1026 332  1.7 8  3.9  98    0   44 311 -321  0
 1  7 15   0.3 1026  26  1.5 6  3.8  98    0   30 298 -321  0
 1  7 16   0.2 1027 201  1.2 8  3.8  99    0    9 298 -321  0
 1  7 17   0.1 1027 289  1.7 8  3.7  99    0    0 308 -321  0
 1  7 18  -0.1 1027 295  1.5 8  3.7  98    0    0 309 -321  0
 1  7 19  -0.3 1027 250  1.6 8  3.6  98    0    0 307 -320  0
 1  7 20  -0.4 1027 291  1.5 8  3.6  98    0    0 305 -319  0
 1  7 21  -0.4 1027 298  1.9 7  3.6  99    0    0 299 -316  0
 1  7 22  -0.3 1027 307  2.0 8  3.6  99    0    0 300 -313  0
 1  7 23  -0.4 1027 285  2.1 8  3.6  99    0    0 305 -310  0
 1  7 24  -0.3 1027 281  1.6 6  3.6  99    0    0 293 -313  0
 1  8  1   0.0 1027 287  1.1 8  3.6  99    0    0 294 -318  0
 1  8  2   0.1 1027 259  1.2 8  3.7  99    0    0 305 -320  0
 1  8  3   0.0 1027 250  1.6 5  3.7  99    0    0 289 -320  0
 1  8  4  -0.1 1027 251  1.7 4  3.7  99    0    0 267 -320  0
 1  8  5   0.0 1027 245  1.9 6  3.7  99    0    0 271 -317  0
 1  8  6   0.0 1027 232  1.7 8  3.7  99    0    0 291 -314  0
 1  8  7   0.1 1027 252  2.4 8  3.7 100    0    0 301 -313  0
 1  8  8   0.1 1027 239  1.3 8  3.8 100    0    0 301 -314  0
 1  8  9   0.3 1028 239  2.0 8  3.8 100    0    1 300 -315  0
 1  8 10   0.5 1028 249  2.7 8  3.8  99    0   21 300 -316  0
 1  8 11   0.8 1028 241  2.4 8  3.9  99    0   32 300 -319  0
 1  8 12   0.9 1029 249  2.7 6  3.9  98    5  102 288 -321  0
 1  8 13   1.1 1029 243  2.3 6  3.9  98    1   94 278 -321  0
 1  8 14   1.4 1029 253  2.0 8  4.0  98    0   31 290 -321  0
 1  8 15   1.6 1028 247  1.9 8  4.1  99    0   13 302 -321  0
 1  8 16   1.5 1028 250  2.0 7  4.2  99    0    3 297 -319  0
 1  8 17   1.4 1029 244  1.7 7  4.1  99    0    0 290 -313  0
 1  8 18   1.2 1029 266  2.1 8  4.1  99    0    0 293 -308  0
 1  8 19   1.2 1030 240  1.5 7  4.0  99    0    0 292 -306  0
 1  8 20   1.1 1030 247  2.0 7  4.0  99    0    0 286 -305  0
 1  8 21   1.0 1030 232  1.7 7  4.0 100    0    0 284 -305  0
 1  8 22   0.8 1030 245  1.8 8  4.0 100    0    0 289 -304  0
 1  8 23   0.4 1030 215  2.2 7  3.9 100    0    0 288 -304  0
 1  8 24   0.2 1030 237  1.0 7  3.8 100    0    0 282 -303  0
 1  9  1  -0.1 1030 265  1.5 8  3.7 100    0    0 285 -302  0
 1  9  2  -0.3 1030 225  1.8 8  3.7 100    0    0 288 -302  0
 1  9  3  -0.3 1030 229  1.4 8  3.6 100    0    0 287 -301  0
 1  9  4  -0.6 1030 183  2.0 8  3.6 100    0    0 285 -301  0
 1  9  5  -0.8 1030 195  1.0 8  3.5 100    0    0 283 -300  0
 1  9  6  -1.1 1030 149  1.9 8  3.5 100    0    0 281 -299  0
 1  9  7  -1.2 1030 184  1.2 8  3.4 100    0    0 279 -299  0
 1  9  8  -1.2 1030 205  2.2 8  3.4  99    0    0 279 -298  0
 1  9  9  -1.3 1031 202  1.6 8  3.4  99    0    3 278 -298  0
 1  9 10  -1.4 1031 225  1.2 8  3.4 100    0   25 274 -298  0
 1  9 11  -1.3 1031 189  2.0 8  3.4 100    0   32 270 -300  0
 1  9 12  -1.4 1031 204  2.1 7  3.4 100    0   35 262 -303  0
 1  9 13  -1.2 1031 220  2.5 8  3.4 100    0   35 256 -304  0
 1  9 14  -1.2 1031 229  2.2 7  3.4  99    0   31 249 -305  0
 1  9 15  -1.1 1031 270  2.3 6  3.4  99    0   38 239 -303  0
 1  9 16  -1.1 1031 194  1.0 6  3.4 100    0   18 234 -300  0
 1  9 17  -1.2 1031 205  2.4 8  3.4  99    0    0 236 -298  0
 1  9 18  -1.2 1031 223  2.1 8  3.4  99    0    0 239 -296  0
 1  9 19  -1.0 1031 223  1.9 8  3.4 100    0    0 241 -296  0
 1  9 20  -0.8 1031 225  2.2 8  3.5  99    0    0 244 -295  0
 1  9 21  -0.8 1031 217  2.1 8  3.5  99    0    0 246 -295  0
 1  9 22  -0.6 1031 255  1.9 7  3.5  99    0    0 247 -295  0
 1  9 23  -0.6 1031 256  2.5 8  3.5  99    0    0 250 -295  0
 1  9 24  -0.4 1031 250  1.8 7  3.6  99    0    0 251 -295  0
 1 10  1  -0.3 1031 249  1.9 8  3.6  99    0    0 252 -295  0
 1 10  2  -0.2 1031 236  2.1 8  3.6  99    0    0 255 -294  0
 1 10  3  -0.2 1031 262  2.2 8  3.7 100    0    0 256 -294  0
 1 10  4  -0.2 1031 267  2.2 8  3.7 100    0    0 257 -294  0
 1 10  5  -0.2 1030 285  2.6 8  3.6  99    0    0 257 -294  0
 1 10  6  -0.3 1030 300  1.5 7  3.6  98    0    0 255 -294  0
 1 10  7  -0.3 1030 265  1.1 8  3.6  99    0    0 256 -294  0
 1 10  8  -0.3 1030 352  0.7 8  3.6  99    0    0 259 -293  0
 1 10  9  -0.2 1030 200  1.8 8  3.6 100    0    2 260 -293  0
 1 10 10  -0.1 1030 206  2.2 8  3.7 100    0   27 260 -294  0
 1 10 11   0.2 1030 204  2.1 8  3.7  99    0   33 261 -296  0
 1 10 12   0.3 1030 211  2.0 8  3.8  99    0   28 263 -299  0
 1 10 13   0.3 1030 208  2.5 8  3.8  99    0   32 264 -302  0
 1 10 14   0.3 1030 216  1.8 7  3.8  99    0   34 263 -303  0
 1 10 15   0.3 1029 197  2.0 7  3.8  99    0   29 261 -304  0
 1 10 16   0.2 1029 205  2.6 7  3.8  99    0    8 263 -303  0
 1 10 17   0.1 1029 208  2.0 7  3.7  99    0    0 264 -301  0
 1 10 18   0.1 1029 208  1.9 7  3.7  99    0    0 265 -300  0
 1 10 19  -0.1 1029 210  3.1 7  3.7  99    0    0 266 -300  0
 1 10 20  -0.1 1029 214  3.4 7  3.7  99    0    0 267 -299  0
 1 10 21  -0.2 1028 194  3.3 6  3.7 100    0    0 266 -299  0
 1 10 22  -0.3 1028 193  2.4 7  3.6  99    0    0 267 -300  0
 1 10 23  -0.4 1028 179  2.1 7  3.6  99    0    0 271 -301  0
 1 10 24  -0.4 1028 147  2.5 8  3.6  99    0    0 273 -302  0
 1 11  1  -0.5 1027 148  2.9 8  3.6  99    0    0 277 -303  0
 1 11  2  -0.8 1027 175  2.4 8  3.5  98    0    0 278 -304  0
 1 11  3  -1.1 1026 148  2.8 7  3.5  99    0    0 275 -306  0
 1 11  4  -1.5 1026 161  3.4 8  3.4  99    0    0 274 -307  0
 1 11  5  -1.8 1026 179  2.6 8  3.3  99    0    0 277 -307  0
 1 11  6  -1.9 1025 180  1.9 7  3.2  99    0    0 273 -307  0
 1 11  7  -1.9 1025 182  3.0 7  3.2  99    0    0 269 -307  0
 1 11  8  -2.4 1025 198  3.5 7  3.2 100    0    0 269 -307  0
 1 11  9  -2.5 1025 180  2.6 6  3.1  99    0    1 265 -307  0
 1 11 10  -2.9 1025 201  3.2 7  3.0  98    0   15 265 -308  0
 1 11 11  -3.2 1025 191  3.5 8  2.9  98    0   42 273 -311  0
 1 11 12  -3.3 1025 197  3.4 6  2.9  99    0   64 268 -314  0
 1 11 13  -3.4 1025 206  3.5 8  2.9 100    0   73 268 -317  0
 1 11 14  -3.3 1024 193  3.5 5  2.9 100   50   60 263 -319  0
 1 11 15  -3.3 1024 147  3.5 7  2.9 100   15   51 257 -318  0
 1 11 16  -3.4 1023 186  3.2 6  2.9 100    0   17 263 -317  0
 1 11 17  -3.2 1023 160  2.6 8  2.9  99    0    0 270 -315  0
 1 11 18  -3.1 1023 183  2.3 8  3.0  99    0    0 283 -316  0
 1 11 19  -2.9 1022 166  2.3 8  3.0  99    0    0 286 -318  0
 1 11 20  -2.7 1022 167  2.3 8  3.0  99    0    0 288 -320  0
 1 11 21  -2.3 1022 151  2.0 8  3.1  99    0    0 291 -321  0
 1 11 22  -1.9 1022 185  3.0 8  3.2  99    0    0 295 -321  0
 1 11 23  -1.2 1022 197  3.6 8  3.3  99    0    0 298 -320  0
 1 11 24  -0.5 1022 217  4.0 7  3.5  99    0    0 296 -318  0
 1 12  1   0.1 1022 221  3.7 8  3.6  98    0    0 299 -318  0
 1 12  2   0.5 1022 210  3.5 8  3.7  98    0    0 307 -319  0
 1 12  3   0.7 1022 198  2.9 5  3.8  98    0    0 295 -321  0
 1 12  4   0.8 1022 206  2.8 8  3.9  98    0    0 296 -321  0
 1 12  5   0.8 1022 207  2.0 8  3.9  99    0    0 310 -321  0
 1 12  6   0.9 1022 216  2.4 8  3.9  98    0    0 310 -321  0
 1 12  7   1.0 1023 215  2.6 6  4.0  98    0    0 303 -321  0
 1 12  8   0.8 1023 225  2.0 8  4.0  99    0    0 303 -321  0
 1 12  9   0.6 1022 226  2.7 8  3.9  99    0    1 313 -321  0
 1 12 10   0.6 1023 239  1.9 7  3.9  99    0   28 309 -321  0
 1 12 11   0.8 1023 271  2.5 6  3.9  99    0   41 300 -321  0
 1 12 12   1.0 1023 284  2.6 7  4.0  99    0   36 301 -321  0
 1 12 13   1.0 1024 295  2.7 7  4.0  99    0   35 306 -321  0
 1 12 14   0.9 1024 286  2.5 6  3.9  98    0   35 301 -321  0
 1 12 15   0.9 1024 274  1.4 8  3.9  98    0   27 306 -321  0
 1 12 16   0.8 1024 277  1.8 8  3.9  99    0    8 315 -321  0
 1 12 17   0.8 1024 255  0.2 6  3.9  99    0    0 306 -321  0
 1 12 18   0.8 1025 182  0.5 7  3.9  99    0    0 301 -321  0
 1 12 19   0.9 1025 355  0.1 8  3.9  98    0    0 310 -321  0
 1 12 20   1.1 1025 226  1.2 8  3.9  98    0    0 315 -321  0
 1 12 21   0.9 1025 224  0.7 7  3.9  98    0    0 310 -321  0
 1 12 22   0.8 1025 140  0.4 8  3.9  98    0    0 309 -321  0
 1 12 23   0.5 1025   6  1.6 8  3.8  98    0    0 314 -321  0
 1 12 24   0.3 1025 208  1.4 8  3.8  99    0    0 312 -321  0
 1 13  1   0.3 1026 190  1.2 8  3.8  99    0    0 312 -321  0
 1 13  2   0.1 1025 152  1.7 8  3.8  99    0    0 310 -321  0
 1 13  3   0.3 1026 154  1.9 8  3.8  99    0    0 309 -321  0
 1 13  4   0.3 1026 154  1.5 8  3.8  99    0    0 309 -321  0
 1 13  5   0.5 1026 169  1.5 8  3.8  99    0    0 309 -321  0
 1 13  6   0.6 1026 152  2.0 8  3.8  98    0    0 307 -321  0
 1 13  7   0.4 1025 153  2.3 8  3.8  99    0    0 306 -321  0
 1 13  8   0.3 1025 146  1.5 8  3.8  99    0    0 304 -321  0
 1 13  9   0.0 1025 169  2.8 8  3.7  99    0    3 302 -321  0
 1 13 10   0.0 1025 171  3.1 8  3.7  98    2   44 300 -321  0
 1 13 11   0.1 1026 174  3.2 6  3.7  99    1   65 289 -321  0
 1 13 12   0.4 1026 169  3.3 6  3.8  99    0   55 279 -321  0
 1 13 13   0.4 1026 175  3.8 7  3.8  99    0   48 282 -321  0
 1 13 14   0.6 1025 182  3.4 7  3.9  99    0   45 285 -321  0
 1 13 15   0.5 1025 173  2.9 8  3.8  99    0   36 289 -322  0
 1 13 16   0.2 1025 181  3.1 8  3.8  98    0   12 292 -323  0
 1 13 17   0.2 1025 163  2.3 8  3.7  99    0    0 292 -321  0
 1 13 18   0.4 1025 154  1.9 8  3.8  99    0    0 294 -321  0
 1 13 19   0.4 1024 166  4.3 7  3.8  99    0    0 290 -320  0
 1 13 20   0.4 1024 154  3.0 7  3.8  99    0    0 286 -320  0
 1 13 21   0.4 1024 154  3.0 8  3.8  99    0    0 293 -318  0
 1 13 22   0.5 1024 167  2.9 8  3.8  99    0    0 298 -318  0
 1 13 23   0.6 1024 167  2.9 8  3.8  98    0    0 298 -317  0
 1 13 24   0.6 1024 160  2.7 8  3.8  98    0    0 298 -316  0
 1 14  1   0.2 1024 155  2.1 8  3.8  98    0    0 296 -314  0
 1 14  2   0.0 1024 169  2.5 8  3.7  99    0    0 294 -313  0
 1 14  3  -0.3 1024 174  2.8 8  3.7  99    0    0 293 -312  0
 1 14  4  -0.5 1023 167  3.0 8  3.6  99    0    0 292 -311  0
 1 14  5  -0.5 1023 175  2.7 8  3.6 100    0    0 293 -309  0
 1 14  6  -0.8 1023 183  2.3 8  3.6  99    0    0 294 -308  0
 1 14  7  -1.0 1023 172  2.8 6  3.5  99    0    0 283 -307  0
 1 14  8  -1.3 1023 192  2.8 7  3.4  99    0    0 278 -306  0
 1 14  9  -1.9 1023 183  3.4 6  3.3  99    0    5 277 -305  0
 1 14 10  -1.9 1023 176  2.3 6  3.2  99   51   16 271 -306  0
 1 14 11  -2.1 1023 186  2.5 5  3.2 100   12   63 267 -308  0
 1 14 12  -2.2 1023 191  3.5 6  3.2  99    0   46 268 -311  0
 1 14 13  -2.1 1023 180  3.0 8  3.2  99    0   41 284 -315  0
 1 14 14  -1.7 1022 173  3.2 8  3.2  99    0   35 294 -317  0
 1 14 15  -1.6 1022 191  2.5 8  3.3  99    0   25 296 -318  0
 1 14 16  -1.5 1021 170  2.8 8  3.3  99    0    9 298 -318  0
 1 14 17  -1.3 1021 167  2.6 8  3.3  98    0    0 300 -318  0
 1 14 18  -1.1 1021 169  3.1 8  3.4  98    0    0 303 -319  0
 1 14 19  -1.2 1021 188  3.5 8  3.4  98    0    0 304 -319  0
 1 14 20  -1.4 1021 175  3.3 8  3.4  98    0    0 304 -320  0
 1 14 21  -1.6 1020 189  3.4 8  3.3  99    0    0 303 -320  0
 1 14 22  -1.7 1020 174  2.7 7  3.3  99    0    0 297 -320  0
 1 14 23  -1.9 1020 187  3.8 7  3.3  99    0    0 292 -320  0
 1 14 24  -1.8 1019 205  3.5 3  3.2  98    0    0 270 -320  0
 1 15  1  -1.8 1019 196  3.3 7  3.2  98    0    0 271 -320  0
 1 15  2  -1.8 1018 184  3.2 7  3.2  98    0    0 292 -321  0
 1 15  3  -2.0 1018 202  1.3 1  3.2  98    0    0 262 -321  0
 1 15  4  -1.9 1017 184  1.6 1  3.2  98    0    0 233 -320  0
 1 15  5  -2.2 1017 182  2.5 2  3.2  99    0    0 237 -320  0
 1 15  6  -2.4 1016 182  2.9 8  3.2 100    0    0 272 -322  0
 1 15  7  -2.6 1016 156  2.1 8  3.1  99    0    0 302 -323  0
 1 15  8  -3.2 1016 165  1.9 8  3.0 100    0    0 301 -323  0
 1 15  9  -3.8 1015 155  2.3 7  2.9 100    0    4 295 -323  0
 1 15 10  -4.4 1015 141  3.2 4  2.8 100    4   43 273 -323  0
 1 15 11  -3.8 1015 152  3.1 4  2.8 100   48   91 259 -323  0
 1 15 12  -3.0 1015 142  3.7 2  2.9 100  111  100 254 -325  0
 1 15 13  -2.0 1014 151  3.4 1  3.1  98  165   84 243 -327  0
 1 15 14  -1.6 1013 169  2.8 0  3.2  95  151   75 235 -327  0
 1 15 15  -1.4 1013 160  3.4 0  3.2  94   91   66 229 -326  0
