MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  5 20  -6.7  982 172  4.6 3  1.9  85    0    0 217 -271  2
 1  5 21  -6.6  981 169  3.5 5  2.0  83    0    0 227 -272  2
 1  5 22  -4.6  980 152  3.3 8  2.1  81    0    0 248 -273  2
 1  5 23  -2.9  979 172  4.2 8  2.3  76    0    0 267 -277  2
 1  5 24  -2.7  978 172  4.1 7  2.4  76    0    0 269 -284  2
 1  6  1  -1.6  978 150  3.9 7  2.7  79    0    0 270 -294  2
 1  6  2  -2.3  976 141  3.4 7  2.8  82    0    0 273 -300  2
 1  6  3  -0.8  976 154  2.6 7  2.9  82    0    0 277 -302  2
 1  6  4  -1.2  974 126  2.0 8  3.0  81    0    0 286 -305  2
 1  6  5   0.5  974 173  3.5 8  3.1  81    0    0 296 -308  2
 1  6  6   0.4  973 167  3.1 8  3.4  83    0    0 302 -317  2
 1  6  7   0.3  972 170  3.4 8  3.6  90    0    0 305 -324  2
 1  6  8   0.8  972 179  3.9 8  3.8  92    0    0 307 -324  2
 1  6  9   1.2  972 206  6.6 8  3.9  92    0    3 309 -324  2
 1  6 10   2.1  972 203  6.0 8  4.1  92    0   15 313 -324  2
 1  6 11   2.5  972 205  5.2 8  4.3  91    0   34 317 -324  2
 1  6 12   3.1  972 211  5.1 8  4.4  92    0   35 318 -324  2
 1  6 13   3.5  972 200  4.6 8  4.6  92    0   33 321 -324  2
 1  6 14   4.5  972 186  3.8 8  4.8  91    0   40 325 -324  2
 1  6 15   4.2  972 191  4.6 7  4.9  92    0   40 311 -324  2
 1  6 16   4.0  971 184  4.1 7  5.0  95    0   13 299 -324  2
 1  6 17   4.8  971 182  5.1 8  5.1  94    0    0 316 -324  2
 1  6 18   5.3  970 182  5.0 8  5.3  93    0    0 330 -324  2
 1  6 19   5.4  970 187  4.0 8  5.4  93    0    0 332 -325  2
 1  6 20   5.3  969 203  4.3 8  5.5  95    0    0 332 -325  2
 1  6 21   5.8  969 199  4.5 8  5.6  95    0    0 334 -325  2
 1  6 22   7.0  970 204  5.3 8  5.8  93    0    0 336 -325  2
 1  6 23   7.7  971 202  4.6 8  6.0  90    0    0 339 -325  2
 1  6 24   7.2  971 205  5.7 8  6.1  90    0    0 340 -325  2
 1  7  1   7.4  971 219  7.0 8  6.1  91    0    0 340 -325  2
 1  7  2   6.9  971 231  5.9 8  6.0  91    0    0 339 -325  2
 1  7  3   6.1  973 256  4.5 8  5.9  94    0    0 336 -325  2
 1  7  4   5.9  975 235  5.0 8  5.9  97    0    0 334 -325  2
 1  7  5   5.8  976 295  4.3 8  5.7  95    0    0 334 -325  2
 1  7  6   4.5  977 274  3.4 7  5.4  94    0    0 323 -325  2
 1  7  7   5.2  978 237  0.8 8  5.2  93    0    0 322 -324  2
 1  7  8   4.0  979 165  0.3 7  5.1  93    0    0 321 -324  2
 1  7  9   2.8  980  93  0.5 7  4.8  96    0    1 309 -324  2
 1  7 10   2.8  981 121  1.7 7  4.7  98    0   22 306 -324  2
 1  7 11   2.8  981 141  1.4 7  4.7  98    0   42 304 -324  2
 1  7 12   3.4  981 142  2.0 7  4.8  98    0   51 303 -324  2
 1  7 13   3.8  981 155  2.1 8  5.0  98    0   43 311 -324  2
 1  7 14   4.9  981 126  2.0 7  5.2  96    0   43 313 -324  2
 1  7 15   5.4  980 142  1.8 7  5.5  96    0   34 306 -324  2
 1  7 16   5.6  980 153  1.6 7  5.7  99    0   13 308 -324  2
 1  7 17   6.0  980 146  2.4 7  5.8  98    0    0 307 -324  2
 1  7 18   5.4  979 155  2.0 8  5.7  96    0    0 316 -324  2
 1  7 19   4.9  979 140  4.2 8  5.6  98    0    0 329 -324  2
 1  7 20   6.1  979 193  3.4 8  5.6  97    0    0 330 -325  2
 1  7 21   6.7  979 166  2.9 8  5.8  93    0    0 333 -325  2
 1  7 22   6.2  979 213  5.1 8  5.9  95    0    0 335 -325  2
 1  7 23   6.7  979 202  3.4 7  6.0  97    0    0 324 -325  2
 1  7 24   6.6  980 189  2.3 7  6.1  97    0    0 313 -324  2
 1  8  1   7.4  980 231  4.3 8  6.1  95    0    0 325 -324  2
 1  8  2   7.2  979 200  2.7 8  6.1  92    0    0 339 -326  2
 1  8  3   7.7  979 219  3.3 8  6.2  93    0    0 339 -328  2
 1  8  4   7.1  979 202  3.2 8  6.3  95    0    0 340 -330  2
 1  8  5   7.6  979 197  2.8 8  6.4  96    0    0 339 -330  2
 1  8  6   8.0  979 199  3.4 8  6.4  94    0    0 340 -331  2
 1  8  7   7.8  979 199  3.5 8  6.5  94    0    0 339 -332  2
 1  8  8   8.3  978 184  3.1 8  6.6  95    0    0 339 -332  2
 1  8  9   8.6  978 199  3.8 8  6.7  93    3   10 340 -332  2
 1  8 10   8.9  979 193  3.7 7  6.7  91   19   45 335 -332  2
 1  8 11   8.9  979 181  3.3 6  6.6  90    1   66 323 -335  2
 1  8 12   9.8  979 184  4.3 5  6.6  88   42  114 313 -339  2
 1  8 13  10.7  979 185  5.0 3  6.7  83  118  107 296 -342  2
 1  8 14  10.9  979 183  5.1 3  6.6  78  123   90 283 -344  2
 1  8 15  11.1  978 181  5.1 2  6.4  75   96   67 274 -346  2
 1  8 16  10.1  977 188  5.3 1  6.3  76   22   39 259 -346  2
 1  8 17  10.2  978 196  5.5 3  6.3  78    0    0 265 -346  2
 1  8 18  10.7  978 191  5.0 6  6.2  76    0    0 297 -345  2
 1  8 19  10.2  978 207  4.1 6  6.3  77    0    0 317 -346  2
 1  8 20  10.4  978 209  4.0 6  6.3  78    0    0 317 -346  2
 1  8 21   9.5  979 191  3.6 5  6.2  78    0    0 308 -346  2
 1  8 22   9.3  979 189  3.5 4  6.1  80    0    0 295 -346  2
 1  8 23   9.2  978 197  2.8 5  6.0  80    0    0 292 -347  2
 1  8 24   9.6  979 190  3.5 6  6.0  79    0    0 303 -348  2
 1  9  1   9.1  979 188  3.4 7  6.1  80    0    0 317 -348  2
 1  9  2   9.6  979 185  3.7 7  6.3  83    0    0 326 -348  2
 1  9  3   9.1  979 188  2.7 7  6.5  86    0    0 326 -349  2
 1  9  4   8.8  977 186  3.4 7  6.6  89    0    0 326 -349  2
 1  9  5   9.4  978 185  4.5 6  6.6  88    0    0 319 -349  2
 1  9  6   9.2  977 192  4.7 7  6.6  87    0    0 318 -349  2
 1  9  7   8.0  976 289  4.5 8  6.4  88    0    0 329 -348  2
 1  9  8   7.9  976 327  3.4 8  6.1  89    0    0 333 -346  2
 1  9  9   5.9  977 322  2.8 8  5.9  92    0    6 328 -343  2
 1  9 10   5.6  979 312  2.7 8  5.5  93    0   15 322 -341  2
 1  9 11   4.4  980 296  2.8 8  5.2  92    0   30 317 -341  2
 1  9 12   3.9  981 251  2.6 7  4.9  94    0   41 306 -341  2
 1  9 13   3.9  982 230  2.3 8  4.8  93    0   43 304 -342  2
 1  9 14   4.4  982 240  2.7 7  4.7  90    0   71 305 -343  2
 1  9 15   4.2  983 249  2.0 7  4.6  86   15   56 298 -343  2
 1  9 16   3.7  984 268  2.0 8  4.5  86   10   24 303 -342  2
 1  9 17   3.0  984 249  2.1 8  4.3  87    0    0 306 -338  2
 1  9 18   2.6  985 212  1.4 7  4.2  88    0    0 298 -333  2
 1  9 19   2.0  986 226  2.0 6  4.1  89    0    0 285 -330  2
 1  9 20   1.6  986 233  1.7 6  4.0  91    0    0 279 -328  2
 1  9 21   1.1  987 282  1.9 8  4.0  92    0    0 288 -326  2
 1  9 22   1.2  988  91  1.5 6  3.9  92    0    0 288 -325  2
 1  9 23   1.1  988 103  1.5 3  3.8  91    0    0 260 -323  2
 1  9 24   0.8  989 305  1.9 1  3.8  90    0    0 231 -323  2
 1 10  1   0.4  990 313  1.1 2  3.7  91    0    0 224 -322  2
 1 10  2   1.1  991 279  1.0 4  3.6  88    0    0 240 -322  2
 1 10  3   0.2  991 269  1.0 5  3.5  87    0    0 255 -320  2
 1 10  4  -0.3  992 234  0.8 5  3.5  91    0    0 258 -318  2
 1 10  5  -0.5  992 193  0.9 6  3.5  92    0    0 263 -317  2
 1 10  6  -0.8  993 152  0.7 7  3.5  94    0    0 273 -316  2
 1 10  7  -1.6  993 191  0.6 8  3.4  96    0    0 282 -315  2
 1 10  8  -0.9  993 152  0.9 8  3.4  96    0    0 287 -315  2
 1 10  9  -1.0  994 228  1.1 6  3.4  94    0    6 279 -315  2
 1 10 10  -1.0  994 238  1.9 5  3.4  95   25   21 264 -315  2
 1 10 11  -1.2  995 325  1.8 7  3.4  95   10   57 271 -316  2
 1 10 12  -0.8  995  63  1.5 7  3.4  95    0   76 283 -319  2
 1 10 13  -0.8  995 119  2.0 8  3.4  94    0   69 288 -322  2
 1 10 14  -0.9  994 109  2.2 8  3.5  95    0   61 294 -323  2
 1 10 15  -0.9  994 124  1.9 8  3.4  95    5   55 293 -323  2
 1 10 16  -0.8  993 137  2.1 7  3.5  95   15   21 286 -323  2
 1 10 17  -1.3  993 153  1.7 7  3.5  96    0    0 278 -321  2
 1 10 18  -1.5  993 181  1.5 8  3.4  98    0    0 280 -317  2
 1 10 19  -1.7  993 184  2.2 8  3.4  98    0    0 284 -314  2
 1 10 20  -2.1  993 180  2.7 8  3.3  99    0    0 283 -312  2
 1 10 21  -2.1  992 191  2.2 8  3.3 100    0    0 283 -310  2
 1 10 22  -1.6  991 196  1.7 7  3.3  97    0    0 277 -308  2
 1 10 23  -2.4  991 183  2.3 7  3.2  96    0    0 270 -306  2
 1 10 24  -1.9  991 189  2.3 7  3.2  95    0    0 266 -305  2
 1 11  1  -2.3  990 188  2.3 8  3.1  95    0    0 269 -304  2
 1 11  2  -2.1  989 181  1.7 8  3.1  95    0    0 273 -304  2
 1 11  3  -2.7  988 197  1.9 8  3.1  95    0    0 272 -303  2
 1 11  4  -2.6  988 194  2.1 8  3.1  96    0    0 273 -303  2
 1 11  5  -1.8  987 193  1.5 8  3.1  95    0    0 274 -302  2
 1 11  6  -1.8  986 183  1.8 8  3.2  94    0    0 275 -302  2
 1 11  7  -2.1  985 178  2.5 8  3.3  97    0    0 275 -302  2
 1 11  8  -0.9  984 180  2.5 8  3.4  98    0    0 277 -302  2
 1 11  9   0.3  983 193  3.5 8  3.6  94    0    4 281 -301  2
 1 11 10   0.8  982 185  3.7 8  3.7  92    0   35 285 -303  2
 1 11 11   1.1  981 185  3.9 7  3.8  90    0   50 282 -309  2
 1 11 12   1.9  982 190  4.4 7  3.8  87    0   52 277 -315  2
 1 11 13   2.0  981 192  4.3 7  3.9  86    0   51 280 -319  2
 1 11 14   1.9  980 180  4.1 7  3.9  87    0   47 281 -322  2
 1 11 15   2.1  979 181  4.1 7  4.0  88    0   35 283 -323  2
 1 11 16   2.1  979 176  3.9 8  4.0  87    0   12 291 -323  2
 1 11 17   2.2  979 181  4.0 8  4.0  88    0    0 301 -323  2
 1 11 18   2.5  979 176  4.1 8  4.1  88    0    0 303 -323  2
 1 11 19   2.7  979 207  4.3 8  4.2  88    0    0 306 -323  2
 1 11 20   3.0  979 192  4.7 8  4.3  89    0    0 309 -322  2
 1 11 21   3.1  980 194  3.8 8  4.4  90    0    0 312 -321  2
 1 11 22   3.6  980 216  3.9 8  4.5  90    0    0 313 -319  2
 1 11 23   3.4  981 212  4.4 8  4.6  90    0    0 313 -317  2
 1 11 24   4.2  981 245  4.5 8  4.7  91    0    0 314 -316  2
 1 12  1   4.2  982 222  2.3 7  4.7  90    0    0 307 -315  2
 1 12  2   4.7  982 221  3.2 8  4.8  89    0    0 308 -316  2
 1 12  3   4.7  982 248  3.4 8  4.9  89    0    0 316 -318  2
 1 12  4   4.6  983 263  4.2 8  4.9  89    0    0 316 -320  2
 1 12  5   4.2  984 250  3.4 8  4.8  89    0    0 314 -320  2
 1 12  6   3.9  985 272  3.5 8  4.6  89    0    0 313 -321  2
 1 12  7   3.1  986 265  3.2 8  4.5  90    0    0 313 -321  2
 1 12  8   3.2  987 248  2.7 7  4.4  90    0    0 307 -322  2
 1 12  9   3.0  988 243  2.5 7  4.3  88    0    8 303 -322  2
 1 12 10   3.2  989 223  1.3 8  4.2  87    9   37 309 -322  2
 1 12 11   3.5  989 233  2.3 8  4.3  86    0   55 316 -322  2
 1 12 12   3.7  989 230  2.5 7  4.3  85    5   87 311 -323  2
 1 12 13   4.1  989 233  4.6 6  4.2  82   11  101 304 -324  2
 1 12 14   4.2  988 231  4.2 6  4.1  78    7   92 300 -324  2
 1 12 15   3.8  988 222  4.0 7  4.1  80    0   26 306 -325  2
 1 12 16   3.1  987 201  3.5 7  4.3  86    0   11 311 -326  2
 1 12 17   3.0  987 196  3.4 7  4.5  92    0    0 311 -328  2
 1 12 18   3.2  986 207  4.5 7  4.5  93    0    0 312 -328  2
 1 12 19   3.4  985 211  4.1 8  4.6  94    0    0 319 -329  2
 1 12 20   3.8  984 217  4.1 8  4.8  95    0    0 329 -329  2
 1 12 21   4.4  984 222  4.4 8  5.0  94    0    0 330 -330  2
 1 12 22   4.9  983 230  5.9 8  5.1  93    0    0 333 -331  2
 1 12 23   4.7  983 227  4.3 8  5.2  94    0    0 334 -332  2
 1 12 24   5.3  982 221  3.8 8  5.3  95    0    0 336 -332  2
 1 13  1   5.5  982 223  4.2 8  5.4  94    0    0 337 -334  2
 1 13  2   5.9  981 235  4.3 8  5.6  95    0    0 338 -336  2
 1 13  3   6.3  981 240  3.3 8  5.7  95    0    0 340 -337  2
 1 13  4   6.8  981 243  3.5 8  5.9  94    0    0 341 -338  2
 1 13  5   6.5  981 246  3.1 8  6.0  95    0    0 341 -339  2
 1 13  6   6.9  981 255  3.3 8  6.1  97    0    0 341 -340  2
 1 13  7   6.8  982 268  2.7 8  6.2  97    0    0 342 -341  2
 1 13  8   6.4  982 185  2.0 8  6.2  99    0    0 340 -341  2
 1 13  9   7.0  982 203  1.5 8  6.2  99    0    6 340 -342  2
 1 13 10   7.7  982 208  1.2 7  6.4  97    0   26 332 -342  2
 1 13 11   8.0  982 197  1.8 7  6.6  97    0   34 325 -344  2
 1 13 12   8.3  982 210  1.7 7  6.8  97    0   42 326 -346  2
 1 13 13   8.7  982 222  2.2 7  6.9  97    0   57 327 -348  2
 1 13 14   9.1  981 213  2.7 7  7.1  97    0   67 328 -349  2
 1 13 15   9.1  980 223  2.5 7  7.2  97    0   48 330 -349  2
 1 13 16   9.2  980 224  2.6 7  7.3  98    0   14 330 -349  2
 1 13 17  10.0  980 222  2.9 7  7.6  98    0    0 333 -349  2
 1 13 18  10.1  982 224  2.6 7  7.7  97    0    0 336 -349  2
 1 13 19  10.4  982 243  3.6 8  7.7  96    0    0 344 -350  2
 1 13 20  10.4  982 244  3.4 8  7.7  95    0    0 354 -352  2
 1 13 21  10.4  983 249  3.6 8  7.7  94    0    0 354 -353  2
 1 13 22  10.3  983 247  3.6 8  7.6  94    0    0 354 -354  2
 1 13 23   7.7  983 261  3.1 8  6.7  94    0    0 353 -356  2
 1 13 24   4.4  983 280  2.6 8  5.6  93    0    0 353 -356  2
 1 14  1   0.4 1006 280  2.0 7  4.2  93    0    0 265 -317  2
 1 14  2  -2.9 1006 292  1.5 6  3.1  93    0    0 269 -318  2
 1 14  3  -5.1 1005 303  1.2 6  2.4  92    0    0 268 -319  2
 1 14  4  -4.7 1005 264  1.3 5  2.4  92    0    0 259 -320  2
 1 14  5  -4.2 1005 228  1.5 6  2.5  92    0    0 257 -321  2
 1 14  6  -3.6 1004  47  1.8 7  2.6  90    0    0 274 -323  2
 1 14  7  -2.9 1003 201  2.6 7  2.7  91    0    0 286 -324  2
 1 14  8  -3.1 1003 251  3.0 7  2.8  93    0    0 287 -324  2
 1 14  9  -2.2 1003 213  3.6 8  3.0  95    0    7 294 -324  2
 1 14 10  -2.4 1003 270  4.3 7  3.1  96    4   45 296 -324  2
 1 14 11  -1.3 1003 225  3.7 8  3.2  94    1   67 297 -324  2
 1 14 12  -1.2 1004 227  3.3 7  3.2  92    0   78 299 -324  2
 1 14 13  -0.9 1003 249  3.8 7  3.3  92    0   82 294 -324  2
 1 14 14  -0.6 1002 289  2.5 7  3.3  92    0   64 295 -324  2
 1 14 15  -0.3 1001 241  3.5 8  3.4  92    0   37 302 -324  2
 1 14 16  -0.5 1001 237  3.8 8  3.4  92    0   14 308 -324  2
 1 14 17  -0.9 1001 312  2.0 8  3.5  95    0    1 307 -324  2
 1 14 18  -1.2 1001 229  1.0 7  3.5  98    0    0 299 -324  2
 1 14 19  -0.5 1001 178  2.3 8  3.5  96    0    0 299 -324  2
 1 14 20  -0.5 1001 208  0.9 8  3.5  94    0    0 304 -324  2
 1 14 21  -0.6 1001 144  0.8 8  3.5  94    0    0 303 -324  2
 1 14 22   0.0 1001 184  1.2 8  3.5  93    0    0 304 -324  2
 1 14 23  -0.1 1000 173  1.4 8  3.5  92    0    0 305 -324  2
 1 14 24  -0.2 1000 188  2.0 8  3.5  93    0    0 304 -324  2
 1 15  1  -0.3 1000 192  3.0 8  3.5  94    0    0 303 -324  2
 1 15  2   0.3 1000 192  2.6 8  3.5  92    0    0 303 -321  2
 1 15  3   0.2 1000 187  3.5 7  3.6  92    0    0 296 -315  2
 1 15  4   0.1 1000 205  2.8 8  3.6  93    0    0 294 -312  2
 1 15  5   0.2 1000 202  2.8 8  3.6  93    0    0 301 -311  2
 1 15  6   0.5  999 204  2.4 7  3.7  93    0    0 295 -309  2
 1 15  7   0.5  999 206  2.3 7  3.7  94    0    0 290 -312  2
 1 15  8   0.4  999 192  1.9 8  3.8  95    0    0 296 -313  2
 1 15  9   0.7 1000 172  1.6 8  3.8  95    8    5 302 -313  2
 1 15 10   0.7 1000 194  1.2 7  3.9  95    2   37 296 -317  2
 1 15 11   1.0 1000 186  1.8 8  3.9  96    0   50 296 -322  2
 1 15 12   1.3 1000 205  1.6 7  4.0  95    0   52 297 -324  2
 1 15 13   1.7 1001 184  1.8 8  4.0  93    0   64 299 -324  2
 1 15 14   1.8 1000 191  1.7 7  4.0  92    0   64 301 -324  2
 1 15 15   1.8 1000 192  2.2 7  4.0  92    4   65 295 -324  2
 1 15 16   1.9 1000 200  1.3 8  4.1  92    4   35 302 -324  2
 1 15 17   2.0 1000 175  1.3 6  4.1  92    0    2 297 -324  2
 1 15 18   1.5 1000 189  1.7 7  4.1  94    0    0 291 -324  2
 1 15 19   1.7 1001 195  2.5 8  4.1  95    0    0 303 -324  2
 1 15 20   1.2 1001 193  2.6 7  4.1  96    0    0 302 -324  2
 1 15 21   1.6 1001 194  3.4 6  4.1  96    0    0 291 -324  2
 1 15 22   1.3 1001 198  3.1 8  4.1  95    0    0 296 -324  2
 1 15 23   1.1 1001 214  3.2 7  4.0  96    0    0 301 -323  2
 1 15 24   0.7 1001 173  2.3 5  4.0  97    0    0 286 -320  2
 1 16  1   0.9 1001 194  2.3 7  3.9  97    0    0 285 -314  2
