MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  2 23   0.0  949 259  3.9 7  4.0  97    0    0 290 -339  3
 1  2 24   3.4  951 285  9.0 7  4.2  91    0    0 295 -340  3
 1  3  1   2.2  952 232  7.0 7  4.3  87    0    0 298 -340  3
 1  3  2   2.8  953 250  5.8 8  4.1  85    0    0 303 -340  3
 1  3  3   3.4  954 243  6.2 8  4.1  82    0    0 314 -340  3
 1  3  4   2.6  955 241  4.8 7  4.2  85    0    0 306 -339  3
 1  3  5   3.1  956 242  4.4 6  4.3  87    0    0 293 -338  3
 1  3  6   1.6  956 268  4.2 5  4.3  90    0    0 283 -338  3
 1  3  7   3.0  956 229  4.6 4  4.3  90    0    0 272 -338  3
 1  3  8   3.1  957 210  4.5 5  4.2  85    0    0 275 -338  3
 1  3  9   2.7  957 235  3.3 5  4.2  85   13   14 279 -336  3
 1  3 10   2.8  957 223  3.0 3  4.2  86   96   49 265 -336  3
 1  3 11   5.8  958 226  3.7 2  4.4  80  171   72 246 -337  3
 1  3 12   7.2  957 245  4.6 2  4.5  70  218   87 238 -341  3
 1  3 13   7.8  957 238  3.5 4  4.4  65  145  128 250 -345  3
 1  3 14   7.5  955 185  3.4 6  4.4  63   65  130 274 -347  3
 1  3 15   7.5  954 171  3.6 7  4.3  62   17   91 294 -347  3
 1  3 16   6.8  953 171  3.1 7  4.3  64    0   33 299 -346  3
 1  3 17   6.8  952 188  5.1 8  4.3  65    0    6 304 -342  3
 1  3 18   6.3  952 178  4.8 8  4.3  67    0    0 312 -340  3
 1  3 19   4.6  950 182  4.5 8  4.4  75    0    0 310 -340  3
 1  3 20   5.0  949 187  6.9 8  4.5  79    0    0 311 -341  3
 1  3 21   5.5  949 220  5.2 7  4.5  76    0    0 309 -341  3
 1  3 22   6.3  949 236  6.2 7  4.5  73    0    0 308 -343  3
 1  3 23   7.0  948 267  8.4 8  4.6  70    0    0 317 -347  3
 1  3 24   7.9  948 287 11.4 3  4.9  72    0    0 301 -348  3
 1  4  1   5.2  953 243  8.6 8  5.2  80    0    0 298 -347  3
 1  4  2   5.4  954 264  9.7 8  4.7  80    0    0 313 -347  3
 1  4  3   5.2  956 269  9.8 5  4.4  75    0    0 297 -343  3
 1  4  4   5.0  957 279  8.6 5  4.4  76    0    0 281 -339  3
 1  4  5   4.4  958 272  8.7 6  4.3  76    0    0 281 -337  3
 1  4  6   3.8  959 268  7.1 2  4.1  76    0    0 265 -335  3
 1  4  7   3.6  959 275  7.3 5  4.0  77    0    0 256 -333  3
 1  4  8   3.8  960 222  6.5 5  4.0  76    0    0 266 -330  3
 1  4  9   3.7  960 231  5.3 4  3.9  75    0    6 261 -328  3
 1  4 10   4.5  960 249  6.6 2  3.9  72  118   36 246 -330  3
 1  4 11   6.0  959 246  8.3 3  4.0  68  139   75 243 -333  3
 1  4 12   7.3  959 247  9.9 2  4.0  62  249   64 245 -336  3
 1  4 13   8.1  959 258  9.2 3  3.9  57  181  104 245 -340  3
 1  4 14   7.9  958 258  5.5 5  3.9  55  126  110 255 -342  3
 1  4 15   7.7  958 218  3.0 5  3.8  55   50   92 261 -341  3
 1  4 16   6.7  956 131  2.9 6  3.8  58    5   43 262 -338  3
 1  4 17   5.5  955 173  3.4 7  3.8  61    0    4 269 -333  3
 1  4 18   4.6  954 158  3.8 5  3.6  63    0    0 262 -329  3
 1  4 19   4.3  953 154  5.3 3  3.6  65    0    0 236 -327  3
 1  4 20   2.6  951 179  6.0 4  3.5  68    0    0 226 -328  3
 1  4 21   3.8  949 231  6.1 6  3.5  68    0    0 253 -330  3
 1  4 22   6.6  950 240 12.8 4  3.5  59    0    0 264 -332  3
 1  4 23   5.6  952 250 13.7 4  3.8  61    0    0 259 -333  3
 1  4 24   5.8  954 215 11.1 7  4.2  70    0    0 282 -334  3
 1  5  1   6.7  954 245  8.5 5  4.2  67    0    0 291 -337  3
 1  5  2   5.5  953 224 11.9 7  4.1  66    0    0 290 -338  3
 1  5  3   5.6  954 252 11.7 8  4.2  70    0    0 304 -338  3
 1  5  4   5.0  954 246 10.8 8  4.1  70    0    0 307 -336  3
 1  5  5   4.8  954 234 10.9 8  4.0  70    0    0 302 -333  3
 1  5  6   4.7  954 241  9.1 8  4.0  71    0    0 298 -330  3
 1  5  7   3.9  955 242 10.7 7  4.1  74    0    0 292 -327  3
 1  5  8   3.3  956 252 11.2 6  4.0  77    0    0 281 -324  3
 1  5  9   3.2  957 251  9.3 5  3.9  77   20   16 270 -321  3
 1  5 10   4.2  958 256  9.2 3  3.8  74   98   48 254 -321  3
 1  5 11   5.3  958 260 11.2 2  3.8  68  177   72 241 -325  3
 1  5 12   5.9  959 266 13.1 3  3.7  63  213   88 241 -330  3
 1  5 13   6.6  959 244 11.8 3  3.6  58  220   95 246 -335  3
 1  5 14   6.4  958 260 10.2 3  3.6  57  101  125 245 -338  3
 1  5 15   6.6  958 257  7.8 2  3.5  56  115   80 242 -338  3
 1  5 16   6.2  958 214  5.7 3  3.5  56   44   46 242 -334  3
 1  5 17   4.3  957 199  3.9 2  3.5  60    0    9 239 -327  3
 1  5 18   2.7  957 171  4.4 3  3.4  65    0    0 235 -322  3
 1  5 19   2.4  956 155  3.3 2  3.3  69    0    0 232 -320  3
 1  5 20   1.4  955 173  3.8 5  3.3  72    0    0 240 -319  3
 1  5 21   0.7  953 177  3.9 6  3.3  76    0    0 259 -320  3
 1  5 22   0.6  952 137  6.3 5  3.3  77    0    0 259 -320  3
 1  5 23   1.2  951 114  4.9 5  3.3  76    0    0 254 -322  3
 1  5 24   1.4  951 175  5.1 6  3.3  76    0    0 261 -326  3
 1  6  1   2.2  950 243  4.6 8  3.3  73    0    0 280 -330  3
 1  6  2   1.5  948 307  7.9 6  3.3  72    0    0 280 -330  3
 1  6  3   3.5  948 271 11.9 5  3.8  77    0    0 265 -327  3
 1  6  4   4.0  950 216 11.2 6  4.3  81    0    0 271 -324  3
 1  6  5   4.3  951 240 11.8 5  4.4  80    0    0 273 -324  3
 1  6  6   4.8  951 254 12.6 5  4.3  77    0    0 269 -324  3
 1  6  7   5.0  951 265 12.5 5  4.3  74    0    0 271 -324  3
 1  6  8   5.2  952 280 11.8 7  4.2  72    0    0 284 -322  3
 1  6  9   4.1  954 269 10.2 7  4.2  74    0    9 296 -321  3
 1  6 10   4.5  956 282 11.3 6  4.3  78    3   52 292 -322  3
 1  6 11   4.3  957 275  9.4 5  4.2  77  116   85 281 -324  3
 1  6 12   4.3  959 277 10.7 2  4.1  74  237   66 256 -327  3
 1  6 13   4.7  959 278 11.6 3  3.9  71   79  137 245 -329  3
 1  6 14   5.4  960 281 12.3 5  3.9  68    3   97 265 -330  3
 1  6 15   5.3  960 280  9.9 2  4.0  68   80   86 261 -329  3
 1  6 16   4.7  961 276  7.6 4  3.9  68   46   43 256 -325  3
 1  6 17   3.6  962 270  6.7 6  3.9  72    0    7 277 -322  3
 1  6 18   3.8  962 281  6.5 5  3.9  74    0    0 282 -320  3
 1  6 19   3.6  962 273  5.2 4  3.9  74    0    0 269 -317  3
 1  6 20   3.1  963 276  4.9 5  3.9  78    0    0 267 -315  3
 1  6 21   2.3  963 212  3.7 4  3.9  81    0    0 264 -314  3
 1  6 22   2.6  963 209  3.3 7  3.9  82    0    0 275 -314  3
 1  6 23   3.0  964 213  3.9 7  4.1  83    0    0 293 -314  3
 1  6 24   2.8  964 242  5.1 8  4.2  85    0    0 300 -317  3
 1  7  1   2.4  964 141  4.7 8  4.3  89    0    0 303 -319  3
 1  7  2   2.9  964 206  5.8 8  4.4  90    0    0 300 -320  3
 1  7  3   2.7  963 211  5.5 7  4.5  92    0    0 294 -321  3
 1  7  4   3.4  964 221  5.3 8  4.5  92    0    0 298 -321  3
 1  7  5   3.8  963 228  4.4 6  4.6  90    0    0 296 -322  3
 1  7  6   3.7  963 232  4.8 8  4.7  91    0    0 299 -324  3
 1  7  7   3.6  963 232  3.9 8  4.8  93    0    0 312 -326  3
 1  7  8   3.8  963 246  4.6 7  4.9  94    0    0 308 -327  3
 1  7  9   4.8  963 254  4.7 7  5.0  92    6   10 305 -329  3
 1  7 10   4.5  964 230  3.7 6  5.2  93    9   56 301 -332  3
 1  7 11   6.1  964 231  4.5 7  5.2  89    2   78 302 -337  3
 1  7 12   6.5  964 219  4.5 7  5.4  86    3  100 309 -343  3
 1  7 13   7.4  964 230  4.6 6  5.6  86   16  124 304 -348  3
 1  7 14   8.0  964 227  4.3 6  5.8  84   20  111 300 -352  3
 1  7 15   7.6  963 228  4.3 7  5.9  85    9   82 305 -353  3
 1  7 16   8.3  964 228  4.0 7  5.9  84    1   34 312 -351  3
 1  7 17   7.3  964 224  3.9 6  5.7  82    0    3 305 -349  3
 1  7 18   6.8  964 242  3.7 5  5.5  84    0    0 292 -347  3
 1  7 19   6.5  964 225  4.0 5  5.5  85    0    0 286 -345  3
 1  7 20   6.3  965 215  4.9 6  5.4  86    0    0 289 -345  3
 1  7 21   6.2  965 234  6.1 4  5.2  84    0    0 283 -344  3
 1  7 22   7.2  966 244  6.3 4  5.1  80    0    0 272 -342  3
 1  7 23   6.4  966 251  5.9 4  5.0  78    0    0 272 -341  3
 1  7 24   6.5  967 253  5.7 3  4.9  78    0    0 265 -339  3
 1  8  1   7.0  967 269  7.0 8  4.9  77    0    0 286 -336  3
 1  8  2   6.9  968 267  7.3 6  5.0  76    0    0 300 -334  3
 1  8  3   6.1  968 235  5.2 5  5.0  79    0    0 283 -332  3
 1  8  4   4.9  968 236  4.7 2  4.9  83    0    0 261 -331  3
 1  8  5   5.0  969 231  5.7 0  4.7  83    0    0 234 -329  3
 1  8  6   2.9  969 232  5.1 0  4.6  86    0    0 219 -327  3
 1  8  7   5.5  969 239  4.9 0  4.5  83    0    0 217 -326  3
 1  8  8   5.2  970 229  5.0 3  4.4  76    0    0 235 -325  3
 1  8  9   4.9  970 236  4.4 3  4.4  78   24   14 252 -325  3
 1  8 10   5.0  970 235  4.3 3  4.5  80  115   36 254 -327  3
 1  8 11   7.7  971 252  4.5 2  4.6  74  201   52 253 -333  3
 1  8 12   9.1  972 246  7.5 2  4.7  65  257   58 253 -339  3
 1  8 13  10.1  971 276  7.6 2  4.7  61  264   63 256 -345  3
 1  8 14  10.5  971 271  8.3 2  4.7  58  225   66 258 -348  3
 1  8 15  10.1  971 275  7.8 2  4.7  58  135   68 257 -348  3
 1  8 16   9.7  971 271  5.7 2  4.7  59   49   43 256 -345  3
 1  8 17   7.7  971 264  3.9 3  4.5  62    3    9 258 -340  3
 1  8 18   7.2  972 253  4.2 3  4.4  66    0    0 259 -336  3
 1  8 19   5.3  972 239  5.3 3  4.3  70    0    0 254 -334  3
 1  8 20   4.1  972 277  5.3 3  4.3  78    0    0 251 -332  3
 1  8 21   4.0  972 329  5.3 4  4.3  81    0    0 255 -330  3
 1  8 22   3.7  973 276  5.2 2  4.3  82    0    0 251 -328  3
 1  8 23   4.8  973 332  5.1 2  4.2  79    0    0 243 -327  3
 1  8 24   4.0  974 273  5.4 1  4.2  78    0    0 238 -325  3
 1  9  1   4.4  974 247  4.6 3  4.1  76    0    0 243 -324  3
 1  9  2   4.8  974 279  6.0 4  4.1  75    0    0 262 -324  3
 1  9  3   3.3  974 256  6.3 4  4.1  78    0    0 267 -324  3
 1  9  4   3.7  974 262  5.7 3  4.0  79    0    0 259 -323  3
 1  9  5   4.2  974 261  6.3 3  4.0  77    0    0 254 -323  3
 1  9  6   4.3  974 262  6.4 6  4.0  74    0    0 272 -326  3
 1  9  7   5.8  974 247  6.2 6  4.0  71    0    0 290 -328  3
 1  9  8   5.1  974 256  6.5 6  4.1  70    0    0 291 -328  3
 1  9  9   5.9  974 253  7.2 6  4.1  71   13    5 292 -329  3
 1  9 10   7.7  974 254  7.8 7  4.2  66   13   51 300 -333  3
 1  9 11   7.2  975 257  7.6 6  4.4  66   44   81 303 -337  3
 1  9 12   8.8  976 263  8.7 5  4.7  68  146   62 295 -342  3
 1  9 13   9.4  976 264  7.2 6  4.8  64   46  113 299 -348  3
 1  9 14  10.1  976 284  7.4 7  5.0  64    5   90 313 -351  3
 1  9 15  10.6  975 282  7.1 7  5.1  63    5   75 320 -353  3
 1  9 16  10.1  975 276  6.3 6  5.1  62   13   39 314 -352  3
 1  9 17   9.1  976 287  5.2 7  5.0  64    3    8 311 -347  3
 1  9 18   8.4  976 295  4.6 6  4.9  68    0    0 308 -342  3
 1  9 19   8.0  977 304  4.6 7  4.9  70    0    0 306 -339  3
 1  9 20   6.9  976 288  3.9 6  4.9  73    0    0 304 -338  3
 1  9 21   7.4  976 285  3.1 8  4.8  73    0    0 306 -336  3
 1  9 22   7.0  977 300  3.4 6  4.9  74    0    0 307 -334  3
 1  9 23   6.7  977 215  3.2 6  4.8  75    0    0 297 -331  3
 1  9 24   5.5  977 226  3.0 3  4.5  75    0    0 280 -328  3
 1 10  1   5.8  977 109  3.3 5  4.4  75    0    0 274 -325  3
 1 10  2   3.5  977 219  2.9 4  4.3  78    0    0 275 -324  3
 1 10  3   3.9  977 117  2.3 5  4.2  82    0    0 272 -322  3
 1 10  4   2.4  976 109  1.9 4  4.1  83    0    0 270 -321  3
 1 10  5   1.0  976 112  1.9 2  3.9  87    0    0 249 -320  3
 1 10  6   1.7  976  95  2.2 1  3.8  87    0    0 230 -319  3
 1 10  7   1.8  976 255  1.9 0  3.8  84    0    0 218 -319  3
 1 10  8   1.2  976 104  1.6 2  3.7  85    0    0 222 -318  3
 1 10  9   1.0  977 104  2.1 2  3.6  85   23   15 231 -317  3
 1 10 10   1.4  977 132  1.0 3  3.8  87  115   35 235 -318  3
 1 10 11   5.4  977 139  0.8 1  4.0  80  203   50 238 -320  3
 1 10 12   5.3  977 114  1.2 0  4.2  72  259   56 233 -328  3
 1 10 13   6.8  976 130  1.4 0  4.2  70  269   60 233 -340  3
 1 10 14   9.0  976 146  1.4 0  4.3  63  232   62 239 -346  3
 1 10 15   9.8  976 219  1.0 0  4.4  58  156   58 244 -347  3
 1 10 16   8.8  975   7  0.6 0  4.4  58   62   41 244 -342  3
 1 10 17   7.3  975 322  1.0 0  4.4  64    3   10 239 -334  3
 1 10 18   5.2  974  90  2.0 0  4.3  71    0    0 233 -328  3
 1 10 19   4.6  975 133  1.7 0  4.1  74    0    0 226 -325  3
 1 10 20   2.8  975  18  1.4 0  3.9  77    0    0 220 -324  3
 1 10 21   3.2  975 210  1.1 0  3.9  80    0    0 217 -323  3
 1 10 22   1.8  974 123  1.5 0  3.9  82    0    0 217 -322  3
 1 10 23   1.0  974 284  1.5 0  3.7  85    0    0 215 -322  3
 1 10 24   1.1  974 182  1.9 0  3.7  86    0    0 215 -322  3
 1 11  1   0.7  974   4  0.9 0  3.7  87    0    0 214 -322  3
 1 11  2  -0.4  973 109  0.9 0  3.6  90    0    0 212 -322  3
 1 11  3  -1.6  973  58  0.6 2  3.4  92    0    0 216 -321  3
 1 11  4  -1.7  973 293  1.0 2  3.2  92    0    0 221 -320  3
 1 11  5  -1.4  972 346  0.8 3  3.2  90    0    0 225 -321  3
 1 11  6  -1.8  972 180  0.8 5  3.1  90    0    0 235 -321  3
 1 11  7  -1.7  972 270  1.0 5  3.1  90    0    0 240 -321  3
 1 11  8  -2.0  972 163  1.3 3  3.1  91    0    0 234 -320  3
 1 11  9  -0.9  972  88  0.6 3  3.2  91   20   11 229 -320  3
 1 11 10   0.2  972 141  1.7 3  3.4  88   96   29 233 -323  3
 1 11 11   0.6  971 171  1.5 3  3.6  88  163   51 236 -330  3
 1 11 12   1.8  971 152  1.2 3  3.7  86  228   52 237 -340  3
 1 11 13   3.5  971 125  1.2 0  3.9  82  267   54 234 -349  3
 1 11 14   8.1  970 138  1.3 0  4.3  71  251   51 238 -354  3
 1 11 15   7.3  970 118  1.7 0  4.4  64  181   39 244 -354  3
 1 11 16   7.1  970  17  1.4 0  4.2  64   79   28 243 -349  3
 1 11 17   4.6  968   3  1.5 1  4.1  69    4   10 242 -341  3
 1 11 18   2.5  969  76  1.4 1  4.0  77    0    0 237 -335  3
 1 11 19   1.6  969 309  1.3 1  3.8  82    0    0 232 -331  3
 1 11 20   1.1  969 256  1.6 2  3.6  83    0    0 232 -329  3
 1 11 21  -1.5  968 336  1.9 2  3.5  89    0    0 230 -328  3
 1 11 22  -0.5  968  80  2.0 0  3.4  93    0    0 225 -326  3
 1 11 23  -0.2  968  72  1.5 0  3.5  91    0    0 223 -325  3
 1 11 24  -0.2  968 115  1.9 1  3.5  90    0    0 226 -325  3
 1 12  1  -1.5  969  99  1.4 0  3.4  90    0    0 223 -324  3
 1 12  2  -3.0  969  82  1.3 0  3.1  93    0    0 217 -324  3
 1 12  3  -2.3  969  24  1.3 5  3.1  94    0    0 224 -323  3
 1 12  4  -2.6  969 130  0.8 4  3.1  92    0    0 233 -322  3
 1 12  5  -2.4  969 135  1.2 4  3.0  92    0    0 232 -322  3
 1 12  6  -2.7  969 137  1.4 7  3.1  95    0    0 238 -322  3
 1 12  7  -2.9  969 122  1.7 6  3.1  96    0    0 241 -321  3
 1 12  8  -3.0  969 131  1.6 4  3.0  95    0    0 233 -320  3
 1 12  9  -2.8  969 165  2.0 4  3.0  94   12   12 229 -320  3
 1 12 10  -2.1  969 182  2.5 7  3.0  92   41   59 235 -322  3
 1 12 11  -1.2  969 180  3.1 8  3.1  89   48  104 244 -329  3
 1 12 12  -0.4  969 127  2.3 7  3.2  86   41  131 244 -341  3
 1 12 13   1.7  968 174  2.5 7  3.3  80   49  140 245 -350  3
 1 12 14   1.4  968 176  1.7 4  3.4  76   65  129 242 -356  3
 1 12 15   2.2  967 159  2.0 4  3.5  78   52   99 239 -356  3
 1 12 16   1.9  966 114  1.9 3  3.7  80   35   52 239 -350  3
 1 12 17   0.2  966 106  2.1 4  3.6  85    4   11 236 -342  3
 1 12 18  -0.9  965  82  1.5 4  3.5  90    0    0 234 -334  3
 1 12 19  -0.9  965 101  1.2 3  3.5  93    0    0 231 -330  3
 1 12 20  -1.6  965 113  1.9 4  3.4  94    0    0 230 -327  3
 1 12 21  -2.0  965 143  2.2 5  3.3  95    0    0 232 -326  3
 1 12 22  -2.3  965 118  1.9 6  3.3  96    0    0 235 -327  3
 1 12 23  -2.2  965 110  2.1 6  3.3  96    0    0 237 -327  3
 1 12 24  -2.1  964 146  2.0 5  3.2  95    0    0 235 -327  3
 1 13  1  -2.1  964 131  2.5 7  3.3  95    0    0 237 -328  3
 1 13  2  -2.1  963 128  2.8 7  3.3  96    0    0 242 -329  3
 1 13  3  -2.1  963 120  2.6 7  3.3  96    0    0 242 -329  3
 1 13  4  -2.3  962 128  2.5 6  3.3  97    0    0 240 -328  3
 1 13  5  -2.4  961  91  1.8 7  3.2  96    0    0 240 -328  3
 1 13  6  -2.4  961 112  1.7 8  3.3  97    0    0 245 -329  3
 1 13  7  -2.4  961  80  1.5 8  3.3  97    0    0 248 -330  3
 1 13  8  -2.9  960 136  2.1 8  3.2  98    0    0 249 -328  3
 1 13  9  -2.4  960 136  1.9 7  3.2  98    7   19 248 -328  3
 1 13 10  -2.4  960 143  2.4 7  3.3  97    6   69 247 -330  3
 1 13 11  -1.8  960 118  2.2 8  3.3  97    5  105 253 -336  3
 1 13 12  -1.4  960 135  2.0 8  3.4  97    0   87 259 -345  3
 1 13 13  -1.3  959  89  2.2 8  3.5  97    0  104 261 -353  3
 1 13 14  -0.9  960 152  1.9 8  3.6  96    1  103 264 -358  3
 1 13 15  -1.1  959  88  1.8 8  3.5  95    0   54 266 -358  3
 1 13 16  -1.0  959 183  2.5 8  3.5  94    0   24 266 -355  3
 1 13 17  -1.5  959 166  1.6 7  3.5  95    0    1 262 -348  3
 1 13 18  -1.7  958 135  1.6 7  3.4  96    0    0 258 -342  3
 1 13 19  -1.8  959 187  2.3 8  3.4  96    0    0 263 -340  3
 1 13 20  -2.1  959 158  2.9 8  3.3  96    0    0 266 -340  3
 1 13 21  -2.3  959 141  3.7 8  3.3  97    0    0 266 -340  3
 1 13 22  -2.4  959 117  6.3 8  3.3  97    0    0 268 -339  3
 1 13 23  -2.5  959 117  5.0 8  3.2  97    0    0 269 -338  3
 1 13 24  -2.3  959 154  5.1 8  3.2  96    0    0 270 -337  3
 1 14  1  -2.9  959 111  2.1 8  3.2  96    0    0 272 -335  3
 1 14  2  -2.9  959 115  3.2 8  3.1  96    0    0 272 -332  3
 1 14  3  -2.7  958 114  3.3 8  3.1  96    0    0 273 -329  3
 1 14  4  -2.1  958 113  3.2 5  3.2  95    0    0 260 -326  3
 1 14  5  -2.5  958 111  3.9 5  3.2  94    0    0 246 -325  3
 1 14  6  -2.5  958  85  3.0 8  3.2  95    0    0 261 -325  3
 1 14  7  -2.6  958  90  3.1 5  3.1  94    0    0 261 -325  3
 1 14  8  -2.6  958 124  2.9 7  3.1  94    0    0 256 -325  3
 1 14  9  -2.6  957 140  2.3 7  3.1  95    6   24 266 -326  3
 1 14 10  -2.3  957 105  2.5 7  3.2  95   12   82 267 -331  3
 1 14 11  -1.6  958 159  1.6 7  3.3  95   13  129 270 -337  3
 1 14 12  -1.0  959 213  1.3 8  3.5  95    7  142 278 -345  3
 1 14 13  -0.5  959 236  2.5 8  3.6  96    7  152 286 -350  3
 1 14 14  -0.2  959 249  1.8 7  3.8  96   11  152 282 -351  3
 1 14 15   0.8  959 255  2.2 6  3.9  95   17  133 272 -351  3
 1 14 16  -0.2  959 257  2.2 6  3.9  95    9   73 267 -349  3
 1 14 17   0.0  960 163  2.8 5  3.8  95    0   12 262 -345  3
 1 14 18  -0.6  961 155  3.0 7  3.7  95    0    0 268 -341  3
 1 14 19  -1.1  961 182  2.7 5  3.6  97    0    0 268 -339  3
 1 14 20  -0.9  962 190  2.7 8  3.6  98    0    0 273 -338  3
 1 14 21  -0.9  963 127  3.1 7  3.7  98    0    0 286 -337  3
 1 14 22  -0.8  963 233  3.3 7  3.7  98    0    0 281 -337  3
 1 14 23   0.4  964 249  2.6 7  3.7  95    0    0 284 -335  3
 1 14 24   0.2  965 245  3.2 8  3.8  93    0    0 292 -334  3
 1 15  1   0.0  966 246  3.5 7  3.8  95    0    0 293 -333  3
 1 15  2   0.7  966 244  3.3 5  3.8  94    0    0 277 -333  3
 1 15  3   0.7  967 290  2.8 5  3.9  93    0    0 269 -331  3
 1 15  4   1.6  968 288  2.0 7  3.9  91    0    0 280 -331  3
 1 15  5   1.3  969 255  2.2 8  3.9  89    0    0 295 -331  3
 1 15  6   0.8  968 245  2.5 8  3.9  92    0    0 299 -331  3
 1 15  7   0.8  968 234  1.9 8  4.0  94    0    0 299 -331  3
 1 15  8   1.6  968 198  2.8 8  4.0  93    0    0 300 -330  3
 1 15  9   0.5  969 133  2.5 8  4.0  94    7   23 301 -330  3
 1 15 10   0.8  969 172  1.8 7  4.0  97   13   81 295 -332  3
 1 15 11   1.6  969 213  1.8 7  4.2  96    7  111 290 -337  3
 1 15 12   3.3  970 185  2.0 7  4.4  93    5  131 294 -341  3
 1 15 13   4.2  969 204  1.8 7  4.7  90    9  152 299 -346  3
 1 15 14   4.2  968 123  1.7 8  4.8  89   15  155 305 -349  3
 1 15 15   5.2  967 124  2.5 5  4.8  86   42  143 296 -348  3
 1 15 16   4.9  967 161  1.7 5  4.7  83   35   81 281 -344  3
 1 15 17   3.6  967 186  1.7 7  4.5  84    0   13 289 -337  3
 1 15 18   2.5  967 136  1.6 8  4.3  88    0    0 301 -331  3
 1 15 19   1.6  967 179  1.7 6  4.2  90    0    0 293 -326  3
 1 15 20   2.0  967 185  2.4 7  4.1  90    0    0 287 -322  3
 1 15 21   0.6  967 123  2.8 7  4.0  91    0    0 291 -321  3
 1 15 22   0.7  966 170  2.7 5  4.0  95    0    0 279 -320  3
 1 15 23  -0.4  965 166  2.8 5  3.9  97    0    0 267 -319  3
 1 15 24  -0.9  965 155  3.4 6  3.7  98    0    0 270 -317  3
 1 16  1  -1.0  965 131  3.2 3  3.6  97    0    0 258 -316  3
 1 16  2  -0.8  964 131  3.8 6  3.6  96    0    0 258 -315  3
 1 16  3  -1.9  964 143  3.4 6  3.5  96    0    0 272 -315  3
