MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  9 19   1.7  978 175  2.2 8  4.1  93    0    0 271 -323  0
 1  9 20   1.4  978 139  2.5 8  4.0  91    0    0 271 -318  0
 1  9 21   0.4  978 109  2.4 7  3.9  93    0    0 264 -317  0
 1  9 22   0.3  978 113  2.8 4  3.8  95    0    0 246 -316  0
 1  9 23  -0.1  978  84  2.6 5  3.7  94    0    0 238 -314  0
 1  9 24  -0.9  978  75  2.5 8  3.6  96    0    0 252 -311  0
 1 10  1  -1.2  978  86  2.6 5  3.5  95    0    0 250 -310  0
 1 10  2  -1.1  977  81  2.7 5  3.4  94    0    0 237 -309  0
 1 10  3  -1.7  977  94  2.5 6  3.4  95    0    0 242 -309  0
 1 10  4  -2.0  977  78  2.6 6  3.4  98    0    0 244 -309  0
 1 10  5  -1.8  976  22  1.6 7  3.4  99    0    0 249 -308  0
 1 10  6  -2.2  976  62  2.9 8  3.4  99    0    0 258 -307  0
 1 10  7  -1.1  976  94  3.4 8  3.4  98    0    0 265 -306  0
 1 10  8  -0.8  975  91  2.8 8  3.5  95    0    0 269 -305  0
 1 10  9  -0.7  975  92  3.1 8  3.5  93    0    2 271 -303  0
 1 10 10  -0.3  976  66  2.8 8  3.5  93    0   22 272 -303  0
 1 10 11   0.4  976  64  3.2 8  3.7  93    0   31 275 -306  0
 1 10 12   0.7  976  92  3.2 7  3.9  94    0   44 272 -311  0
 1 10 13   1.3  976  88  3.0 8  4.0  95    0   31 274 -315  0
 1 10 14   1.5  976  96  3.7 7  4.1  95    0   39 275 -317  0
 1 10 15   1.6  975 102  3.9 8  4.3  98    0   29 278 -318  0
 1 10 16   1.5  975  80  3.1 8  4.4 100    1   32 285 -318  0
 1 10 17   2.0  975  73  2.9 8  4.4  99    3   10 287 -317  0
 1 10 18   2.0  975  66  2.8 8  4.5  99    0    0 290 -317  0
 1 10 19   2.5  976  79  2.9 7  4.5  98    0    0 284 -315  0
 1 10 20   2.3  976  63  2.5 7  4.6  97    0    0 280 -313  0
 1 10 21   2.6  976  50  3.0 7  4.6  98    0    0 282 -313  0
 1 10 22   2.2  976  69  2.5 7  4.6  99    0    0 284 -312  0
 1 10 23   3.1  977  28  2.0 8  4.7  99    0    0 292 -312  0
 1 10 24   2.7  977  83  2.5 8  4.8  99    0    0 299 -312  0
 1 11  1   3.0  977   3  1.5 7  4.8 100    0    0 294 -312  0
 1 11  2   3.6  978  79  3.0 8  4.9  99    0    0 296 -312  0
 1 11  3   3.6  978   8  2.0 8  5.0  98    0    0 303 -312  0
 1 11  4   3.4  978  68  2.6 8  5.0  98    0    0 304 -312  0
 1 11  5   4.1  979 347  2.9 7  4.9  95    0    0 298 -312  0
 1 11  6   2.7  979  19  2.6 8  4.8  96    0    0 298 -312  0
 1 11  7   2.9  979  48  2.9 8  4.8 100    0    0 302 -312  0
 1 11  8   2.5  979  25  3.2 8  4.8 100    0    0 302 -311  0
 1 11  9   2.8  980  49  3.2 8  4.8 100    0    3 302 -310  0
 1 11 10   2.8  981  66  3.6 8  4.8  99    0   30 302 -309  0
 1 11 11   2.6  982  49  3.6 8  4.7  99    0   38 302 -309  0
 1 11 12   2.4  982  51  3.3 8  4.7 100    0   27 300 -312  0
 1 11 13   2.7  983  44  4.7 8  4.6  98    0   27 299 -315  0
 1 11 14   2.4  984  52  4.7 7  4.5  96    0   66 293 -316  0
 1 11 15   2.0  984  57  3.8 7  4.4  96    1   72 287 -317  0
 1 11 16   1.8  984  47  3.1 8  4.4  98    9   56 292 -317  0
 1 11 17   1.9  985  45  3.6 7  4.4  99    1   13 292 -315  0
 1 11 18   2.1  985  55  4.0 8  4.4  98    0    0 292 -311  0
 1 11 19   1.8  986  55  4.4 7  4.4  98    0    0 291 -309  0
 1 11 20   1.5  986  48  4.6 8  4.3  99    0    0 290 -307  0
 1 11 21   1.1  987  61  4.8 8  4.2  99    0    0 293 -305  0
 1 11 22   0.9  987  60  3.9 8  4.2 100    0    0 293 -303  0
 1 11 23  -0.1  987  78  3.9 8  4.0 100    0    0 292 -302  0
 1 11 24  -0.7  988  55  3.7 4  3.7  98    0    0 269 -301  0
 1 12  1  -1.3  988  65  3.4 3  3.4  95    0    0 241 -299  0
 1 12  2  -1.8  987  47  2.6 4  3.2  92    0    0 238 -298  0
 1 12  3  -2.0  987  37  2.9 3  3.1  92    0    0 236 -297  0
 1 12  4  -2.7  987 345  3.1 4  3.0  93    0    0 235 -296  0
 1 12  5  -2.9  987  38  3.4 3  3.0  95    0    0 234 -296  0
 1 12  6  -3.4  987  80  3.6 3  3.0  97    0    0 227 -295  0
 1 12  7  -3.1  988  47  4.1 3  2.9  95    0    0 227 -294  0
 1 12  8  -3.7  988  62  3.2 0  2.8  94    0    0 210 -294  0
 1 12  9  -3.5  988  21  2.9 0  2.8  95    0    7 193 -293  0
 1 12 10  -2.3  989  66  2.7 2  2.9  92   45   42 206 -294  0
 1 12 11  -0.3  989 339  3.6 1  3.0  84  123   66 214 -297  0
 1 12 12   0.2  990  53  3.6 1  3.0  78  184   78 212 -302  0
 1 12 13   1.2  990  39  3.4 1  3.1  76  210   81 212 -306  0
 1 12 14   2.8  990  55  4.9 1  3.2  72  199   75 215 -310  0
 1 12 15   2.6  989  52  4.4 0  3.2  69  148   63 209 -311  0
 1 12 16   1.9  989  54  4.7 2  3.3  72   68   44 214 -310  0
 1 12 17   0.7  989  55  3.8 1  3.2  76    7   13 218 -306  0
 1 12 18  -0.4  989  77  2.9 1  3.2  80    0    0 209 -302  0
 1 12 19  -0.5  990  49  2.9 0  3.1  83    0    0 202 -298  0
 1 12 20  -0.5  990  57  2.8 0  3.1  82    0    0 197 -295  0
 1 12 21  -1.9  990  73  3.3 0  3.0  85    0    0 195 -293  0
 1 12 22  -1.6  991  44  2.6 0  3.0  87    0    0 194 -292  0
 1 12 23  -2.1  991  47  3.2 0  2.9  86    0    0 195 -291  0
 1 12 24  -1.2  991  97  3.6 1  2.9  84    0    0 200 -290  0
 1 13  1  -2.1  991  52  3.1 0  2.8  82    0    0 200 -289  0
 1 13  2  -3.5  992  51  2.8 0  2.7  87    0    0 192 -288  0
 1 13  3  -3.1  992  57  4.4 1  2.7  89    0    0 197 -287  0
 1 13  4  -3.9  992  71  4.7 3  2.7  90    0    0 213 -287  0
 1 13  5  -3.2  993  69  4.6 5  2.7  90    0    0 234 -287  0
 1 13  6  -3.1  993  63  4.2 4  2.7  88    0    0 241 -286  0
 1 13  7  -3.0  993  63  4.7 5  2.6  86    0    0 241 -285  0
 1 13  8  -3.9  994  59  4.0 1  2.5  85    0    0 225 -284  0
 1 13  9  -3.8  994  61  4.0 0  2.4  84    0    7 199 -284  0
 1 13 10  -3.2  994  56  3.4 1  2.4  82   53   37 200 -285  0
 1 13 11  -1.5  995  85  3.9 1  2.5  76  138   54 208 -288  0
 1 13 12  -0.7  995  86  4.1 0  2.4  67  203   60 206 -294  0
 1 13 13   0.5  995  74  4.3 1  2.3  59  234   59 207 -300  0
 1 13 14   1.2  995  64  4.6 1  2.1  52  222   55 215 -304  0
 1 13 15   1.2  995  64  4.6 0  2.0  48  167   47 209 -305  0
 1 13 16   0.8  995  69  4.7 1  2.0  47   79   37 208 -304  0
 1 13 17  -0.5  995  73  4.4 4  1.9  48    9   13 226 -301  0
 1 13 18  -1.8  995  60  3.7 3  1.9  54    0    0 233 -297  0
 1 13 19  -2.0  995  86  3.4 3  1.9  58    0    0 226 -293  0
 1 13 20  -2.2  996  85  3.4 2  2.0  59    0    0 221 -291  0
 1 13 21  -2.7  996  66  4.3 2  2.0  61    0    0 215 -289  0
 1 13 22  -2.7  997  76  4.6 0  1.9  61    0    0 204 -287  0
 1 13 23  -2.9  997  61  5.2 0  1.9  61    0    0 194 -286  0
 1 13 24  -2.6  997  54  4.9 0  1.9  61    0    0 195 -285  0
 1 14  1  -3.1  997  65  3.2 0  1.9  62    0    0 196 -284  0
 1 14  2  -3.3  997  65  2.6 0  2.0  64    0    0 195 -284  0
 1 14  3  -4.3  997 355  2.4 0  2.0  68    0    0 195 -283  0
 1 14  4  -4.5  997 117  2.7 0  2.0  72    0    0 195 -283  0
 1 14  5  -4.8  996 350  3.0 0  2.0  73    0    0 195 -282  0
 1 14  6  -5.3  996 342  2.6 1  2.0  76    0    0 199 -282  0
 1 14  7  -6.0  996  37  2.4 0  2.0  80    0    0 198 -282  0
 1 14  8  -6.1  995  62  2.8 1  2.0  83    0    0 198 -282  0
 1 14  9  -5.9  995  43  3.0 1  2.1  83    2    7 204 -282  0
 1 14 10  -5.0  996 337  2.8 3  2.1  83   53   40 214 -284  0
 1 14 11  -1.8  996 338  3.0 1  2.3  76  135   59 219 -288  0
 1 14 12  -0.5  996 341  3.2 1  2.4  68  195   68 213 -294  0
 1 14 13   0.7  995 347  3.0 1  2.4  62  222   69 216 -300  0
 1 14 14   1.5  995  70  3.5 1  2.3  55  214   63 216 -304  0
 1 14 15   1.4  994  53  4.0 0  2.2  50  166   54 213 -306  0
 1 14 16   0.8  994  51  4.4 0  2.1  51   80   40 209 -305  0
 1 14 17   0.4  994  54  4.0 1  2.1  53   12   13 210 -302  0
 1 14 18  -1.1  993  43  3.8 2  2.1  57    0    0 214 -299  0
 1 14 19  -1.5  993  49  4.5 2  2.1  60    0    0 214 -296  0
 1 14 20  -2.3  993  52  3.2 1  2.1  62    0    0 209 -294  0
 1 14 21  -3.1  993  56  2.3 2  2.1  66    0    0 206 -293  0
 1 14 22  -3.5  993  82  2.7 1  2.1  70    0    0 205 -292  0
 1 14 23  -3.9  993  56  3.0 0  2.1  73    0    0 200 -290  0
 1 14 24  -4.4  993  86  3.4 0  2.1  74    0    0 197 -289  0
 1 15  1  -4.1  992  82  3.3 1  2.1  73    0    0 198 -288  0
 1 15  2  -5.4  992 100  3.0 0  2.0  74    0    0 197 -286  0
 1 15  3  -5.4  992  89  2.9 0  2.0  77    0    0 194 -285  0
 1 15  4  -5.6  991  99  2.9 0  2.0  76    0    0 193 -284  0
 1 15  5  -5.2  991  56  3.1 0  1.9  74    0    0 193 -283  0
 1 15  6  -5.3  990  64  3.3 1  1.9  71    0    0 196 -282  0
 1 15  7  -5.4  990  78  3.8 2  1.8  71    0    0 203 -282  0
 1 15  8  -5.6  990 107  2.8 0  1.8  71    0    0 199 -281  0
 1 15  9  -5.3  990  70  3.5 0  1.8  71    1    8 193 -281  0
 1 15 10  -3.8  990 100  3.4 1  1.9  69   56   38 198 -282  0
 1 15 11  -2.3  990  81  4.3 0  1.9  62  146   51 202 -286  0
 1 15 12  -1.4  990  80  4.4 0  2.0  58  215   53 200 -292  0
 1 15 13   0.3  990  73  4.8 0  2.0  53  251   50 203 -299  0
 1 15 14   1.5  990  62  4.6 0  1.9  47  233   49 206 -303  0
 1 15 15   1.3  989  66  4.2 0  1.9  44  176   45 207 -305  0
 1 15 16   0.8  989  70  4.1 0  1.9  46   90   34 207 -304  0
 1 15 17  -0.9  988  78  3.3 1  1.9  50   13   12 210 -300  0
 1 15 18  -2.0  988 100  2.8 0  1.9  56    0    0 206 -294  0
 1 15 19  -2.7  988  59  3.7 0  2.0  62    0    0 203 -291  0
 1 15 20  -3.1  988  61  2.7 0  2.0  65    0    0 206 -289  0
 1 15 21  -3.6  988  53  2.4 0  2.0  68    0    0 204 -288  0
 1 15 22  -4.0  988  46  2.2 0  2.1  70    0    0 200 -287  0
 1 15 23  -4.0  988  49  2.1 0  2.2  74    0    0 200 -286  0
 1 15 24  -3.7  988  65  2.1 1  2.4  79    0    0 200 -286  0
 1 16  1  -3.4  988  81  2.0 1  2.6  84    0    0 220 -295  0
 1 16  2  -3.3  988  96  2.0 1  2.8  90    0    0 213 -294  0
 1 16  3  -3.1  988 106  2.1 1  2.9  93    0    0 209 -293  0
