MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  2 15  -0.7 1016  99  5.8 8  3.1  87    0   17 278 -318  0
 1  2 16  -0.7 1016  93  3.3 8  3.1  87    0    4 275 -318  0
 1  2 17  -0.7 1015  97  5.4 6  3.1  86    0    0 264 -318  0
 1  2 18  -0.7 1015  98  4.9 7  3.1  85    0    0 259 -317  0
 1  2 19  -0.7 1015  94  5.2 7  3.0  84    0    0 263 -315  0
 1  2 20  -0.8 1014  92  5.9 7  3.1  86    0    0 262 -313  0
 1  2 21  -0.6 1013  96  5.0 8  3.2  90    0    0 266 -311  0
 1  2 22  -0.6 1013  95  7.0 8  3.2  89    0    0 271 -311  0
 1  2 23  -0.6 1012  93  5.6 8  3.1  84    0    0 272 -308  0
 1  2 24  -0.8 1011 111  5.9 8  3.0  82    0    0 273 -306  0
 1  3  1  -0.9 1011 102  6.4 8  2.9  82    0    0 275 -307  0
 1  3  2  -1.3 1011  93  6.5 8  2.9  82    0    0 276 -308  0
 1  3  3  -1.7 1010  96  7.1 8  2.8  83    0    0 276 -307  0
 1  3  4  -2.0 1010  92  7.7 8  2.8  84    0    0 276 -308  0
 1  3  5  -2.7 1009  90  7.7 7  2.7  86    0    0 269 -308  0
 1  3  6  -3.1 1009 101  8.1 8  2.7  87    0    0 269 -306  0
 1  3  7  -3.2 1008  92  7.5 8  2.6  87    0    0 272 -304  0
 1  3  8  -3.1 1008 102  6.8 8  2.6  86    0    0 271 -303  0
 1  3  9  -3.3 1008 109  6.5 8  2.6  85    0    0 268 -302  0
 1  3 10  -3.2 1007  99  6.7 8  2.5  85    0   16 268 -302  0
 1  3 11  -3.1 1007 105  6.2 8  2.6  85    0   35 270 -302  0
 1  3 12  -3.2 1007 108  6.1 8  2.6  85    0   36 272 -303  0
 1  3 13  -3.1 1007 104  6.4 7  2.5  84    0   55 268 -304  0
 1  3 14  -2.9 1006 107  6.9 7  2.5  83    0   34 264 -305  0
 1  3 15  -2.8 1006 106  7.6 6  2.6  83    1   54 261 -306  0
 1  3 16  -2.6 1006  97  6.4 8  2.6  83    2   26 267 -306  0
 1  3 17  -2.7 1006 109  6.8 7  2.6  83    0    0 272 -306  0
 1  3 18  -2.6 1006 114  6.9 7  2.6  83    0    0 267 -305  0
 1  3 19  -2.6 1007 103  6.3 7  2.6  82    0    0 266 -305  0
 1  3 20  -2.6 1007 101  6.1 7  2.6  82    0    0 266 -303  0
 1  3 21  -2.7 1007 104  5.6 7  2.6  82    0    0 266 -299  0
 1  3 22  -2.8 1007 100  5.6 5  2.6  83    0    0 257 -298  0
 1  3 23  -3.0 1007  96  6.1 5  2.6  84    0    0 246 -298  0
 1  3 24  -2.7 1007 100  6.1 7  2.6  83    0    0 254 -298  0
 1  4  1  -2.9 1007  95  5.1 7  2.6  83    0    0 262 -299  0
 1  4  2  -3.2 1007 100  5.5 6  2.5  84    0    0 256 -300  0
 1  4  3  -3.2 1007 101  5.5 3  2.5  83    0    0 237 -300  0
 1  4  4  -3.5 1007 104  6.0 4  2.5  82    0    0 228 -301  0
 1  4  5  -3.9 1007 106  6.1 5  2.4  83    0    0 235 -301  0
 1  4  6  -4.0 1007 104  5.3 6  2.3  82    0    0 241 -301  0
 1  4  7  -4.3 1007 105  5.4 6  2.3  82    0    0 243 -301  0
 1  4  8  -4.5 1008 104  5.2 6  2.2  81    0    0 241 -301  0
 1  4  9  -4.9 1008 101  5.7 6  2.2  81    0    6 240 -301  0
 1  4 10  -4.9 1008 106  5.1 7  2.1  81    9   48 244 -301  0
 1  4 11  -4.7 1009 103  5.6 8  2.1  80    1   60 253 -303  0
 1  4 12  -4.4 1009 104  5.3 8  2.1  79    3   85 260 -306  0
 1  4 13  -4.0 1008 104  5.3 8  2.2  77    5  100 262 -308  0
 1  4 14  -4.0 1008 103  5.5 6  2.2  77   25  118 253 -309  0
 1  4 15  -3.5 1007 113  4.4 6  2.2  76   14   81 243 -309  0
 1  4 16  -4.0 1007 111  4.4 7  2.2  76    1   24 248 -308  0
 1  4 17  -4.3 1007 109  5.6 7  2.2  78    0    0 251 -307  0
 1  4 18  -4.3 1007 104  4.6 6  2.2  79    0    0 245 -305  0
 1  4 19  -4.6 1007 103  4.5 7  2.2  80    0    0 245 -304  0
 1  4 20  -4.9 1007  98  4.0 6  2.2  81    0    0 245 -304  0
 1  4 21  -4.9 1006 110  3.5 5  2.2  82    0    0 234 -303  0
 1  4 22  -4.4 1006 106  3.0 7  2.2  83    0    0 242 -302  0
 1  4 23  -3.9 1005 109  4.2 8  2.3  83    0    0 261 -302  0
 1  4 24  -3.2 1005 114  4.6 7  2.4  82    0    0 264 -302  0
 1  5  1  -2.3 1004 118  4.9 8  2.6  82    0    0 267 -302  0
 1  5  2  -1.9 1003 125  4.3 8  2.7  82    0    0 276 -303  0
 1  5  3  -1.4 1003 126  4.2 8  2.8  82    0    0 278 -303  0
 1  5  4  -1.0 1002 144  3.9 6  2.9  82    0    0 267 -303  0
 1  5  5  -0.8 1002 137  3.7 6  3.0  83    0    0 253 -302  0
 1  5  6   1.2 1001 146  3.8 5  3.1  80    0    0 246 -303  0
 1  5  7   1.1 1000 156  5.1 3  3.3  79    0    0 218 -305  0
 1  5  8   1.7 1000 154  4.9 5  3.4  79    0    0 214 -307  0
 1  5  9   2.4 1000 146  5.3 5  3.4  77    0    1 237 -310  0
 1  5 10   3.2  999 147  4.6 6  3.5  75    0   20 245 -313  0
 1  5 11   3.6  998 160  6.4 7  3.6  74    0   36 266 -316  0
 1  5 12   3.8  998 155  7.2 6  3.8  76    0   53 268 -318  0
 1  5 13   5.3  998 173  6.1 7  4.1  77    0   65 273 -319  0
 1  5 14   6.4  997 184  8.6 6  4.5  76    4   71 281 -322  0
 1  5 15   6.0  997 190  7.5 6  4.6  77    4   50 265 -323  0
 1  5 16   5.9  997 200  6.2 8  4.7  79    0   12 293 -323  0
 1  5 17   5.3  997 190  4.9 8  4.6  81    0    0 318 -323  0
 1  5 18   5.0  997 189  3.7 7  4.6  83    0    0 309 -322  0
 1  5 19   5.1  997 188  4.6 7  4.6  83    0    0 303 -322  0
 1  5 20   5.4  997 195  4.5 7  4.7  83    0    0 305 -322  0
 1  5 21   5.6  997 181  4.2 8  4.7  82    0    0 314 -322  0
 1  5 22   4.8  997 175  3.5 6  4.7  84    0    0 307 -322  0
 1  5 23   4.9  997 176  3.3 6  4.6  85    0    0 296 -322  0
 1  5 24   5.0  997 176  3.2 6  4.6  84    0    0 298 -322  0
 1  6  1   4.1  996 180  2.1 8  4.6  86    0    0 311 -323  0
 1  6  2   4.5  996 189  2.2 8  4.6  88    0    0 323 -322  0
 1  6  3   3.6  995 175  2.2 7  4.6  88    0    0 314 -319  0
 1  6  4   3.4  995 158  2.4 8  4.4  90    0    0 313 -319  0
 1  6  5   3.2  995 107  2.4 7  4.5  91    0    0 313 -319  0
 1  6  6   3.2  995  17  2.5 8  4.5  94    0    0 313 -319  0
 1  6  7   3.1  995 272  1.8 8  4.6  95    0    0 318 -319  0
 1  6  8   3.0  995 294  2.2 8  4.6  96    0    0 318 -319  0
 1  6  9   3.0  996 291  3.4 8  4.6  96    0    0 318 -321  0
 1  6 10   3.1  997 289  2.0 8  4.6  96    0   13 318 -325  0
 1  6 11   3.3  998 286  3.4 8  4.6  95    0   19 317 -327  0
 1  6 12   3.1  999 271  4.5 7  4.6  94    0   32 311 -328  0
 1  6 13   3.3 1000 272  3.2 8  4.6  94    0   48 310 -329  0
 1  6 14   3.4 1001 253  3.4 8  4.6  94    0   26 317 -330  0
 1  6 15   4.1 1002 258  3.1 4  4.7  92    7   73 295 -330  0
 1  6 16   4.0 1003 251  2.9 6  4.7  91    4   31 284 -328  0
 1  6 17   3.9 1004 245  2.9 6  4.6  90    0    0 295 -326  0
 1  6 18   3.6 1005 244  2.7 7  4.5  90    0    0 300 -324  0
 1  6 19   4.0 1006 237  2.6 8  4.5  89    0    0 312 -323  0
 1  6 20   4.1 1006 232  3.3 8  4.5  87    0    0 318 -323  0
 1  6 21   3.9 1006 231  2.9 8  4.4  87    0    0 318 -322  0
 1  6 22   3.5 1007 211  2.7 6  4.4  87    0    0 305 -321  0
 1  6 23   2.0 1007 212  2.5 5  4.2  90    0    0 285 -319  0
 1  6 24   0.9 1007 201  2.5 2  3.9  93    0    0 257 -318  0
 1  7  1   1.1 1007 179  2.1 4  3.8  94    0    0 249 -317  0
 1  7  2   0.9 1007 187  2.6 2  3.8  93    0    0 249 -316  0
 1  7  3   0.4 1006 169  2.5 0  3.7  93    0    0 224 -315  0
 1  7  4   0.7 1005 155  3.5 0  3.7  93    0    0 212 -314  0
 1  7  5   1.3 1004 154  3.6 3  3.7  89    0    0 230 -315  0
 1  7  6   1.7 1002 152  3.8 6  3.7  86    0    0 265 -316  0
 1  7  7   2.0 1001 149  4.4 7  3.7  85    0    0 289 -317  0
 1  7  8   2.9  999 148  5.2 8  3.8  84    0    0 303 -318  0
 1  7  9   2.1  998 181  5.1 8  4.0  88    0    1 310 -319  0
 1  7 10   3.4  998 188  4.7 8  4.3  92    6   35 311 -319  0
 1  7 11   5.6  997 193  5.6 6  4.6  88    4   58 304 -321  0
 1  7 12   6.0  998 212  4.3 8  4.9  85    0   57 305 -324  0
 1  7 13   6.6  997 210  3.7 7  5.2  86    0   54 312 -330  0
 1  7 14   8.1  998 231  6.0 5  5.1  78   54   84 301 -336  0
 1  7 15   7.9  999 230  5.9 4  4.8  71   32   60 290 -338  0
 1  7 16   7.2  998 243  7.3 5  4.7  72    0   14 288 -336  0
 1  7 17   7.0  999 237  6.5 7  4.7  73    0    0 302 -335  0
 1  7 18   7.3 1000 232  7.0 7  4.5  70    0    0 310 -337  0
 1  7 19   7.5 1000 235  7.8 8  4.3  66    0    0 313 -336  0
 1  7 20   7.4 1001 241  6.7 8  4.1  64    0    0 318 -337  0
 1  7 21   7.0 1001 248  6.0 7  4.2  65    0    0 314 -339  0
 1  7 22   4.9 1002 235  6.5 7  4.4  75    0    0 308 -339  0
 1  7 23   3.2 1002 227  5.1 8  4.5  88    0    0 309 -339  0
 1  7 24   3.2 1003 225  4.1 8  4.5  93    0    0 312 -338  0
 1  8  1   3.9 1003 237  4.8 6  4.6  92    0    0 302 -338  0
 1  8  2   4.9 1004 249  5.1 8  4.7  90    0    0 305 -338  0
 1  8  3   5.2 1005 252  5.4 5  4.8  88    0    0 303 -337  0
 1  8  4   5.5 1006 252  5.4 5  4.8  86    0    0 290 -334  0
 1  8  5   5.1 1006 253  6.4 5  4.7  85    0    0 288 -332  0
 1  8  6   5.2 1007 257  5.3 7  4.6  84    0    0 299 -331  0
 1  8  7   5.2 1008 256  5.0 6  4.5  81    0    0 303 -331  0
 1  8  8   4.3 1009 245  4.9 3  4.3  81    0    0 280 -332  0
 1  8  9   4.0 1009 237  4.5 1  4.2  81    0    8 250 -330  0
 1  8 10   4.6 1010 227  4.5 1  4.1  80   24   48 239 -330  0
 1  8 11   5.7 1010 232  5.2 2  4.2  77   53   88 246 -330  0
 1  8 12   6.6 1011 222  4.9 5  4.4  75   34  115 271 -331  0
 1  8 13   7.0 1010 228  4.5 4  4.6  74   79  124 284 -334  0
 1  8 14   6.8 1010 229  4.9 6  4.6  74   23  106 289 -336  0
 1  8 15   6.8 1010 221  4.7 6  4.6  74   18   75 300 -335  0
 1  8 16   6.6 1010 218  4.5 7  4.6  75    7   30 306 -335  0
 1  8 17   5.3 1010 207  3.9 7  4.6  78    0    0 308 -335  0
 1  8 18   4.7 1010 183  2.7 6  4.4  82    0    0 298 -334  0
 1  8 19   4.6 1010 188  3.4 3  4.4  82    0    0 276 -332  0
 1  8 20   3.6 1010 171  2.9 2  4.3  84    0    0 253 -330  0
 1  8 21   4.6 1010 182  4.1 3  4.3  85    0    0 251 -330  0
 1  8 22   4.1 1010 187  4.7 3  4.4  84    0    0 257 -330  0
 1  8 23   3.9 1009 188  4.1 3  4.4  86    0    0 258 -330  0
 1  8 24   4.1 1009 191  4.4 4  4.4  87    0    0 263 -330  0
 1  9  1   4.0 1008 191  3.7 2  4.4  86    0    0 257 -329  0
 1  9  2   3.9 1008 175  3.4 4  4.4  86    0    0 255 -328  0
 1  9  3   3.0 1007 173  3.2 5  4.3  89    0    0 268 -327  0
 1  9  4   2.8 1007 178  4.0 3  4.3  91    0    0 259 -326  0
 1  9  5   3.1 1006 176  3.8 4  4.2  90    0    0 248 -324  0
 1  9  6   4.3 1006 180  3.6 6  4.2  85    0    0 267 -323  0
 1  9  7   4.6 1005 195  4.5 6  4.2  79    0    0 282 -323  0
 1  9  8   4.6 1004 188  7.0 7  4.1  76    0    0 290 -324  0
 1  9  9   4.6 1004 190  5.6 7  4.0  76    1    9 299 -325  0
 1  9 10   5.2 1003 199  4.9 7  4.0  74   12   45 302 -326  0
 1  9 11   6.2 1003 199  4.9 5  4.1  71   49   89 292 -328  0
 1  9 12   6.6 1003 196  5.2 5  4.2  69   53  119 281 -331  0
 1  9 13   6.9 1003 209  4.9 6  4.3  70   27  120 286 -334  0
 1  9 14   6.7 1002 209  4.5 7  4.5  72    0   62 300 -335  0
 1  9 15   6.1 1002 220  4.2 7  4.7  78    0   28 308 -336  0
 1  9 16   5.3 1003 236  3.4 8  4.8  83    0   11 315 -338  0
 1  9 17   4.9 1003 226  3.8 8  4.8  88    0    0 322 -337  0
 1  9 18   4.3 1003 213  3.2 7  4.8  90    0    0 314 -336  0
 1  9 19   4.2 1004 225  3.0 5  4.7  90    0    0 293 -333  0
 1  9 20   4.0 1005 210  3.0 4  4.6  89    0    0 273 -329  0
 1  9 21   3.7 1005 214  3.4 3  4.5  89    0    0 257 -326  0
 1  9 22   3.8 1006 203  3.2 1  4.5  89    0    0 233 -322  0
 1  9 23   3.7 1006 190  2.7 0  4.4  89    0    0 213 -320  0
 1  9 24   2.9 1007 210  2.9 2  4.4  92    0    0 218 -318  0
 1 10  1   4.0 1007 224  3.4 1  4.4  90    0    0 223 -317  0
 1 10  2   3.2 1007 201  3.5 1  4.3  88    0    0 218 -317  0
 1 10  3   3.9 1007 202  3.7 1  4.3  87    0    0 215 -317  0
 1 10  4   3.6 1007 205  3.6 2  4.3  85    0    0 222 -315  0
 1 10  5   3.2 1007 198  4.2 1  4.2  86    0    0 220 -314  0
 1 10  6   3.7 1006 200  4.4 2  4.1  85    0    0 218 -313  0
 1 10  7   3.8 1006 195  4.9 3  4.1  82    0    0 229 -314  0
 1 10  8   3.6 1006 203  5.3 4  4.1  82    0    0 241 -314  0
 1 10  9   3.8 1006 202  5.0 4  4.1  82    0    8 248 -314  0
 1 10 10   4.4 1006 203  5.4 6  4.1  80   21   50 262 -315  0
 1 10 11   5.1 1006 207  6.1 5  4.2  78   56   94 271 -317  0
 1 10 12   5.5 1006 209  5.7 6  4.2  75   69  123 273 -319  0
 1 10 13   6.1 1005 204  5.6 6  4.2  72   42  130 280 -322  0
 1 10 14   6.5 1005 202  5.4 5  4.2  70   27  112 275 -326  0
 1 10 15   6.6 1004 201  5.3 5  4.3  70   36   86 272 -329  0
 1 10 16   7.0 1003 193  5.7 7  4.4  70    1   27 285 -332  0
 1 10 17   6.9 1003 188  6.6 7  4.5  72    0    0 300 -332  0
 1 10 18   7.3 1002 185  6.1 7  4.7  74    0    0 304 -332  0
 1 10 19   7.6 1002 190  4.7 7  4.8  74    0    0 309 -335  0
 1 10 20   7.8 1001 194  4.2 7  4.9  75    0    0 314 -338  0
 1 10 21   8.0 1001 199  5.2 8  5.0  75    0    0 323 -341  0
 1 10 22   8.0 1001 192  6.1 6  5.1  76    0    0 321 -344  0
 1 10 23   8.2 1000 199  5.2 4  5.2  77    0    0 303 -345  0
 1 10 24   8.5 1001 195  5.2 3  5.3  77    0    0 290 -345  0
 1 11  1   8.7 1001 201  6.2 6  5.4  77    0    0 300 -344  0
 1 11  2   8.8 1000 205  5.5 6  5.4  76    0    0 315 -345  0
 1 11  3   9.0 1000 208  4.7 7  5.4  76    0    0 320 -345  0
 1 11  4   9.0 1000 206  4.5 6  5.4  74    0    0 320 -345  0
 1 11  5   8.7  999 206  4.2 5  5.3  74    0    0 308 -345  0
 1 11  6   8.8  999 203  5.2 6  5.3  74    0    0 307 -345  0
 1 11  7   8.6  999 199  6.1 6  5.3  74    0    0 311 -345  0
 1 11  8   8.7  998 203  5.5 5  5.3  75    0    0 306 -345  0
 1 11  9   8.6  998 191  4.6 6  5.4  76    0    5 305 -346  0
 1 11 10   9.4  998 198  5.0 7  5.4  75    3   39 316 -347  0
 1 11 11  10.0  999 194  4.8 6  5.5  73   15   85 318 -350  0
 1 11 12  11.0  999 186  5.1 7  5.7  71   21  112 320 -354  0
 1 11 13  11.0  998 201  5.7 5  5.7  69   40  126 316 -356  0
 1 11 14  11.5  997 196  5.1 6  5.7  68   28  109 311 -358  0
 1 11 15  11.8  997 196  5.5 4  5.7  66   24   81 307 -358  0
 1 11 16  11.2  996 170  5.3 6  5.7  66   11   37 307 -356  0
 1 11 17  10.8  995 176  4.3 5  5.6  68    0    0 310 -353  0
 1 11 18  10.4  995 163  4.5 5  5.6  69    0    0 303 -351  0
 1 11 19  10.3  994 160  3.6 5  5.5  69    0    0 302 -350  0
 1 11 20  10.2  994 165  3.7 6  5.3  67    0    0 306 -350  0
 1 11 21  10.0  994 159  4.4 7  5.1  65    0    0 316 -348  0
 1 11 22   9.7  993 155  4.5 7  5.0  64    0    0 320 -348  0
 1 11 23   9.7  993 149  4.4 7  4.7  62    0    0 318 -348  0
 1 11 24   9.2  992 148  5.3 6  4.5  60    0    0 309 -348  0
 1 12  1   9.2  992 153  4.4 5  4.4  59    0    0 294 -347  0
 1 12  2   9.0  992 152  3.9 5  4.3  58    0    0 285 -345  0
 1 12  3   8.8  991 152  3.9 8  4.1  57    0    0 304 -343  0
 1 12  4   8.6  991 144  3.7 6  4.1  57    0    0 310 -342  0
 1 12  5   9.2  990 166  2.9 6  4.1  57    0    0 300 -342  0
 1 12  6   8.9  990 174  5.7 6  4.2  57    0    0 300 -343  0
 1 12  7   9.2  990 196  5.7 4  4.4  60    0    0 286 -340  0
 1 12  8   8.6  991 188  5.4 4  4.6  64    0    0 273 -337  0
 1 12  9   8.3  992 185  5.1 5  4.6  65    1    9 278 -336  0
 1 12 10   7.9  992 197  4.9 5  4.6  67   39   44 284 -336  0
 1 12 11   8.6  993 224  4.6 5  4.5  66   35   85 287 -337  0
 1 12 12   9.0  994 227  6.0 5  4.6  63    8   95 289 -339  0
 1 12 13   8.7  995 231  5.7 6  4.6  64    1   81 294 -341  0
 1 12 14   8.3  995 230  6.2 8  4.6  66    1   75 307 -341  0
 1 12 15   7.6  996 239  6.7 8  4.7  70    0   54 309 -340  0
 1 12 16   6.9  997 247  5.6 7  4.9  76    0   17 300 -338  0
 1 12 17   6.4  997 273  7.0 7  5.0  81    0    0 291 -333  0
 1 12 18   6.3  998 266  6.5 7  4.9  81    0    0 286 -329  0
 1 12 19   6.3 1000 254  5.0 7  4.8  80    0    0 284 -325  0
 1 12 20   5.9 1002 251  4.6 7  4.7  80    0    0 282 -323  0
 1 12 21   5.2 1003 241  5.2 5  4.5  80    0    0 273 -321  0
 1 12 22   4.5 1004 247  4.7 2  4.2  78    0    0 255 -320  0
 1 12 23   4.3 1005 242  4.3 3  4.0  76    0    0 243 -318  0
 1 12 24   4.3 1006 226  3.5 3  3.9  75    0    0 244 -317  0
 1 13  1   3.6 1007 219  2.7 6  3.9  76    0    0 255 -317  0
 1 13  2   2.7 1007 184  2.0 4  3.8  80    0    0 259 -316  0
 1 13  3   2.2 1008 185  3.1 4  3.8  83    0    0 246 -314  0
 1 13  4   3.4 1008 200  3.1 6  3.8  82    0    0 259 -314  0
 1 13  5   3.5 1008 199  3.3 7  3.9  79    0    0 278 -314  0
 1 13  6   2.6 1009 198  3.2 5  3.8  81    0    0 271 -314  0
 1 13  7   1.7 1009 191  2.9 2  3.8  85    0    0 237 -314  0
 1 13  8   1.8 1009 182  3.1 0  3.8  88    0    0 204 -314  0
 1 13  9   1.5 1009 179  3.7 1  3.8  88    0    9 199 -314  0
 1 13 10   3.0 1010 178  4.0 2  3.8  84   34   44 214 -314  0
 1 13 11   4.4 1010 188  4.1 3  3.9  78  103   69 232 -316  0
 1 13 12   5.8 1010 189  4.7 4  4.0  73  146   85 247 -318  0
 1 13 13   6.2 1010 185  4.4 4  4.0  68  143   94 254 -321  0
 1 13 14   6.8 1009 185  5.1 3  3.9  64  126   88 248 -322  0
 1 13 15   6.4 1009 197  5.2 4  3.8  62   81   71 248 -322  0
 1 13 16   5.7 1008 204  4.3 4  3.7  64   18   37 251 -322  0
 1 13 17   3.6 1008 165  2.7 4  3.7  70    0    0 247 -319  0
 1 13 18   3.2 1008 170  2.7 3  3.7  77    0    0 238 -318  0
 1 13 19   2.2 1008 166  3.2 1  3.7  80    0    0 219 -317  0
 1 13 20   2.0 1008 171  3.5 1  3.6  82    0    0 206 -315  0
 1 13 21   1.8 1008 152  3.8 0  3.4  78    0    0 197 -313  0
 1 13 22   1.1 1007 160  3.2 0  3.3  79    0    0 191 -313  0
 1 13 23   0.7 1007 150  3.2 0  3.4  83    0    0 191 -313  0
 1 13 24   0.8 1006 127  3.4 1  3.4  84    0    0 198 -313  0
 1 14  1   1.7 1005 138  4.0 0  3.4  82    0    0 202 -313  0
 1 14  2   1.0 1003 153  3.9 0  3.5  82    0    0 199 -314  0
 1 14  3   0.8 1003 136  4.2 0  3.5  85    0    0 199 -314  0
 1 14  4   0.3 1002 149  4.2 0  3.5  87    0    0 201 -314  0
 1 14  5   0.8 1000 159  3.5 0  3.5  88    0    0 204 -313  0
 1 14  6   0.5 1000 175  3.4 2  3.6  89    0    0 217 -313  0
 1 14  7   0.8 1000 176  3.3 2  3.6  89    0    0 229 -313  0
 1 14  8   0.9  999 169  3.8 2  3.7  89    0    0 229 -313  0
 1 14  9   2.8 1000 187  4.1 4  3.7  85    0    7 243 -314  0
 1 14 10   3.2 1000 185  3.6 8  3.8  79    3   44 281 -316  0
 1 14 11   4.2 1000 197  4.8 7  3.8  76    7   88 302 -318  0
 1 14 12   5.6 1000 202  6.0 7  3.9  71    5  105 298 -321  0
 1 14 13   6.2 1000 187  4.0 6  3.9  67    3  102 294 -324  0
 1 14 14   6.2 1000 190  4.8 7  4.0  66    0   67 293 -325  0
 1 14 15   6.3  999 169  4.7 8  4.0  67    0   48 305 -327  0
 1 14 16   6.3  999 183  5.3 8  4.1  68    0   25 311 -330  0
 1 14 17   6.1  999 185  5.2 7  4.2  70    0    0 304 -330  0
 1 14 18   5.6  999 192  3.9 7  4.2  72    0    0 295 -327  0
 1 14 19   5.4  999 189  4.6 7  4.2  75    0    0 294 -326  0
 1 14 20   5.8  999 195  5.2 6  4.3  75    0    0 288 -326  0
 1 14 21   6.0  999 196  5.4 6  4.4  76    0    0 283 -326  0
 1 14 22   6.1  999 198  5.6 6  4.5  76    0    0 282 -327  0
 1 14 23   6.5  999 209  5.4 6  4.9  79    0    0 282 -328  0
 1 14 24   7.0  999 221  5.3 6  5.3  82    0    0 272 -328  0
 1 15  1   7.6 1002 237  5.1 7  5.7  86    0    0 344 -353  0
 1 15  2   8.1 1002 251  4.9 7  6.1  89    0    0 341 -352  0
 1 15  3   8.4 1003 261  4.7 8  6.4  92    0    0 340 -351  0
 1 15  4   8.4 1004 261  4.6 7  6.3  91    0    0 331 -350  0
 1 15  5   8.3 1005 258  4.6 7  6.3  90    0    0 323 -349  0
 1 15  6   8.3 1006 258  4.0 7  6.1  89    0    0 322 -347  0
 1 15  7   8.1 1007 251  4.5 7  6.1  89    0    0 322 -346  0
 1 15  8   8.2 1007 248  4.7 7  5.9  88    0    0 321 -345  0
 1 15  9   7.8 1009 249  4.3 6  5.7  85    1   11 312 -344  0
 1 15 10   7.6 1009 247  4.3 4  5.5  84   25   49 289 -343  0
 1 15 11   8.2 1010 241  5.3 4  5.5  82   45   88 272 -344  0
 1 15 12   8.6 1011 250  5.4 6  5.6  81    6   98 287 -346  0
 1 15 13   9.0 1012 229  4.3 7  5.7  81    0   87 309 -349  0
 1 15 14   9.4 1011 229  5.3 8  5.8  80    0   64 325 -352  0
 1 15 15   9.6 1011 232  5.0 8  5.8  79    0   58 335 -353  0
 1 15 16   9.5 1012 214  4.2 8  5.8  78    0   13 338 -353  0
 1 15 17   9.3 1011 184  3.0 8  5.7  78    0    0 340 -351  0
 1 15 18   9.2 1012 193  3.6 8  5.6  77    0    0 340 -350  0
 1 15 19   9.4 1012 193  4.1 8  5.5  76    0    0 341 -349  0
 1 15 20   9.2 1012 199  4.0 8  5.5  75    0    0 342 -348  0
 1 15 21   9.3 1012 211  4.4 8  5.5  76    0    0 344 -348  0
