MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  4  8   4.7 1008 213  8.2 8  4.8  91    0    0 314 -333  4
 1  4  9   4.5 1008 214  6.1 7  4.8  91    0    9 306 -333  4
 1  4 10   4.5 1008 209  7.0 8  4.8  91   38   52 303 -332  4
 1  4 11   5.0 1008 213  7.7 2  4.8  89   96   92 279 -333  4
 1  4 12   6.5 1007 218  7.0 2  4.8  83  131  119 255 -336  4
 1  4 13   7.2 1007 211  7.5 2  4.7  76  143  129 255 -339  4
 1  4 14   7.9 1007 220  7.4 2  4.7  72  137  116 256 -341  4
 1  4 15   7.4 1006 209  7.6 2  4.6  71   75   99 255 -342  4
 1  4 16   6.6 1006 216  6.7 2  4.5  72   33   55 254 -339  4
 1  4 17   5.6 1005 224  6.2 4  4.4  76    4   11 260 -333  4
 1  4 18   5.5 1005 225  5.5 6  4.4  78    0    0 273 -328  4
 1  4 19   5.3 1005 221  6.8 5  4.4  78    0    0 276 -325  4
 1  4 20   4.4 1005 221  7.0 5  4.4  81    0    0 272 -324  4
 1  4 21   3.4 1005 219  7.0 5  4.3  85    0    0 272 -323  4
 1  4 22   2.8 1005 218  7.5 2  4.1  87    0    0 261 -322  4
 1  4 23   3.2 1005 224  7.0 1  4.0  84    0    0 244 -322  4
 1  4 24   2.6 1005 222  7.2 0  4.0  85    0    0 233 -322  4
 1  5  1   1.8 1005 211  7.6 6  3.9  88    0    0 255 -323  4
 1  5  2   2.5 1005 217  7.0 8  3.8  85    0    0 297 -327  4
 1  5  3   2.1 1005 206  6.8 8  3.8  83    0    0 310 -330  4
 1  5  4   2.3 1006 208  9.0 8  3.7  84    0    0 311 -331  4
 1  5  5   2.5 1006 204  5.9 7  3.8  83    0    0 309 -332  4
 1  5  6   2.1 1005 206  4.9 5  3.7  83    0    0 289 -333  4
 1  5  7   2.7 1006 219  6.9 6  3.8  83    0    0 281 -334  4
 1  5  8   3.3 1006 218  5.2 7  3.8  81    0    0 294 -336  4
 1  5  9   3.3 1006 214  8.5 7  4.1  84    0    4 300 -337  4
 1  5 10   3.9 1006 214  6.0 8  4.3  88   11   47 307 -338  4
 1  5 11   4.7 1006 225  7.2 6  4.3  83   12   82 301 -340  4
 1  5 12   5.5 1006 226  7.4 6  4.3  78    0   54 289 -341  4
 1  5 13   5.4 1006 235  6.7 8  4.5  80    0   53 304 -343  4
 1  5 14   6.0 1005 222  6.5 8  4.6  80    0   47 319 -345  4
 1  5 15   6.6 1004 214  7.4 8  4.6  78    0   33 323 -347  4
 1  5 16   6.5 1004 211  7.0 8  4.9  80    0   32 326 -346  4
 1  5 17   6.1 1003 208  7.6 8  5.2  87    0    2 328 -345  4
 1  5 18   6.7 1003 201  8.1 8  5.4  90    0    0 330 -345  4
 1  5 19   6.8 1002 208  8.8 7  5.6  91    0    0 325 -346  4
 1  5 20   7.1 1002 210  8.8 7  5.7  91    0    0 319 -348  4
 1  5 21   7.3 1001 212  8.5 8  5.7  89    0    0 327 -350  4
 1  5 22   6.9 1001 214  8.2 8  5.9  92    0    0 335 -352  4
 1  5 23   7.3 1001 219  8.3 8  6.0  95    0    0 336 -353  4
 1  5 24   7.6 1000 220  8.8 8  6.1  94    0    0 336 -354  4
 1  6  1   8.1 1000 219  8.3 7  6.2  93    0    0 331 -354  4
 1  6  2   8.0  999 236  7.9 7  6.3  92    0    0 322 -353  4
 1  6  3   7.8  999 229  7.9 7  6.3  94    0    0 324 -352  4
 1  6  4   7.8  999 220  8.5 6  6.4  96    0    0 320 -353  4
 1  6  5   7.8 1000 229  9.2 5  6.4  95    0    0 308 -353  4
 1  6  6   7.8 1000 231  9.0 7  6.2  92    0    0 315 -353  4
 1  6  7   7.8 1002 230  8.7 8  6.0  89    0    0 332 -354  4
 1  6  8   7.4 1003 237  6.9 7  5.9  90    0    0 330 -354  4
 1  6  9   7.4 1004 240  7.6 6  6.0  93    0    1 316 -353  4
 1  6 10   7.3 1005 249  7.2 8  6.0  93    6   56 319 -352  4
 1  6 11   7.9 1007 213  6.5 4  6.0  92   37  126 307 -352  4
 1  6 12   8.8 1007 251  7.3 4  5.9  85   51  167 284 -354  4
 1  6 13   9.2 1008 244  5.9 5  5.6  78   13  136 289 -356  4
 1  6 14   8.8 1009 277  5.2 6  5.3  74    0   72 298 -358  4
 1  6 15   8.7 1009 245  5.3 6  5.2  73    1   72 302 -359  4
 1  6 16   8.4 1009 287  6.2 6  5.1  73    3   48 302 -357  4
 1  6 17   6.8 1010 277  4.4 3  5.0  77    0    9 285 -354  4
 1  6 18   5.6 1010 282  4.9 2  4.9  83    0    0 260 -352  4
 1  6 19   5.9 1011 274  5.0 3  4.9  86    0    0 258 -350  4
 1  6 20   6.0 1011 242  5.2 3  5.0  86    0    0 265 -348  4
 1  6 21   5.7 1011 251  5.6 0  5.1  88    0    0 250 -347  4
 1  6 22   5.8 1011 225  4.8 4  5.2  91    0    0 255 -348  4
 1  6 23   6.3 1011 228  6.1 3  5.3  90    0    0 272 -350  4
 1  6 24   6.3 1011 234  6.9 2  5.3  90    0    0 263 -352  4
 1  7  1   6.4 1010 249  5.4 5  5.4  91    0    0 274 -353  4
 1  7  2   7.0 1010 262  6.1 8  5.6  92    0    0 309 -354  4
 1  7  3   7.0 1009 264  5.4 8  5.7  91    0    0 327 -354  4
 1  7  4   6.3 1009 255  5.4 8  5.6  92    0    0 328 -353  4
 1  7  5   7.5 1009 262  5.9 8  5.6  90    0    0 329 -353  4
 1  7  6   7.6 1009 264  4.9 7  5.6  87    0    0 327 -351  4
 1  7  7   7.7 1009 266  4.9 8  5.6  86    0    0 328 -349  4
 1  7  8   7.7 1008 252  7.1 7  5.6  85    0    0 328 -346  4
 1  7  9   7.8 1008 261  7.2 7  5.5  83    0    8 323 -343  4
 1  7 10   7.9 1008 250  7.6 7  5.5  83    5   31 322 -344  4
 1  7 11   8.5 1008 230  8.5 8  5.5  81    0   31 328 -346  4
 1  7 12   8.8 1008 213  8.3 8  5.6  79    0   27 333 -351  4
 1  7 13   9.0 1008 217  7.7 8  5.6  78    0   29 331 -356  4
 1  7 14   9.2 1008 258  7.0 7  5.6  78   55   53 326 -359  4
 1  7 15   9.3 1007 255  6.8 8  5.7  78    0   41 326 -359  4
 1  7 16   9.3 1007 248  5.8 8  5.7  78    0   18 331 -357  4
 1  7 17   9.2 1007 259  6.2 8  5.7  77    0    2 331 -351  4
 1  7 18   9.2 1007 231  7.4 7  5.6  77    0    0 324 -345  4
 1  7 19   8.8 1007 276  5.5 7  5.7  79    0    0 319 -341  4
 1  7 20   8.4 1006 221  5.5 6  5.6  80    0    0 313 -339  4
 1  7 21   8.0 1006 217  5.5 7  5.5  81    0    0 311 -337  4
 1  7 22   6.9 1005 219  4.9 5  5.4  83    0    0 303 -335  4
 1  7 23   5.2 1005 261  5.2 4  5.1  87    0    0 281 -333  4
 1  7 24   4.3 1004 260  5.1 3  4.9  91    0    0 266 -332  4
 1  8  1   3.8 1003 256  4.3 4  4.8  93    0    0 263 -331  4
 1  8  2   2.5 1003 257  4.6 3  4.6  95    0    0 259 -331  4
 1  8  3   3.3 1001 257  4.3 6  4.5  96    0    0 269 -331  4
 1  8  4   3.5 1001 220  6.5 6  4.5  92    0    0 289 -331  4
 1  8  5   2.7 1000 225  6.2 7  4.4  92    0    0 293 -330  4
 1  8  6   1.8  998 231  4.2 1  4.2  93    0    0 259 -330  4
 1  8  7   3.1  998 226  4.6 1  4.0  87    0    0 224 -328  4
 1  8  8   1.3  998 228  5.1 1  3.9  87    0    0 223 -328  4
 1  8  9   2.1  997 228  7.4 2  4.0  91    2    9 228 -328  4
 1  8 10   5.1  997 231  9.3 2  4.0  80   56   44 239 -330  4
 1  8 11  10.0  997 234 10.3 1  3.9  59  149   61 244 -334  4
 1  8 12  12.4  997 222  9.0 1  3.7  44  212   69 245 -340  4
 1  8 13  13.1  997 209  9.7 3  3.7  40  206   86 258 -345  4
 1  8 14  12.6  996 222 11.2 3  3.8  40  153   96 270 -351  4
 1  8 15  12.6  996 234 10.5 5  3.9  43   97   83 284 -355  4
 1  8 16  11.8  996 239 13.3 8  4.1  46   15   50 312 -356  4
 1  8 17  10.6  997 236 14.3 8  4.7  56    0    4 328 -354  4
 1  8 18  10.4  998 273 11.4 8  5.5  69    0    0 330 -353  4
 1  8 19  10.0  999 280  9.3 7  5.9  75    0    0 325 -354  4
 1  8 20   9.4 1000 279 10.6 8  6.2  81    0    0 324 -354  4
 1  8 21   8.6 1001 275  8.8 8  6.2  86    0    0 326 -354  4
 1  8 22   8.1 1001 233  7.2 7  6.0  87    0    0 317 -353  4
 1  8 23   8.0 1001 270  6.7 7  5.8  86    0    0 310 -352  4
 1  8 24   8.0 1002 257  4.4 4  5.7  84    0    0 294 -351  4
 1  9  1   7.8 1002 254  4.9 8  5.7  85    0    0 299 -350  4
 1  9  2   7.7 1002 248  4.7 8  5.7  86    0    0 319 -350  4
 1  9  3   7.7 1002 251  3.7 8  5.6  85    0    0 320 -349  4
 1  9  4   7.5 1002 268  3.7 8  5.5  84    0    0 319 -349  4
 1  9  5   7.2 1002 263  3.3 8  5.6  86    0    0 321 -348  4
 1  9  6   7.3 1002 240  4.2 8  5.8  90    0    0 323 -347  4
 1  9  7   6.8 1002 233  4.0 7  5.8  92    0    0 320 -347  4
 1  9  8   7.0 1002 223  5.4 7  5.8  93    0    0 314 -346  4
 1  9  9   7.3 1003 238  4.5 7  5.8  91    1    9 316 -346  4
 1  9 10   7.5 1004 246  4.7 7  5.8  89    3   42 317 -347  4
 1  9 11   8.7 1004 248  5.6 5  5.9  86   46   86 307 -349  4
 1  9 12   9.5 1005 242  6.7 6  5.8  80    6   96 301 -353  4
 1  9 13  10.1 1005 273  5.6 6  5.7  75   25  118 307 -357  4
 1  9 14   9.6 1005 263  4.8 5  5.4  71   73  105 299 -359  4
 1  9 15   9.4 1005 214  5.0 6  5.2  70   75   81 296 -359  4
 1  9 16   8.7 1005 223  4.1 7  5.2  71   34   45 308 -358  4
 1  9 17   7.6 1005 227  3.3 7  5.0  74    6   11 313 -355  4
 1  9 18   6.4 1005 207  3.4 6  4.9  78    0    0 305 -352  4
 1  9 19   6.1 1006 239  3.5 4  4.9  82    0    0 288 -349  4
 1  9 20   6.4 1005 245  4.5 4  5.1  86    0    0 280 -348  4
 1  9 21   6.0 1005 256  4.8 6  5.2  88    0    0 292 -349  4
 1  9 22   5.9 1005 228  5.5 5  5.4  92    0    0 300 -350  4
 1  9 23   6.5 1004 230  4.8 6  5.5  92    0    0 303 -350  4
 1  9 24   5.6 1004 266  2.9 0  5.4  92    0    0 275 -348  4
 1 10  1   4.8 1004 230  4.3 1  5.3  95    0    0 244 -346  4
 1 10  2   3.6 1004 228  4.8 0  5.1  98    0    0 242 -344  4
 1 10  3   4.4 1003 278  4.3 4  4.9  96    0    0 256 -344  4
 1 10  4   4.7 1003 258  4.1 8  4.9  92    0    0 289 -344  4
 1 10  5   5.8 1003 229  3.9 7  5.0  90    0    0 300 -343  4
 1 10  6   5.1 1003 243  4.2 8  5.0  88    0    0 299 -341  4
 1 10  7   5.9 1002 240  4.4 7  5.1  89    0    0 299 -340  4
 1 10  8   6.7 1003 243  4.4 7  5.4  89    0    0 298 -338  4
 1 10  9   6.7 1002 257  5.0 7  5.3  86    2    9 298 -337  4
 1 10 10   7.2 1003 217  4.1 6  5.4  86   56   45 294 -338  4
 1 10 11   8.2 1002 221  4.2 4  5.6  84  143   64 284 -343  4
 1 10 12  10.5 1002 205  4.1 3  5.7  77  221   65 275 -351  4
 1 10 13  12.0 1003 207  4.1 2  5.6  67  249   66 271 -358  4
 1 10 14  13.4 1002 198  4.5 1  5.6  61  222   68 266 -362  4
 1 10 15  13.4 1001 232  4.9 0  5.6  58  165   61 261 -362  4
 1 10 16  12.5 1001 223  4.7 0  5.6  60   86   42 258 -359  4
 1 10 17   9.4 1001 215  5.0 0  5.4  66   11   14 253 -353  4
 1 10 18   6.9 1000 221  4.2 0  5.2  76    0    0 244 -347  4
 1 10 19   6.8 1001 219  6.7 1  5.1  82    0    0 246 -342  4
 1 10 20   6.6 1001 233  8.2 1  5.1  82    0    0 251 -339  4
 1 10 21   6.0 1001 269  8.2 0  4.9  81    0    0 246 -336  4
 1 10 22   5.8 1002 271  7.2 0  4.7  81    0    0 242 -335  4
 1 10 23   5.8 1003 271  6.2 1  4.7  80    0    0 246 -334  4
 1 10 24   5.1 1003 224  6.3 4  4.6  81    0    0 264 -333  4
 1 11  1   5.3 1003 251  4.6 5  4.5  80    0    0 281 -332  4
 1 11  2   5.5 1003 251  4.2 6  4.4  78    0    0 291 -330  4
 1 11  3   4.7 1003 240  5.5 8  4.5  81    0    0 305 -332  4
 1 11  4   6.0 1003 236  6.2 8  4.6  82    0    0 316 -335  4
 1 11  5   5.8 1003 220  6.4 8  4.8  82    0    0 320 -338  4
 1 11  6   6.6 1004 223  6.3 7  5.1  85    0    0 318 -339  4
 1 11  7   5.9 1004 224  6.4 5  5.2  88    0    0 306 -340  4
 1 11  8   6.4 1004 217  4.2 6  5.4  91    0    0 302 -340  4
 1 11  9   6.5 1005 213  4.8 8  5.6  92    1   10 318 -341  4
 1 11 10   6.6 1005 204  4.7 8  5.6  93    3   50 328 -341  4
 1 11 11   7.0 1005 204  4.8 7  5.7  92    0   45 323 -343  4
 1 11 12   8.0 1005 207  4.7 7  5.7  88    0   57 320 -345  4
 1 11 13   8.2 1005 226  4.5 4  5.8  86    2  103 307 -348  4
 1 11 14   9.4 1005 229  4.2 5  5.8  81   23  126 298 -350  4
 1 11 15   9.5 1004 226  4.1 5  5.7  77   30  117 303 -351  4
 1 11 16   9.6 1003 239  4.3 5  5.6  75   45   76 303 -349  4
 1 11 17   8.7 1003 227  3.5 4  5.5  76    1   13 297 -343  4
 1 11 18   7.7 1003 245  3.6 4  5.4  79    0    0 290 -335  4
 1 11 19   5.8 1003 242  2.8 5  5.2  85    0    0 290 -331  4
 1 11 20   5.1 1003 245  3.0 6  5.0  89    0    0 295 -328  4
 1 11 21   5.9 1002 273  4.8 7  5.0  89    0    0 304 -327  4
 1 11 22   5.4 1002 218  4.1 6  5.0  87    0    0 304 -327  4
 1 11 23   3.9 1002 262  4.3 6  4.7  88    0    0 296 -326  4
 1 11 24   5.7 1002 230  5.4 7  4.8  89    0    0 302 -326  4
 1 12  1   6.1 1002 224  5.0 8  5.0  85    0    0 313 -326  4
 1 12  2   7.0 1002 259  5.6 7  5.0  83    0    0 315 -325  4
 1 12  3   7.1 1002 225  6.4 8  5.1  81    0    0 316 -325  4
 1 12  4   7.4 1002 260  6.3 6  5.2  81    0    0 312 -324  4
 1 12  5   7.4 1001 270  5.2 7  5.2  81    0    0 307 -325  4
 1 12  6   8.0 1001 231  6.6 8  5.2  78    0    0 316 -325  4
 1 12  7   7.8 1001 224  6.5 8  5.3  78    0    0 322 -327  4
 1 12  8   8.1 1001 224  6.7 7  5.4  80    0    0 317 -328  4
 1 12  9   8.4 1000 224  7.3 8  5.5  80    0    1 318 -328  4
 1 12 10   8.8 1000 234  6.9 8  5.5  79    2   47 323 -330  4
 1 12 11   9.0 1000 224  7.5 6  5.6  78    0   62 311 -335  4
 1 12 12   8.9 1001 213  6.6 8  5.8  80    0   35 311 -340  4
 1 12 13   8.6 1000 216  6.6 7  5.8  81    0   39 315 -345  4
 1 12 14   8.1 1000 217  7.3 7  5.9  84    0   50 310 -347  4
 1 12 15   7.8 1000 218  5.9 7  6.1  91    0   52 311 -347  4
 1 12 16   7.6 1000 212  5.2 8  6.3  95    0   22 318 -347  4
 1 12 17   7.5 1000 232  4.1 8  6.3  96    0    3 325 -346  4
 1 12 18   7.5 1000 237  5.2 8  6.3  97    0    0 326 -345  4
 1 12 19   7.7 1000 225  5.0 8  6.3  96    0    0 328 -345  4
 1 12 20   7.4 1001 277  5.1 8  6.2  95    0    0 329 -344  4
 1 12 21   7.4 1001 298  4.7 7  6.2  95    0    0 322 -343  4
 1 12 22   6.8 1001 288  6.1 6  6.0  95    0    0 309 -341  4
 1 12 23   6.4 1002 286  6.2 5  5.8  94    0    0 295 -336  4
 1 12 24   5.7 1002 300  6.5 2  5.5  93    0    0 270 -332  4
 1 13  1   5.2 1002 294  6.2 7  5.4  95    0    0 279 -328  4
 1 13  2   5.1 1002 298  6.3 6  5.3  95    0    0 301 -326  4
 1 13  3   5.3 1002 304  5.8 4  5.2  94    0    0 283 -324  4
 1 13  4   4.6 1003 300  5.1 0  5.2  95    0    0 248 -322  4
 1 13  5   4.3 1003 302  4.5 3  5.2  98    0    0 241 -320  4
 1 13  6   3.9 1003 292  5.1 4  5.0  98    0    0 262 -319  4
 1 13  7   4.0 1003 288  4.5 3  4.9  96    0    0 262 -319  4
 1 13  8   3.6 1003 299  5.9 3  4.7  93    0    0 256 -319  4
 1 13  9   3.3 1004 296  4.6 3  4.6  93    0   10 255 -318  4
 1 13 10   4.1 1004 297  4.8 4  4.6  91   46   54 260 -318  4
 1 13 11   4.8 1005 282  4.7 3  4.6  88   45  103 263 -318  4
 1 13 12   5.2 1005 288  5.9 2  4.5  83  114  124 254 -324  4
 1 13 13   5.3 1005 286  8.4 2  4.2  76  158  123 249 -331  4
 1 13 14   5.8 1005 285  8.5 2  4.0  71  130  120 249 -334  4
 1 13 15   6.9 1005 284  7.0 2  3.9  65   98   94 251 -335  4
 1 13 16   5.9 1005 292  6.2 4  3.8  64   73   54 259 -332  4
 1 13 17   4.5 1005 300  6.8 2  3.8  68   11   17 254 -327  4
 1 13 18   3.9 1005 294  6.1 1  3.8  73    0    0 237 -321  4
 1 13 19   2.7 1006 303  6.0 1  3.8  78    0    0 230 -319  4
 1 13 20   2.7 1006 304  6.3 1  3.9  83    0    0 228 -318  4
 1 13 21   2.4 1007 307  5.4 4  3.9  86    0    0 239 -318  4
 1 13 22   1.7 1007 304  4.5 2  3.9  88    0    0 240 -317  4
 1 13 23   1.8 1007 254  4.9 2  3.9  90    0    0 231 -315  4
 1 13 24   1.3 1007 219  3.6 5  4.0  93    0    0 242 -313  4
 1 14  1   1.3 1007 214  2.2 4  3.9  94    0    0 251 -312  4
 1 14  2   1.0 1007 211  3.0 4  3.9  94    0    0 247 -312  4
 1 14  3   0.3 1007 269  4.4 4  3.9  97    0    0 247 -312  4
 1 14  4   0.4 1007 280  2.5 5  3.8  98    0    0 251 -312  4
 1 14  5   0.1 1007 287  4.2 5  3.8  98    0    0 254 -311  4
 1 14  6   0.5 1007 319  4.3 6  3.8  98    0    0 259 -310  4
 1 14  7   0.2 1007 316  3.7 5  3.8  97    0    0 260 -309  4
 1 14  8   0.0 1007 319  2.7 3  3.7  98    0    0 245 -308  4
 1 14  9   0.4 1008 332  3.0 4  3.8  98    2   11 240 -307  4
 1 14 10   0.8 1008   9  3.1 6  3.9  98   45   57 256 -307  4
 1 14 11   2.3 1009 319  3.3 3  4.1  96  110   95 254 -310  4
 1 14 12   3.8 1009 318  2.8 2  4.3  90  137  123 238 -314  4
 1 14 13   5.2 1009 313  2.5 2  4.3  82  168  126 237 -317  4
 1 14 14   5.6 1008 296  2.4 2  4.2  75  160  116 238 -320  4
 1 14 15   5.8 1008 211  2.0 2  4.0  70  129   92 236 -321  4
 1 14 16   5.0 1007  68  1.8 2  3.9  69   73   58 235 -320  4
 1 14 17   3.4 1007  84  2.2 2  3.9  75   11   17 232 -318  4
 1 14 18   1.7 1008  71  2.4 1  3.8  83    0    0 223 -316  4
 1 14 19  -0.2 1008  43  3.2 2  3.7  91    0    0 219 -312  4
 1 14 20  -0.7 1007  74  3.4 2  3.6  98    0    0 221 -310  4
 1 14 21  -1.5 1007  66  3.3 0  3.5  99    0    0 212 -308  4
 1 14 22  -1.6 1007  65  3.9 0  3.4  99    0    0 204 -307  4
 1 14 23  -2.3 1007  62  3.7 0  3.3 100    0    0 203 -305  4
 1 14 24  -2.2 1007  43  3.9 4  3.2  99    0    0 221 -304  4
 1 15  1  -2.0 1007  47  3.4 7  3.2  99    0    0 254 -303  4
 1 15  2  -2.3 1006  36  3.7 4  3.2  99    0    0 252 -303  4
 1 15  3  -3.0 1006  57  3.8 6  3.1  99    0    0 244 -302  4
 1 15  4  -3.0 1006  44  4.1 8  3.0 100    0    0 260 -302  4
 1 15  5  -3.8 1006  51  4.6 4  3.0 100    0    0 253 -302  4
 1 15  6  -4.0 1005  36  4.5 4  2.9 100    0    0 235 -301  4
 1 15  7  -3.7 1005  29  5.2 5  2.9 100    0    0 241 -300  4
 1 15  8  -3.5 1005  27  4.8 4  2.9 100    0    0 243 -300  4
 1 15  9  -3.1 1006  32  4.3 3  3.0  99    0    7 235 -300  4
 1 15 10  -1.7 1006  36  4.7 8  3.1  98   30   59 254 -301  4
 1 15 11  -0.4 1006  36  4.2 4  3.4  96  117   90 259 -305  4
 1 15 12   2.1 1007  35  4.9 2  3.5  86  184  102 236 -310  4
 1 15 13   3.8 1006  43  4.9 1  3.5  74  224  102 228 -314  4
 1 15 14   4.5 1006  56  5.1 1  3.4  66  203   97 226 -317  4
 1 15 15   4.6 1005  69  5.4 0  3.3  63  158   81 224 -318  4
 1 15 16   3.9 1005  62  5.2 0  3.3  64   85   56 220 -317  4
 1 15 17   3.1 1005  72  5.6 0  3.2  65   14   18 219 -315  4
 1 15 18   1.7 1005  50  5.0 1  3.1  68    0    0 218 -311  4
 1 15 19   1.0 1005  48  5.5 3  3.1  73    0    0 223 -307  4
 1 15 20   0.0 1005  28  5.5 2  3.0  77    0    0 223 -305  4
 1 15 21  -2.1 1004  17  3.9 0  3.0  84    0    0 212 -303  4
