MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  3  7  -0.9 1004 267  4.3 8  3.2  90    0    0 273 -299  2
 1  3  8  -1.0 1004 267  3.8 7  3.2  90    0    0 269 -297  2
 1  3  9  -0.9 1004 247  3.9 8  3.3  92    3   10 270 -296  2
 1  3 10  -0.6 1004 251  4.2 7  3.3  91   15   46 269 -295  2
 1  3 11  -0.3 1005 267  4.3 6  3.3  89    2   64 259 -295  2
 1  3 12   0.0 1005 269  5.6 7  3.2  86    0   74 259 -295  2
 1  3 13   0.2 1005 284  6.1 5  3.2  82   17  111 253 -295  2
 1  3 14   0.2 1005 285  5.6 5  3.0  78   26  103 242 -293  2
 1  3 15  -0.2 1005 295  5.8 4  2.9  76   24   76 236 -293  2
 1  3 16  -2.6 1005 279  4.4 5  2.8  82    0   18 233 -292  2
 1  3 17  -5.3 1004 272  3.6 4  2.7  95    0    0 228 -292  2
 1  3 18  -5.5 1005 257  3.5 4  2.6 100    0    0 221 -294  2
 1  3 19  -4.7 1005 235  3.5 3  2.5  97    0    0 222 -297  2
 1  3 20  -6.1 1005 215  3.3 4  2.5  97    0    0 225 -297  2
 1  3 21  -7.0 1005 189  3.3 5  2.3 100    0    0 232 -299  2
 1  3 22  -6.2 1005 191  3.5 5  2.3 100    0    0 238 -300  2
 1  3 23  -7.0 1005 198  3.4 6  2.3 100    0    0 243 -300  2
 1  3 24  -6.6 1005 171  3.7 7  2.3 100    0    0 249 -299  2
 1  4  1  -5.6 1005 191  4.1 6  2.4  99    0    0 252 -299  2
 1  4  2  -5.3 1005 185  3.6 7  2.5  98    0    0 255 -298  2
 1  4  3  -6.6 1004 188  3.8 8  2.4  99    0    0 260 -298  2
 1  4  4  -5.1 1004 197  4.4 7  2.5 100    0    0 261 -297  2
 1  4  5  -4.4 1004 200  4.2 7  2.6  98    0    0 261 -296  2
 1  4  6  -3.8 1004 188  4.1 7  2.7  96    0    0 263 -296  2
 1  4  7  -3.4 1003 196  4.2 7  2.8  94    0    0 264 -297  2
 1  4  8  -3.1 1003 205  4.7 7  2.8  93    0    0 265 -297  2
 1  4  9  -2.7 1003 195  4.6 8  2.8  90    7   18 268 -298  2
 1  4 10  -2.8 1004 201  4.4 7  2.8  89   48   80 267 -299  2
 1  4 11  -1.1 1004 196  4.5 7  2.8  84   10   89 266 -300  2
 1  4 12  -0.5 1005 207  4.9 7  2.8  77    0   69 269 -302  2
 1  4 13  -0.6 1004 194  4.5 7  2.7  75    0   77 270 -303  2
 1  4 14  -0.6 1004 192  3.9 7  2.7  74    1   74 269 -304  2
 1  4 15  -0.9 1004 196  4.1 6  2.7  75    1   58 268 -304  2
 1  4 16  -1.6 1004 192  4.0 7  2.7  76    0   15 266 -303  2
 1  4 17  -2.3 1003 186  3.6 8  2.6  79    0    0 266 -301  2
 1  4 18  -2.6 1003 174  4.2 8  2.6  80    0    0 265 -298  2
 1  4 19  -3.5 1003 184  4.2 6  2.5  80    0    0 257 -295  2
 1  4 20  -4.2 1003 182  4.6 6  2.4  82    0    0 248 -293  2
 1  4 21  -4.9 1003 183  3.8 5  2.3  83    0    0 240 -291  2
 1  4 22  -6.0 1003 185  4.0 4  2.2  84    0    0 229 -290  2
 1  4 23  -6.5 1003 181  3.3 2  2.1  86    0    0 215 -289  2
 1  4 24  -7.0 1003 172  3.6 2  2.0  86    0    0 206 -287  2
 1  5  1  -8.0 1003 180  2.7 3  1.9  89    0    0 205 -285  2
 1  5  2  -9.7 1003 155  3.3 3  1.8  92    0    0 201 -284  2
 1  5  3 -13.5 1003 225  2.3 3  1.5  94    0    0 192 -282  2
 1  5  4 -11.4 1002 160  2.2 3  1.4  94    0    0 189 -281  2
 1  5  5 -11.9 1002 175  3.2 4  1.4  92    0    0 194 -280  2
 1  5  6 -11.0 1002 167  3.4 5  1.4  90    0    0 200 -279  2
 1  5  7 -13.8 1001 173  2.4 6  1.3  88    0    0 204 -277  2
 1  5  8 -13.1 1001 144  3.1 5  1.2  87    0    0 199 -274  2
 1  5  9 -12.7 1002 150  3.2 7  1.2  87    4   10 203 -273  2
 1  5 10  -9.9 1002 157  4.0 8  1.4  89   33   46 216 -274  2
 1  5 11  -8.4 1002 187  3.9 5  1.7  90   49   86 215 -275  2
 1  5 12  -5.7 1002 164  4.1 6  2.0  88   16  105 215 -277  2
 1  5 13  -4.3 1001 181  5.3 6  2.1  78   10  104 223 -279  2
 1  5 14  -3.9 1000 180  5.6 6  2.0  72    0   50 225 -281  2
 1  5 15  -4.1 1000 190  6.3 6  2.0  71    0   42 226 -281  2
 1  5 16  -4.8  999 166  6.2 7  2.0  72    2   26 228 -280  2
 1  5 17  -5.8  999 154  4.8 8  1.9  73    0    0 231 -278  2
 1  5 18  -6.4  999 156  5.2 7  1.8  76    0    0 229 -276  2
 1  5 19  -6.1  998 153  5.1 5  1.9  77    0    0 221 -275  2
 1  5 20  -5.7  998 168  4.9 4  1.9  78    0    0 215 -275  2
 1  5 21  -4.6  998 176  5.5 4  2.1  78    0    0 217 -274  2
 1  5 22  -4.6  997 172  4.8 4  2.2  80    0    0 221 -274  2
 1  5 23  -4.3  996 167  6.4 3  2.2  79    0    0 220 -274  2
 1  5 24  -4.2  996 166  6.8 4  2.2  78    0    0 221 -275  2
 1  6  1  -4.2  995 164  9.1 5  2.2  78    0    0 229 -277  2
 1  6  2  -4.1  994 162 10.4 5  2.2  78    0    0 235 -279  2
 1  6  3  -3.9  994 164 11.8 6  2.2  77    0    0 242 -282  2
 1  6  4  -3.6  993 162 10.5 7  2.2  75    0    0 254 -283  2
 1  6  5  -3.4  992 161  8.7 7  2.2  74    0    0 263 -284  2
 1  6  6  -3.5  992 162 10.2 6  2.2  75    0    0 261 -286  2
 1  6  7  -3.0  991 164 10.4 7  2.2  74    0    0 264 -291  2
 1  6  8  -2.8  990 160  8.5 7  2.3  72    0    0 272 -293  2
 1  6  9  -2.3  989 169  8.9 7  2.3  71    2    7 273 -293  2
 1  6 10  -2.1  989 176  9.1 8  2.3  70    0   22 282 -295  2
 1  6 11  -1.8  989 171  8.6 8  2.5  74    0   36 291 -298  2
 1  6 12  -1.0  989 174  8.2 7  2.7  78    0   43 285 -301  2
 1  6 13  -0.1  988 183  8.4 7  2.9  78    0   71 273 -302  2
 1  6 14   0.2  988 185  8.4 8  3.0  76    0   38 287 -304  2
 1  6 15   0.7  988 181  8.4 8  3.0  76    0   19 304 -307  2
 1  6 16   1.1  988 172  8.1 8  3.2  76    0    4 307 -308  2
 1  6 17   0.9  988 160  7.8 8  3.2  77    0    0 309 -308  2
 1  6 18   0.8  988 157  7.6 8  3.2  78    0    0 311 -309  2
 1  6 19   1.1  988 170  8.8 8  3.3  79    0    0 312 -310  2
 1  6 20   1.4  987 169  9.6 8  3.5  82    0    0 314 -313  2
 1  6 21   1.9  987 174 10.5 8  3.7  85    0    0 317 -316  2
 1  6 22   2.1  987 176  9.8 8  3.9  86    0    0 318 -317  2
 1  6 23   3.0  986 177  9.8 7  4.0  85    0    0 310 -317  2
 1  6 24   3.8  986 186  8.0 8  4.1  83    0    0 313 -317  2
 1  7  1   4.5  986 180  8.1 7  4.3  81    0    0 318 -317  2
 1  7  2   4.5  987 188  7.5 7  4.3  81    0    0 311 -317  2
 1  7  3   5.2  987 197  7.9 7  4.5  81    0    0 313 -317  2
 1  7  4   5.4  988 201  7.2 8  4.6  81    0    0 323 -317  2
 1  7  5   5.5  988 191  6.5 8  4.6  81    0    0 330 -317  2
 1  7  6   7.0  989 215  6.3 7  5.0  82    0    0 326 -317  2
 1  7  7   7.1  990 237  6.0 8  5.5  85    0    0 329 -317  2
 1  7  8   6.1  991 264  6.4 8  5.5  89    0    0 335 -317  2
 1  7  9   4.3  993 277  5.2 7  5.2  93    0    5 323 -317  2
 1  7 10   3.5  995 286  3.9 7  4.8  94    0   27 310 -317  2
 1  7 11   3.6  996 264  2.8 7  4.7  94    0   44 307 -316  2
 1  7 12   4.5  997 239  2.9 7  4.8  92    0   58 306 -316  2
 1  7 13   5.0  997 143  2.8 7  4.8  89    0   59 306 -316  2
 1  7 14   4.6  997 129  3.4 8  4.8  88    0   36 313 -316  2
 1  7 15   4.2  997 114  3.8 8  4.9  92    0   27 321 -316  2
 1  7 16   3.8  997 111  3.8 7  4.9  95    0    8 310 -316  2
 1  7 17   3.8  996 125  4.4 7  4.8  95    0    0 297 -316  2
 1  7 18   3.9  996 139  4.3 8  4.8  95    0    0 308 -316  2
 1  7 19   4.7  996 153  5.1 8  4.9  94    0    0 323 -317  2
 1  7 20   5.5  995 172  4.6 8  5.2  93    0    0 327 -317  2
 1  7 21   5.3  995 168  4.8 8  5.3  93    0    0 328 -317  2
 1  7 22   5.4  995 164  5.9 8  5.2  93    0    0 329 -317  2
 1  7 23   5.3  994 166  5.3 8  5.2  92    0    0 329 -320  2
 1  7 24   6.0  994 180  5.4 8  5.2  91    0    0 331 -324  2
 1  8  1   5.8  994 179  5.0 7  5.2  89    0    0 319 -325  2
 1  8  2   5.9  994 166  4.4 7  5.2  88    0    0 306 -325  2
 1  8  3   6.0  994 172  4.3 7  5.2  88    0    0 310 -325  2
 1  8  4   6.0  994 164  3.8 7  5.2  88    0    0 314 -326  2
 1  8  5   5.5  994 172  3.7 7  5.2  88    0    0 314 -327  2
 1  8  6   5.4  994 169  4.2 7  5.0  88    0    0 313 -328  2
 1  8  7   5.2  994 179  5.1 7  5.0  88    0    0 313 -329  2
 1  8  8   5.1  994 179  5.0 7  4.9  88    0    0 313 -330  2
 1  8  9   5.3  994 187  5.8 8  4.9  87    0    9 321 -330  2
 1  8 10   5.7  994 176  4.9 7  4.8  84   20   49 323 -331  2
 1  8 11   6.0  994 183  5.9 5  4.9  83   51   91 306 -334  2
 1  8 12   6.4  995 183  4.8 6  4.9  81    7   99 302 -337  2
 1  8 13   6.5  994 172  5.1 6  5.0  81    1   88 309 -340  2
 1  8 14   6.8  994 198  4.8 6  5.1  82    6   93 309 -341  2
 1  8 15   6.9  994 196  6.2 6  5.1  81   16   76 308 -342  2
 1  8 16   6.8  994 181  5.7 8  5.0  80    0   11 320 -341  2
 1  8 17   6.4  994 176  5.8 6  5.0  81    0    0 318 -337  2
 1  8 18   5.9  994 184  6.1 3  4.9  82    0    0 284 -334  2
 1  8 19   6.4  994 176  6.6 2  4.9  82    0    0 257 -333  2
 1  8 20   6.5  994 175  7.0 2  4.9  80    0    0 252 -334  2
 1  8 21   6.4  994 184  6.2 4  4.9  80    0    0 265 -336  2
 1  8 22   6.9  994 183  6.4 6  5.0  80    0    0 290 -338  2
 1  8 23   6.9  994 178  6.7 7  5.0  79    0    0 309 -339  2
 1  8 24   6.6  994 175  6.8 7  4.9  79    0    0 316 -339  2
 1  9  1   6.4  994 174  6.7 7  4.9  80    0    0 315 -339  2
 1  9  2   6.6  994 181  6.5 6  4.9  80    0    0 308 -340  2
 1  9  3   6.7  994 183  6.3 6  4.9  80    0    0 302 -340  2
 1  9  4   6.8  994 187  6.5 7  5.0  81    0    0 311 -342  2
 1  9  5   6.9  994 183  6.5 7  5.1  82    0    0 319 -344  2
 1  9  6   6.8  994 184  6.8 7  5.1  81    0    0 319 -345  2
 1  9  7   6.6  993 177  6.9 7  5.0  80    0    0 318 -345  2
 1  9  8   6.8  993 181  7.1 7  5.0  80    0    0 316 -345  2
 1  9  9   6.8  993 175  7.1 7  4.9  78    5   19 314 -344  2
 1  9 10   7.5  993 187  6.8 7  4.7  74   24   68 313 -345  2
 1  9 11   7.7  993 187  6.5 5  4.7  71   33  115 298 -346  2
 1  9 12   7.9  993 198  5.5 6  4.7  70   24  134 291 -346  2
 1  9 13   8.8  993 187  5.0 7  4.7  68    1   94 306 -346  2
 1  9 14   8.6  993 209  3.5 6  4.8  68    1   83 307 -345  2
 1  9 15  10.2  994 221  3.9 7  4.9  66    0   38 308 -344  2
 1  9 16   7.3  995 286  4.5 8  5.1  71    0    6 319 -343  2
 1  9 17   5.6  996 280  3.0 8  5.2  84    0    0 318 -342  2
 1  9 18   5.4  997 266  3.1 8  5.1  90    0    0 316 -340  2
 1  9 19   4.3  998 286  3.0 8  4.9  90    0    0 313 -339  2
 1  9 20   4.0  999 298  2.5 8  4.6  89    0    0 311 -338  2
 1  9 21   3.6 1000 330  2.2 7  4.5  90    0    0 305 -336  2
 1  9 22   3.4 1001 141  2.0 7  4.5  91    0    0 298 -335  2
 1  9 23   2.9 1001 246  1.7 7  4.4  92    0    0 297 -333  2
 1  9 24   2.6 1002 228  2.0 8  4.3  93    0    0 300 -331  2
 1 10  1   2.4 1003 260  2.0 8  4.3  93    0    0 304 -330  2
 1 10  2   2.0 1003 234  1.4 8  4.2  94    0    0 301 -329  2
 1 10  3   1.9 1004 243  1.4 8  4.2  95    0    0 299 -328  2
 1 10  4   1.3 1004 246  1.8 8  4.1  95    0    0 297 -327  2
 1 10  5   1.2 1005 244  1.8 8  4.0  95    0    0 296 -327  2
 1 10  6   1.5 1006 278  2.3 8  4.0  95    0    0 295 -326  2
 1 10  7   1.2 1006 291  2.0 7  4.0  94    0    0 290 -325  2
 1 10  8  -0.5 1007 183  1.7 6  3.7  94    0    0 276 -323  2
 1 10  9  -1.2 1007 195  2.4 4  3.4  96   13   15 256 -320  2
 1 10 10   0.5 1008 187  2.1 2  3.5  95   69   46 236 -318  2
 1 10 11   1.9 1008 187  2.5 1  3.6  87  159   58 224 -317  2
 1 10 12   3.7 1009 246  2.0 1  3.5  75  187   76 223 -318  2
 1 10 13   3.6 1009 153  2.1 0  3.3  68  180   83 219 -321  2
 1 10 14   4.2 1008 171  1.8 1  3.3  66  136   84 220 -321  2
 1 10 15   3.6 1008  30  1.7 2  3.3  66   69   73 232 -320  2
 1 10 16   2.3 1008 118  2.0 2  3.2  69    8   32 235 -317  2
 1 10 17   0.1 1008 110  2.9 3  3.2  78    0    0 236 -315  2
 1 10 18  -1.8 1007 129  2.2 4  3.2  88    0    0 242 -313  2
 1 10 19  -3.2 1007 116  2.4 2  3.0  94    0    0 232 -310  2
 1 10 20  -3.1 1007 119  2.7 2  2.9  97    0    0 219 -308  2
 1 10 21  -2.9 1007 127  2.4 3  3.0  98    0    0 226 -307  2
 1 10 22  -2.8 1006 115  2.7 3  3.0  98    0    0 232 -307  2
 1 10 23  -2.9 1005 107  2.3 3  3.0  98    0    0 232 -306  2
 1 10 24  -3.0 1005 104  3.3 4  3.0  98    0    0 236 -305  2
 1 11  1  -2.1 1004 104  3.4 6  3.1  97    0    0 252 -305  2
 1 11  2  -1.7 1003  85  2.0 7  3.2  97    0    0 269 -303  2
 1 11  3  -1.1 1004 105  2.5 8  3.3  96    0    0 282 -302  2
 1 11  4  -0.9 1003 100  3.2 8  3.4  96    0    0 289 -301  2
 1 11  5  -0.5 1002  99  2.9 8  3.5  96    0    0 290 -300  2
 1 11  6  -0.2 1001 113  2.9 7  3.6  96    0    0 286 -300  2
 1 11  7  -0.1 1001 125  3.1 8  3.7  97    0    0 286 -299  2
 1 11  8  -0.1 1000 116  2.9 7  3.7  98    0    0 285 -299  2
 1 11  9   0.3  999 125  3.3 8  3.8  98    0    4 285 -299  2
 1 11 10   1.1  999 126  3.7 8  3.9  96    3   45 293 -300  2
 1 11 11   2.3  998 128  3.4 6  4.0  92   16   94 285 -304  2
 1 11 12   3.1  998 129  4.1 6  4.2  89   11  112 276 -308  2
 1 11 13   3.7  997 141  4.2 5  4.3  87   11  119 271 -312  2
 1 11 14   4.1  996 147  3.7 5  4.4  86    8  104 266 -314  2
 1 11 15   4.3  995 137  4.0 7  4.4  84    0   51 280 -315  2
 1 11 16   3.8  994 147  4.7 6  4.3  83    0   12 287 -315  2
 1 11 17   3.5  994 149  4.7 5  4.2  83    0    0 273 -315  2
 1 11 18   2.6  994 156  4.5 4  4.0  84    0    0 260 -315  2
 1 11 19   1.5  993 156  4.1 3  3.9  88    0    0 246 -315  2
 1 11 20   1.4  994 170  4.3 2  3.9  90    0    0 234 -315  2
 1 11 21   1.2  994 197  4.1 3  3.9  91    0    0 237 -315  2
 1 11 22   1.0  995 181  3.5 5  3.9  92    0    0 258 -315  2
 1 11 23   2.3  995 179  4.5 7  3.9  89    0    0 283 -315  2
 1 11 24   2.8  995 203  4.3 7  3.9  84    0    0 298 -315  2
 1 12  1   2.9  994 178  4.5 8  3.9  82    0    0 305 -316  2
 1 12  2   3.6  995 184  5.1 8  3.9  81    0    0 313 -316  2
 1 12  3   3.6  994 191  4.7 7  4.0  80    0    0 310 -316  2
 1 12  4   4.1  995 209  5.4 8  4.1  81    0    0 309 -316  2
 1 12  5   4.0  995 233  7.1 8  4.4  85    0    0 314 -316  2
 1 12  6   4.3  995 246  7.7 8  4.6  89    0    0 315 -316  2
 1 12  7   4.7  996 244  7.2 8  4.7  89    0    0 317 -316  2
 1 12  8   4.5  996 253  7.2 8  4.8  89    0    0 318 -315  2
 1 12  9   4.7  997 268  8.3 7  4.7  88    2   11 313 -315  2
 1 12 10   4.3  998 285  8.1 5  4.4  82   67   42 297 -315  2
 1 12 11   4.0  999 292  9.8 6  3.8  74   35   84 289 -316  2
 1 12 12   3.8 1000 280  8.1 7  3.5  69   18  105 297 -319  2
 1 12 13   4.1 1001 276  7.4 6  3.5  69   33  114 297 -322  2
 1 12 14   4.3 1000 262  7.8 6  3.6  70   14   99 292 -322  2
 1 12 15   4.4 1000 256  6.3 6  3.7  70   37   77 291 -322  2
 1 12 16   3.8 1000 252  4.5 7  3.8  73    4   29 297 -321  2
 1 12 17   3.6 1001 241  4.7 8  3.8  76    0    0 309 -322  2
 1 12 18   3.3 1000 189  4.7 8  3.8  77    0    0 315 -324  2
 1 12 19   3.1 1000 181  4.6 7  3.8  79    0    0 309 -327  2
 1 12 20   3.4  999 180  5.1 7  3.9  81    0    0 303 -328  2
 1 12 21   3.6  998 192  5.0 7  4.0  80    0    0 303 -329  2
 1 12 22   3.4  998 192  5.4 7  4.1  83    0    0 304 -330  2
 1 12 23   3.1  997 176  5.5 8  4.4  90    0    0 314 -331  2
 1 12 24   3.1  996 175  5.4 8  4.5  94    0    0 324 -331  2
 1 13  1   3.2  995 214  5.4 8  4.5  94    0    0 325 -332  2
 1 13  2   3.4  994 186  5.5 8  4.6  94    0    0 327 -332  2
 1 13  3   3.9  994 208  5.3 7  4.8  95    0    0 318 -332  2
 1 13  4   4.6  993 226  5.0 8  4.9  94    0    0 320 -332  2
 1 13  5   4.8  993 245  5.2 7  5.1  94    0    0 321 -332  2
 1 13  6   5.2  993 245  5.8 7  5.2  94    0    0 314 -332  2
 1 13  7   5.3  993 243  5.6 8  5.3  94    0    0 324 -333  2
 1 13  8   5.5  993 252  5.4 8  5.4  95    0    0 333 -334  2
 1 13  9   5.8  994 261  5.4 8  5.6  96    0    5 334 -334  2
 1 13 10   6.1  994 265  4.6 8  5.7  96    0   25 335 -335  2
 1 13 11   6.6  995 260  4.4 8  5.8  96    0   44 336 -336  2
 1 13 12   6.9  995 261  4.6 7  6.0  95    0   57 327 -337  2
 1 13 13   7.0  995 261  3.4 7  6.0  95    0   59 318 -337  2
 1 13 14   7.3  994 257  2.8 7  6.1  95    0   56 320 -337  2
 1 13 15   7.3  994 225  2.5 8  6.2  95    0   26 329 -337  2
 1 13 16   7.1  994 161  2.3 7  6.1  95    0    7 329 -337  2
 1 13 17   7.1  994 154  2.8 7  6.1  96    0    0 320 -335  2
 1 13 18   7.0  994 133  2.9 8  6.1  96    0    0 328 -334  2
 1 13 19   6.9  994 144  3.3 8  6.1  96    0    0 337 -334  2
 1 13 20   6.9  994 155  3.4 8  6.1  96    0    0 337 -333  2
 1 13 21   7.1  993 178  3.9 8  6.1  97    0    0 338 -333  2
 1 13 22   8.9  993 246  5.0 8  6.6  96    0    0 342 -333  2
 1 13 23   9.9  993 260  6.4 8  7.2  95    0    0 347 -333  2
 1 13 24  10.2  993 274  6.7 8  7.4  94    0    0 349 -333  2
 1 14  1  10.0  993 279  7.7 8  7.3  92    0    0 349 -333  2
 1 14  2   9.9  993 270  7.7 8  7.1  92    0    0 349 -334  2
 1 14  3   9.7  994 262  6.0 8  7.1  92    0    0 348 -335  2
 1 14  4   9.6  994 245  4.7 8  7.1  92    0    0 348 -336  2
 1 14  5   9.7  994 248  4.8 8  7.0  92    0    0 348 -338  2
 1 14  6   9.4  994 235  4.6 8  7.0  92    0    0 348 -341  2
 1 14  7   9.3  994 254  5.8 8  7.0  94    0    0 348 -344  2
 1 14  8   9.5  995 243  5.4 8  7.1  94    0    0 348 -346  2
 1 14  9   9.7  995 237  5.1 7  7.2  95    7    7 341 -347  2
 1 14 10  10.0  995 245  6.4 8  7.3  94    0   33 342 -348  2
 1 14 11  10.1  995 231  5.1 8  7.3  94    0   42 349 -349  2
 1 14 12  10.1  995 231  6.0 7  7.4  94    0   59 343 -351  2
 1 14 13  11.1  995 252  9.1 6  7.6  93    0   76 331 -353  2
 1 14 14  11.1  995 248  7.7 6  7.6  91    0   57 327 -355  2
 1 14 15  11.1  995 249  7.9 6  7.5  89    2   58 328 -356  2
 1 14 16  11.1  995 242  7.5 7  7.2  86    0   22 334 -355  2
 1 14 17  10.9  995 236  6.6 7  7.0  84    0    0 337 -355  2
 1 14 18  10.9  995 225  6.8 8  6.9  84    0    0 341 -355  2
 1 14 19  10.8  995 233  7.4 8  6.7  82    0    0 344 -355  2
 1 14 20  10.5  995 237  7.3 8  6.5  80    0    0 342 -355  2
 1 14 21  10.5  995 238  7.8 8  6.4  79    0    0 341 -355  2
 1 14 22  10.6  995 233  7.9 7  6.4  79    0    0 337 -355  2
 1 14 23  10.3  995 237  8.2 8  6.3  79    0    0 336 -355  2
 1 14 24  10.4  995 240  8.7 8  6.2  78    0    0 342 -355  2
 1 15  1  10.2  995 236  8.5 8  6.1  77    0    0 341 -355  2
 1 15  2  10.0  995 229  7.8 8  6.0  76    0    0 339 -354  2
 1 15  3   9.9  995 236  7.8 8  5.8  75    0    0 338 -353  2
 1 15  4   8.4  995 233  7.4 8  6.0  81    0    0 336 -351  2
 1 15  5   8.3  996 260  9.2 8  6.3  91    0    0 334 -350  2
 1 15  6   8.2  997 267  8.8 8  6.3  91    0    0 333 -350  2
 1 15  7   7.9  998 270  8.2 8  6.1  90    0    0 332 -349  2
 1 15  8   8.0 1000 270  7.4 8  6.1  90    0    0 332 -348  2
 1 15  9   7.8 1001 268  8.1 7  6.0  89    9   16 324 -347  2
 1 15 10   8.2 1002 266  8.7 6  5.8  86   42   52 308 -347  2
 1 15 11   8.6 1003 253  8.3 4  5.8  83   59   93 286 -347  2
 1 15 12   9.1 1004 254  8.5 5  5.8  81   29  118 279 -348  2
 1 15 13   9.4 1004 273  9.7 5  5.7  77   20  121 284 -349  2
 1 15 14   9.3 1005 275  8.9 6  5.6  75   21  110 292 -350  2
 1 15 15   9.6 1005 286  8.2 6  5.5  74   27   84 301 -349  2
 1 15 16   9.0 1006 269  6.8 7  5.4  73    9   36 310 -347  2
 1 15 17   8.2 1007 247  4.1 8  5.3  76    0    0 323 -343  2
 1 15 18   7.5 1007 218  4.3 7  5.2  79    0    0 322 -341  2
 1 15 19   7.1 1008 207  4.5 7  5.2  81    0    0 313 -340  2
 1 15 20   7.4 1008 222  4.5 7  5.2  81    0    0 314 -340  2
 1 15 21   7.4 1008 202  4.8 8  5.1  79    0    0 322 -341  2
 1 15 22   7.8 1008 221  5.0 7  5.0  77    0    0 324 -341  2
 1 15 23   8.1 1008 220  5.0 7  5.1  76    0    0 322 -342  2
