MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  5 16   2.5  963 224  6.3 8  4.6  96    0   23 305 -322  2
 1  5 17   2.6  963 247  5.6 7  4.6  96    0    7 301 -323  2
 1  5 18   2.8  962 240  5.6 7  4.7  98    0    0 298 -327  2
 1  5 19   3.5  962 259  7.1 8  4.9  98    0    0 306 -332  2
 1  5 20   3.6  961 248  6.5 8  5.0  96    0    0 315 -338  2
 1  5 21   3.8  962 249  7.1 8  4.9  94    0    0 316 -340  2
 1  5 22   4.2  962 267  7.3 8  5.1  95    0    0 318 -340  2
 1  5 23   3.9  962 276  7.0 8  5.1  95    0    0 320 -337  2
 1  5 24   4.1  962 262  7.3 7  4.9  92    0    0 314 -335  2
 1  6  1   4.0  961 274  7.4 8  4.9  92    0    0 316 -335  2
 1  6  2   4.0  961 272  8.1 8  4.9  92    0    0 326 -335  2
 1  6  3   4.2  961 276  7.6 8  5.0  92    0    0 328 -336  2
 1  6  4   4.1  961 277  7.0 7  5.0  94    0    0 323 -336  2
 1  6  5   4.5  962 275  7.0 8  5.1  94    0    0 323 -336  2
 1  6  6   4.3  963 285  5.9 7  5.2  95    0    0 323 -336  2
 1  6  7   4.2  964 275  6.9 6  5.1  94    0    0 309 -335  2
 1  6  8   3.7  964 274  5.6 6  4.9  93    0    0 300 -334  2
 1  6  9   3.2  965 262  5.7 5  4.8  93    0    2 289 -331  2
 1  6 10   3.6  966 263  4.4 7  4.8  94    4   36 291 -329  2
 1  6 11   4.2  968 274  5.4 7  4.9  94   11   74 301 -330  2
 1  6 12   4.8  969 280  6.3 7  4.9  89   21  101 303 -333  2
 1  6 13   5.0  969 264  5.8 5  4.7  84   47  119 290 -335  2
 1  6 14   4.9  969 273  4.9 5  4.7  82   61  111 276 -336  2
 1  6 15   5.4  970 263  5.0 5  4.6  81  110   76 277 -337  2
 1  6 16   4.6  970 234  4.2 4  4.6  81   54   48 275 -337  2
 1  6 17   3.7  970 260  4.6 2  4.5  84    7   12 258 -337  2
 1  6 18   3.1  971 237  4.0 3  4.4  87    0    0 250 -337  2
 1  6 19   2.8  971 235  4.5 3  4.4  91    0    0 254 -338  2
 1  6 20   3.5  971 237  5.5 4  4.6  93    0    0 261 -339  2
 1  6 21   4.0  970 242  7.3 6  4.8  92    0    0 279 -340  2
 1  6 22   4.4  970 244  8.7 8  4.9  92    0    0 304 -341  2
 1  6 23   4.7  970 245  8.5 8  5.1  92    0    0 318 -342  2
 1  6 24   4.8  970 248  9.2 5  5.1  92    0    0 301 -342  2
 1  7  1   5.0  970 253 10.0 7  5.1  91    0    0 297 -342  2
 1  7  2   5.4  970 250 10.7 5  5.1  89    0    0 298 -342  2
 1  7  3   5.4  969 247 12.2 5  5.1  88    0    0 290 -343  2
 1  7  4   5.6  969 257 10.8 4  5.2  88    0    0 284 -343  2
 1  7  5   5.9  969 249 10.6 4  5.3  88    0    0 280 -343  2
 1  7  6   6.1  969 253 10.6 7  5.3  88    0    0 298 -343  2
 1  7  7   6.1  969 245 12.1 8  5.4  88    0    0 321 -343  2
 1  7  8   6.2  968 250 11.3 8  5.5  89    0    0 327 -343  2
 1  7  9   6.2  968 245 10.6 8  5.5  88    0    0 326 -344  2
 1  7 10   6.1  968 244 11.1 8  5.4  88    0    8 325 -344  2
 1  7 11   6.2  968 237  9.8 8  5.4  88    0   18 325 -345  2
 1  7 12   6.6  968 245  9.0 8  5.6  89    0   27 326 -346  2
 1  7 13   6.9  968 245  9.0 8  5.7  89    0   25 327 -347  2
 1  7 14   7.2  967 244  8.5 7  5.8  89   66   52 324 -348  2
 1  7 15   7.8  967 247  8.9 8  5.9  88    0   20 326 -349  2
 1  7 16   7.7  967 246  9.5 7  6.0  88    0   12 327 -349  2
 1  7 17   7.7  967 245  7.5 7  6.0  88    0    3 322 -349  2
 1  7 18   7.5  967 243  7.6 8  6.1  89    0    0 324 -347  2
 1  7 19   7.6  966 233  7.1 7  6.1  90    0    0 324 -346  2
 1  7 20   7.5  966 230  7.0 7  6.1  90    0    0 318 -344  2
 1  7 21   7.2  965 233  6.8 7  6.1  91    0    0 318 -342  2
 1  7 22   7.0  965 233  6.9 7  6.1  92    0    0 316 -340  2
 1  7 23   7.1  964 225  7.2 8  5.9  90    0    0 319 -338  2
 1  7 24   6.6  963 232  7.2 5  5.8  90    0    0 308 -335  2
 1  8  1   6.8  962 233  6.6 8  5.7  88    0    0 307 -333  2
 1  8  2   6.3  961 234  7.3 8  5.5  87    0    0 323 -331  2
 1  8  3   6.1  960 234  7.6 5  5.4  87    0    0 305 -329  2
 1  8  4   5.1  959 230  8.1 4  5.3  88    0    0 277 -327  2
 1  8  5   5.2  958 231  8.9 4  5.2  90    0    0 268 -325  2
 1  8  6   5.1  957 237  9.0 5  5.2  89    0    0 270 -322  2
 1  8  7   5.0  956 237 10.5 3  5.1  88    0    0 263 -320  2
 1  8  8   4.8  955 235 10.7 4  4.9  86    0    0 256 -320  2
 1  8  9   5.0  954 236 10.7 5  4.7  82    0    3 266 -319  2
 1  8 10   5.5  954 237 10.7 2  4.6  78   60   12 258 -320  2
 1  8 11   6.1  954 243 10.0 5  4.6  76   71   34 260 -323  2
 1  8 12   6.2  955 241 10.2 8  4.9  78    0   30 294 -329  2
 1  8 13   6.3  955 252 11.7 7  5.3  85    0   44 304 -335  2
 1  8 14   5.8  955 249 11.9 7  5.7  92    0   45 298 -339  2
 1  8 15   5.9  955 248 11.2 8  5.9  96    0   47 307 -341  2
 1  8 16   6.1  955 254 10.6 8  5.8  95    0   12 315 -340  2
 1  8 17   5.8  956 257 11.2 5  5.6  91    0    3 301 -339  2
 1  8 18   5.4  957 264 10.6 5  5.2  87    0    0 285 -338  2
 1  8 19   4.4  959 270  9.2 6  4.7  82    0    0 284 -338  2
 1  8 20   4.1  960 269  7.8 6  4.3  79    0    0 284 -337  2
 1  8 21   3.8  961 269  6.5 5  4.2  80    0    0 274 -333  2
 1  8 22   3.5  961 268  5.7 6  4.2  81    0    0 270 -329  2
 1  8 23   3.2  961 273  5.8 6  4.2  83    0    0 273 -328  2
 1  8 24   3.0  962 255  4.8 6  4.2  83    0    0 271 -327  2
 1  9  1   2.7  962 255  5.4 6  4.1  84    0    0 270 -325  2
 1  9  2   3.0  962 254  5.4 5  4.2  85    0    0 263 -322  2
 1  9  3   2.8  962 248  5.1 5  4.2  85    0    0 258 -320  2
 1  9  4   3.0  962 250  5.2 6  4.2  85    0    0 264 -320  2
 1  9  5   3.0  962 250  5.3 6  4.2  85    0    0 272 -319  2
 1  9  6   3.2  962 257  5.5 6  4.3  85    0    0 276 -319  2
 1  9  7   3.1  962 257  5.3 4  4.3  86    0    0 269 -319  2
 1  9  8   2.9  963 250  5.0 4  4.3  87    0    0 258 -320  2
 1  9  9   2.8  963 240  4.7 5  4.3  88    0    3 266 -319  2
 1  9 10   3.2  964 241  5.3 6  4.4  88   22   46 279 -319  2
 1  9 11   4.1  964 242  5.6 4  4.5  86   84   84 275 -320  2
 1  9 12   5.0  965 238  5.7 6  4.5  82   53  116 275 -324  2
 1  9 13   5.1  966 241  5.6 5  4.5  80   29  119 280 -328  2
 1  9 14   4.8  966 242  5.5 4  4.5  80   49  111 265 -332  2
 1  9 15   4.7  965 234  5.9 7  4.6  82   25   82 276 -333  2
 1  9 16   4.7  965 232  5.4 6  4.6  82   18   45 289 -332  2
 1  9 17   3.9  965 223  6.2 6  4.5  83    6   11 282 -332  2
 1  9 18   4.0  965 221  7.2 7  4.6  86    0    0 288 -331  2
 1  9 19   3.9  965 221  7.3 5  4.7  89    0    0 284 -333  2
 1  9 20   4.1  965 230  7.4 5  4.8  90    0    0 275 -336  2
 1  9 21   5.1  965 230  8.0 8  5.0  90    0    0 296 -339  2
 1  9 22   5.9  965 238  9.4 5  5.3  90    0    0 304 -341  2
 1  9 23   6.1  964 234  7.7 4  5.6  92    0    0 287 -342  2
 1  9 24   6.7  964 239  8.6 7  5.8  93    0    0 300 -342  2
 1 10  1   7.4  963 236  8.4 8  6.0  90    0    0 322 -342  2
 1 10  2   7.3  963 227  8.2 8  6.1  91    0    0 323 -340  2
 1 10  3   7.2  963 235  7.2 8  6.2  93    0    0 316 -339  2
 1 10  4   7.6  963 229  7.3 5  6.3  93    0    0 299 -337  2
 1 10  5   7.6  963 231  6.7 5  6.4  93    0    0 286 -335  2
 1 10  6   7.7  962 233  7.1 7  6.4  93    0    0 292 -333  2
 1 10  7   7.7  962 232  7.3 8  6.5  94    0    0 303 -333  2
 1 10  8   8.0  962 238  6.0 8  6.5  94    0    0 307 -333  2
 1 10  9   7.9  962 234  5.7 7  6.5  92    0    0 302 -333  2
 1 10 10   8.1  962 239  5.0 8  6.3  90    3   37 303 -333  2
 1 10 11   8.9  963 230  4.6 7  6.3  86   22   81 304 -334  2
 1 10 12   9.5  963 227  4.9 6  6.3  82   53  111 297 -336  2
 1 10 13  10.4  962 225  5.2 2  6.2  77  114  114 278 -340  2
 1 10 14  10.8  962 232  5.4 1  6.0  71  180   82 260 -342  2
 1 10 15  10.1  961 231  5.5 1  5.8  70  158   63 257 -342  2
 1 10 16   9.3  961 229  4.9 2  5.7  72   76   46 260 -339  2
 1 10 17   7.8  961 225  4.6 1  5.6  76    9   13 259 -333  2
 1 10 18   6.7  960 211  5.0 2  5.5  82    0    0 258 -327  2
 1 10 19   6.7  961 234  6.4 2  5.3  82    0    0 262 -322  2
 1 10 20   5.9  961 239  6.1 2  4.9  78    0    0 261 -319  2
 1 10 21   5.7  962 241  6.6 2  4.7  78    0    0 261 -318  2
 1 10 22   5.0  962 237  6.7 2  4.6  78    0    0 261 -318  2
 1 10 23   4.9  962 232  6.4 2  4.5  80    0    0 260 -318  2
 1 10 24   5.1  962 240  7.3 6  4.5  79    0    0 279 -318  2
 1 11  1   5.1  962 234  7.5 8  4.7  82    0    0 307 -318  2
 1 11  2   4.6  962 237  7.1 8  5.0  88    0    0 316 -318  2
 1 11  3   4.7  962 235  6.5 7  5.2  93    0    0 313 -319  2
 1 11  4   4.5  963 235  6.1 5  5.3  96    0    0 299 -321  2
 1 11  5   5.1  963 246  6.5 6  5.5  97    0    0 295 -323  2
 1 11  6   5.7  964 250  6.5 7  5.6  95    0    0 307 -325  2
 1 11  7   5.6  964 247  5.9 7  5.5  92    0    0 312 -325  2
 1 11  8   5.0  964 237  4.5 7  5.4  93    0    0 310 -326  2
 1 11  9   5.1  965 230  4.1 7  5.4  95    0    2 310 -326  2
 1 11 10   5.6  965 225  3.8 6  5.5  94   27   20 304 -327  2
 1 11 11   6.0  965 221  4.0 8  5.5  92    0   51 309 -328  2
 1 11 12   6.3  965 224  4.1 8  5.6  91    0   43 320 -330  2
 1 11 13   6.5  965 226  5.1 8  5.6  90    0   47 321 -332  2
 1 11 14   6.9  964 224  5.5 8  5.7  88    0   60 322 -335  2
 1 11 15   6.8  964 226  5.8 8  5.6  87    0   52 321 -336  2
 1 11 16   6.4  963 224  6.6 8  5.5  87    0   22 320 -336  2
 1 11 17   6.2  963 214  6.0 8  5.6  89    0    3 320 -335  2
 1 11 18   6.5  963 209  7.0 8  5.7  90    0    0 321 -333  2
 1 11 19   6.4  962 216  7.6 7  5.7  91    0    0 317 -332  2
 1 11 20   6.7  962 213  7.3 7  5.7  90    0    0 313 -331  2
 1 11 21   6.4  962 220  8.2 7  5.6  88    0    0 313 -331  2
 1 11 22   6.4  962 224  8.7 8  5.5  88    0    0 317 -330  2
 1 11 23   6.5  961 226  8.4 8  5.5  87    0    0 321 -330  2
 1 11 24   6.3  961 215  7.4 6  5.6  90    0    0 313 -330  2
 1 12  1   6.5  961 228  6.2 8  5.8  92    0    0 313 -331  2
 1 12  2   6.7  961 224  7.0 8  5.9  92    0    0 323 -331  2
 1 12  3   6.8  961 225  7.1 8  5.9  91    0    0 322 -331  2
 1 12  4   6.6  961 227  6.7 7  5.9  92    0    0 318 -332  2
 1 12  5   6.6  961 223  6.7 8  6.0  93    0    0 317 -332  2
 1 12  6   6.6  961 225  5.6 8  6.0  94    0    0 321 -332  2
 1 12  7   6.4  961 233  5.7 8  6.0  95    0    0 321 -333  2
 1 12  8   6.6  961 241  5.5 8  6.0  95    0    0 320 -333  2
 1 12  9   6.7  961 245  5.2 8  6.1  95    0    1 320 -333  2
 1 12 10   6.1  961 256  5.4 8  5.9  93    1   33 316 -333  2
 1 12 11   5.6  962 261  4.5 8  5.6  92    0   37 312 -334  2
 1 12 12   5.3  962 278  4.3 8  5.4  92    0   58 309 -335  2
 1 12 13   5.6  962 268  4.2 8  5.3  90    0   74 309 -337  2
 1 12 14   5.6  961 264  4.6 7  5.3  90    3   78 304 -339  2
 1 12 15   5.8  961 262  4.1 8  5.4  89    0   49 305 -340  2
 1 12 16   5.4  961 259  4.8 7  5.3  89    5   35 307 -338  2
 1 12 17   4.9  961 254  4.7 6  5.1  89    0    6 295 -333  2
 1 12 18   4.2  962 259  4.3 4  4.9  88    0    0 277 -326  2
 1 12 19   3.8  962 252  4.6 4  4.7  88    0    0 264 -320  2
 1 12 20   3.3  962 254  4.7 4  4.6  90    0    0 264 -318  2
 1 12 21   3.1  962 264  4.8 4  4.6  91    0    0 263 -318  2
 1 12 22   2.5  962 261  5.0 3  4.5  92    0    0 255 -317  2
 1 12 23   3.0  962 260  5.1 3  4.5  92    0    0 249 -315  2
 1 12 24   2.4  963 270  5.0 2  4.4  90    0    0 243 -313  2
 1 13  1   2.0  963 254  4.7 2  4.2  90    0    0 236 -312  2
 1 13  2   1.7  963 256  4.3 1  4.2  91    0    0 231 -312  2
 1 13  3   2.1  963 260  4.5 3  4.2  91    0    0 236 -312  2
 1 13  4   1.6  963 260  4.8 7  4.2  92    0    0 269 -312  2
 1 13  5   1.5  963 262  4.9 5  4.1  93    0    0 279 -314  2
 1 13  6   1.5  964 258  4.5 2  4.0  89    0    0 252 -315  2
 1 13  7   1.3  964 261  4.6 6  3.9  88    0    0 257 -316  2
 1 13  8   1.4  964 264  4.8 7  3.9  89    0    0 283 -316  2
 1 13  9   1.5  964 265  5.4 6  3.9  88    0    2 283 -317  2
 1 13 10   1.6  965 270  5.9 5  3.9  88   10   43 272 -317  2
 1 13 11   2.3  965 273  6.3 5  3.9  86    2   64 267 -317  2
 1 13 12   2.3  966 272  6.8 4  3.9  83    2   84 262 -318  2
 1 13 13   2.6  966 283  5.9 4  3.9  81   19  111 257 -318  2
 1 13 14   3.3  966 288  6.9 4  3.8  77   72  111 257 -321  2
 1 13 15   3.6  966 278  6.4 2  3.6  70  107   73 247 -322  2
 1 13 16   3.3  966 285  5.5 5  3.5  69   25   45 251 -321  2
 1 13 17   2.2  966 289  5.5 5  3.5  73    5   11 261 -319  2
 1 13 18   1.6  966 280  4.4 5  3.6  78    0    0 257 -318  2
 1 13 19   1.1  967 284  4.5 4  3.6  82    0    0 251 -317  2
 1 13 20   1.0  967 286  4.6 4  3.6  84    0    0 245 -315  2
 1 13 21   0.7  967 282  4.4 3  3.6  85    0    0 239 -312  2
 1 13 22   0.4  967 278  4.5 3  3.6  86    0    0 231 -311  2
 1 13 23   0.3  967 282  4.0 2  3.6  87    0    0 225 -311  2
 1 13 24  -0.1  967 281  4.2 0  3.5  89    0    0 213 -310  2
 1 14  1  -0.3  968 283  4.7 0  3.5  90    0    0 203 -309  2
 1 14  2  -0.8  967 291  4.1 0  3.5  92    0    0 202 -308  2
 1 14  3  -0.8  967 297  3.7 0  3.5  93    0    0 201 -306  2
 1 14  4  -1.3  968 289  3.2 0  3.4  93    0    0 200 -304  2
 1 14  5  -1.5  968 280  2.7 0  3.4  94    0    0 198 -302  2
 1 14  6  -1.7  968 295  2.2 4  3.3  94    0    0 216 -301  2
 1 14  7  -1.7  968 284  2.5 3  3.3  95    0    0 231 -300  2
 1 14  8  -2.0  968 285  2.3 2  3.3  96    0    0 220 -300  2
 1 14  9  -1.9  968 291  1.9 1  3.3  95    0    5 211 -299  2
 1 14 10  -1.3  969 270  2.1 1  3.3  94   25   48 206 -300  2
 1 14 11  -0.8  969 273  1.9 3  3.4  93   78   86 217 -303  2
 1 14 12   0.2  969 266  1.6 3  3.5  90  111  111 228 -310  2
 1 14 13  -0.3  969 275  1.6 4  3.5  90  124  120 232 -315  2
 1 14 14   0.1  969 255  1.2 5  3.6  91  122  109 239 -317  2
 1 14 15   1.0  968 213  1.2 4  3.5  85   90   87 239 -318  2
 1 14 16   0.6  968 171  1.3 3  3.3  79   52   51 230 -318  2
 1 14 17   0.0  969 153  1.6 5  3.3  81    8   15 232 -317  2
 1 14 18  -1.3  969 151  1.7 6  3.4  89    0    0 244 -314  2
 1 14 19  -0.9  969 113  1.8 3  3.3  91    0    0 235 -310  2
 1 14 20  -1.7  968 147  1.2 3  3.2  90    0    0 222 -307  2
 1 14 21  -2.2  969  17  1.2 3  3.2  92    0    0 221 -305  2
 1 14 22  -2.8  969 144  1.8 2  3.1  94    0    0 218 -303  2
 1 14 23  -3.5  968 100  1.4 2  2.9  94    0    0 214 -301  2
 1 14 24  -3.1  968 121  1.7 2  2.9  94    0    0 215 -299  2
 1 15  1  -3.1  967 125  1.7 6  3.0  96    0    0 234 -298  2
 1 15  2  -3.2  967 129  1.9 7  3.1  97    0    0 252 -298  2
 1 15  3  -2.4  967 129  1.9 5  3.0  94    0    0 246 -298  2
 1 15  4  -1.7  968 125  2.6 3  3.0  89    0    0 233 -297  2
 1 15  5  -1.9  967 129  2.9 3  3.1  88    0    0 226 -297  2
 1 15  6  -2.8  967 137  2.8 4  3.0  89    0    0 230 -296  2
 1 15  7  -1.9  967 125  2.7 1  2.9  87    0    0 223 -296  2
 1 15  8  -2.5  967 141  2.2 1  2.8  83    0    0 209 -295  2
 1 15  9  -2.1  967 135  2.7 1  2.7  82    0    7 209 -294  2
 1 15 10  -1.5  967 158  2.0 3  2.8  82   52   41 217 -295  2
 1 15 11  -0.3  967 144  2.4 2  3.0  80  127   62 223 -298  2
 1 15 12   0.4  967 151  3.2 1  3.1  77  209   62 216 -305  2
 1 15 13   2.1  967 149  3.9 1  3.0  69  256   55 215 -311  2
 1 15 14   1.5  967 148  3.5 0  3.0  67  247   53 212 -314  2
 1 15 15   1.5  966 129  3.4 0  3.1  70  191   49 209 -316  2
 1 15 16   0.9  966 132  3.2 1  3.1  72  101   39 212 -315  2
 1 15 17  -0.3  964 130  3.7 0  3.1  77   16   14 210 -311  2
 1 15 18  -1.0  965 131  3.3 0  3.1  81    0    0 205 -305  2
 1 15 19  -0.9  965 144  3.6 0  3.0  82    0    0 204 -301  2
 1 15 20  -1.4  965 156  3.6 0  3.0  83    0    0 204 -298  2
 1 15 21  -1.4  965 158  4.1 0  3.0  84    0    0 203 -297  2
 1 15 22  -1.3  965 177  3.6 0  3.0  83    0    0 203 -296  2
 1 15 23  -1.6  965 187  3.2 0  3.0  83    0    0 203 -295  2
 1 15 24  -2.0  965 195  3.0 1  2.9  83    0    0 205 -294  2
 1 16  1  -2.0  964 210  3.2 0  2.8  83    0    0 204 -293  2
 1 16  2  -3.0  964 224  3.3 0  2.8  84    0    0 200 -293  2
 1 16  3  -2.8  964 183  3.4 0  2.8  87    0    0 199 -293  2
 1 16  4  -3.6  964 176  3.4 0  2.7  87    0    0 199 -293  2
 1 16  5  -3.9  964 169  3.2 2  2.7  89    0    0 203 -293  2
