MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  8 11   1.0  929 243  7.0 8  4.1  93    0   54 294 -313  2
 1  8 12   1.1  929 249  7.0 7  4.1  92    0   49 293 -314  2
 1  8 13   1.5  929 260  6.9 7  4.1  90    0   56 288 -315  2
 1  8 14   1.4  928 257  6.4 7  4.1  89    0   40 287 -316  2
 1  8 15   1.2  928 253  6.6 8  4.1  91    0   27 293 -316  2
 1  8 16   1.1  929 288  6.5 7  4.1  92    0   15 293 -316  2
 1  8 17   0.4  929 297  6.2 7  4.1  94    0    2 287 -315  2
 1  8 18   0.7  930 249  5.4 6  4.1  95    0    0 281 -314  2
 1  8 19  -0.1  930 249  5.4 7  4.1  96    0    0 279 -314  2
 1  8 20  -0.1  930 278  5.9 6  4.0  98    0    0 278 -314  2
 1  8 21   0.1  930 269  5.1 7  4.0  96    0    0 278 -314  2
 1  8 22   0.2  931 254  6.3 6  3.9  94    0    0 279 -314  2
 1  8 23   0.3  931 267  5.9 7  4.0  95    0    0 279 -314  2
 1  8 24   0.5  932 260  5.9 6  4.0  94    0    0 280 -314  2
 1  9  1   0.7  932 275  5.0 8  4.0  93    0    0 287 -314  2
 1  9  2   0.7  932 274  5.4 8  4.0  93    0    0 299 -314  2
 1  9  3   0.7  933 263  5.4 8  4.0  93    0    0 299 -314  2
 1  9  4   0.7  933 280  4.8 7  4.0  93    0    0 294 -314  2
 1  9  5   0.6  934 256  4.6 7  4.0  93    0    0 288 -315  2
 1  9  6   0.4  934 283  4.0 7  4.0  94    0    0 288 -315  2
 1  9  7   0.5  935 256  4.6 7  4.0  94    0    0 289 -314  2
 1  9  8   0.4  935 289  5.0 7  4.0  94    0    0 289 -313  2
 1  9  9   0.5  936 257  4.7 8  4.0  93    0   16 295 -314  2
 1  9 10   0.8  936 248  6.1 8  4.0  92    1   53 301 -315  2
 1  9 11   1.1  936 246  8.2 7  4.0  90    0   56 295 -316  2
 1  9 12   1.5  937 251  6.1 7  4.0  88    0   85 290 -317  2
 1  9 13   1.6  936 252  6.3 7  4.0  88    0   86 291 -318  2
 1  9 14   1.6  936 256  6.2 8  4.0  88    1   91 298 -318  2
 1  9 15   1.3  936 255  6.8 7  4.1  89    6   90 297 -318  2
 1  9 16   1.2  936 239  5.9 7  4.1  91    3   45 290 -318  2
 1  9 17   1.0  936 242  6.2 6  4.0  91    0    0 283 -318  2
 1  9 18   0.8  936 243  7.0 7  4.0  92    0    0 284 -317  2
 1  9 19   0.6  936 238  7.1 7  4.1  95    0    0 289 -317  2
 1  9 20   0.6  937 240  7.4 7  4.2  97    0    0 288 -317  2
 1  9 21   0.6  937 249  7.7 8  4.2  97    0    0 295 -318  2
 1  9 22   0.8  938 237  7.5 8  4.2  97    0    0 301 -318  2
 1  9 23   1.1  938 233  7.0 7  4.2  96    0    0 295 -318  2
 1  9 24   1.5  938 233  7.1 7  4.2  94    0    0 290 -318  2
 1 10  1   1.3  938 241  7.9 8  4.3  94    0    0 298 -318  2
 1 10  2   1.9  938 236  7.6 8  4.3  93    0    0 306 -318  2
 1 10  3   1.5  938 239  7.8 8  4.3  93    0    0 309 -318  2
 1 10  4   1.6  938 231  7.6 8  4.3  94    0    0 309 -318  2
 1 10  5   2.1  938 251  8.2 7  4.4  93    0    0 304 -318  2
 1 10  6   1.7  937 248  6.9 7  4.4  94    0    0 298 -318  2
 1 10  7   1.5  938 253  6.6 8  4.4  96    0    0 305 -318  2
 1 10  8   1.5  938 243  6.2 7  4.4  96    0    0 304 -318  2
 1 10  9   1.5  939 254  6.4 6  4.4  96    1   18 290 -318  2
 1 10 10   1.8  939 262  5.5 6  4.4  96    3   60 283 -318  2
 1 10 11   1.8  940 257  5.1 7  4.5  96    0   66 289 -318  2
 1 10 12   1.9  940 249  4.6 7  4.5  97    0   65 295 -318  2
 1 10 13   2.2  940 252  3.9 7  4.6  96    0   67 293 -318  2
 1 10 14   2.0  940 249  3.8 7  4.5  95    0   66 291 -318  2
 1 10 15   2.2  940 262  3.7 7  4.5  96    0   50 291 -318  2
 1 10 16   2.1  941 235  3.3 7  4.6  96    0   31 292 -318  2
 1 10 17   2.0  941 235  3.1 6  4.5  96    0    3 285 -318  2
 1 10 18   1.7  941 236  3.2 7  4.4  95    0    0 284 -318  2
 1 10 19   1.1  942 232  2.6 6  4.3  95    0    0 283 -318  2
 1 10 20  -0.6  941 205  3.0 4  4.1  98    0    0 262 -318  2
 1 10 21  -0.6  941 254  1.9 4  3.9  98    0    0 249 -318  2
 1 10 22  -0.8  941 178  2.0 6  3.8  98    0    0 259 -318  2
 1 10 23  -0.9  941 227  1.7 6  3.8  98    0    0 270 -318  2
 1 10 24  -0.5  941 212  1.4 4  3.7  95    0    0 259 -318  2
 1 11  1  -2.2  941 243  1.9 4  3.5  95    0    0 245 -318  2
 1 11  2  -2.1  940 285  1.5 3  3.4  96    0    0 236 -318  2
 1 11  3  -2.2  940 218  1.6 4  3.3  94    0    0 236 -318  2
 1 11  4  -3.2  940 164  2.0 2  3.1  94    0    0 229 -316  2
 1 11  5  -3.5  940 213  1.4 1  3.1  97    0    0 211 -316  2
 1 11  6  -2.6  940 246  1.7 1  3.2  97    0    0 205 -317  2
 1 11  7  -3.8  940 224  1.8 1  3.1  97    0    0 204 -317  2
 1 11  8  -2.5  940 219  2.0 1  3.0  94    0    0 203 -317  2
 1 11  9  -3.3  940 221  1.7 0  3.0  92   21   10 198 -317  2
 1 11 10  -1.0  940 248  1.1 0  3.3  94   68   41 195 -317  2
 1 11 11   0.3  941 246  2.4 2  3.5  89  113   70 213 -317  2
 1 11 12   1.0  942 238  2.4 2  3.7  87  145   86 229 -317  2
 1 11 13   1.6  942 247  2.5 2  3.9  87  154   91 232 -317  2
 1 11 14   2.7  942 276  2.9 3  4.1  85  155   74 240 -317  2
 1 11 15   2.4  941 282  2.9 3  4.2  85  102   63 247 -317  2
 1 11 16   2.1  941 261  2.2 4  4.2  87   45   36 251 -317  2
 1 11 17   0.1  941 252  2.2 6  4.0  91    1   10 264 -317  2
 1 11 18   0.1  941 255  2.2 6  3.8  93    0    0 273 -315  2
 1 11 19  -2.7  941 266  1.9 5  3.6  96    0    0 263 -314  2
 1 11 20  -2.5  940 227  2.2 6  3.4 100    0    0 260 -313  2
 1 11 21  -2.0  940 214  1.8 6  3.5 100    0    0 267 -311  2
 1 11 22  -2.4  940 182  2.2 7  3.5 100    0    0 275 -311  2
 1 11 23  -1.0  941 203  1.6 7  3.5  98    0    0 284 -311  2
 1 11 24  -1.4  941 184  1.5 6  3.6  96    0    0 281 -309  2
 1 12  1  -2.2  940 222  1.6 4  3.4  96    0    0 263 -308  2
 1 12  2  -2.8  939 207  1.3 3  3.2  94    0    0 245 -306  2
 1 12  3  -4.6  939 215  1.4 2  3.0  96    0    0 232 -305  2
 1 12  4  -5.4  938 258  1.7 2  2.8 100    0    0 225 -303  2
 1 12  5  -4.4  938 245  2.0 3  2.8 100    0    0 231 -303  2
 1 12  6  -4.6  938 223  2.1 4  2.9 100    0    0 242 -302  2
 1 12  7  -6.1  937 220  2.4 4  2.7 100    0    0 243 -302  2
 1 12  8  -5.2  936 239  2.7 4  2.7 100    0    0 242 -302  2
 1 12  9  -5.8  936 212  2.8 4  2.7 100   16   15 241 -303  2
 1 12 10  -5.2  936 218  3.0 3  2.7 100   53   56 236 -304  2
 1 12 11  -3.6  936 244  3.2 3  3.0 100   92   93 232 -308  2
 1 12 12   0.5  936 239  3.8 2  3.5  96  112  118 234 -313  2
 1 12 13   1.7  936 238  4.7 2  3.9  87  124  123 234 -316  2
 1 12 14   2.6  935 255  5.6 3  3.8  79  140  100 239 -317  2
 1 12 15   2.5  935 253  5.4 3  3.9  79  111   74 244 -317  2
 1 12 16   2.7  934 256  6.0 2  4.0  81   88   31 235 -317  2
 1 12 17   2.3  934 248  6.2 2  3.9  79    7   10 224 -315  2
 1 12 18   2.0  933 246  7.5 2  3.6  75    0    0 223 -314  2
 1 12 19   1.1  933 253  7.2 2  3.5  76    0    0 222 -313  2
 1 12 20   1.0  933 264  7.5 2  3.5  80    0    0 224 -313  2
 1 12 21  -0.1  933 249  7.7 3  3.6  84    0    0 230 -315  2
 1 12 22   1.1  933 240  7.6 5  3.7  86    0    0 250 -317  2
 1 12 23   0.9  933 243  8.0 7  3.8  85    0    0 276 -318  2
 1 12 24   0.4  933 248  8.5 8  3.9  90    0    0 292 -318  2
 1 13  1   0.5  933 236  8.5 6  4.0  94    0    0 285 -318  2
 1 13  2   0.7  932 245  7.9 8  4.0  94    0    0 283 -318  2
 1 13  3   0.6  932 252  7.6 8  4.1  95    0    0 291 -318  2
 1 13  4   0.4  933 247  7.1 8  4.1  96    0    0 291 -318  2
 1 13  5   0.3  933 255  6.7 8  4.1  97    0    0 290 -318  2
 1 13  6   0.4  933 294  6.1 8  4.1  97    0    0 290 -318  2
 1 13  7   0.1  933 268  5.9 7  4.1  97    0    0 283 -316  2
 1 13  8   0.7  933 282  5.3 5  4.0  95    0    0 266 -312  2
 1 13  9   0.1  933 257  5.5 6  4.0  93    6   16 259 -306  2
 1 13 10   0.3  933 263  7.1 7  3.9  93   25   60 268 -304  2
 1 13 11   1.0  933 253  8.6 6  3.8  88   48   95 269 -309  2
 1 13 12   1.2  933 257  9.4 6  3.8  85   45  122 265 -313  2
 1 13 13   1.9  933 259  7.7 6  3.7  81   15  123 265 -315  2
 1 13 14   1.8  933 269  7.4 8  3.6  77    0   59 274 -316  2
 1 13 15   1.2  932 256  7.3 6  3.5  77   22   85 272 -315  2
 1 13 16   0.9  931 265  7.0 6  3.6  80   67   29 262 -314  2
 1 13 17   0.4  932 272  6.4 4  3.5  81   17    5 251 -311  2
 1 13 18  -0.4  933 268  5.6 4  3.4  83    0    0 239 -309  2
 1 13 19  -0.5  934 282  4.8 6  3.4  84    0    0 246 -307  2
 1 13 20  -0.8  934 270  4.3 4  3.3  85    0    0 246 -307  2
 1 13 21  -1.1  934 270  2.0 5  3.4  88    0    0 241 -307  2
 1 13 22  -0.8  934 261  3.7 5  3.4  88    0    0 245 -307  2
 1 13 23  -1.6  933 283  3.9 5  3.3  87    0    0 245 -305  2
 1 13 24  -2.0  933 267  3.6 6  3.2  88    0    0 248 -303  2
 1 14  1  -2.5  933 263  3.5 7  3.1  89    0    0 256 -300  2
 1 14  2  -2.5  933 258  4.1 8  3.1  91    0    0 265 -297  2
 1 14  3  -2.5  933 249  3.5 8  3.1  91    0    0 271 -296  2
 1 14  4  -2.7  933 224  3.1 8  3.1  91    0    0 270 -294  2
 1 14  5  -3.0  933 233  3.4 7  3.1  92    0    0 263 -291  2
 1 14  6  -2.7  933 233  4.0 7  3.1  92    0    0 258 -290  2
 1 14  7  -3.2  933 254  4.3 7  3.0  92    0    0 258 -290  2
 1 14  8  -2.9  933 234  4.3 7  3.0  91    0    0 258 -289  2
 1 14  9  -3.0  933 238  3.9 7  2.9  89   21    6 259 -289  2
 1 14 10  -2.3  933 229  3.7 7  3.0  88   29   44 260 -291  2
 1 14 11  -1.8  933 233  3.7 7  3.0  85    7   76 261 -296  2
 1 14 12  -1.5  933 233  3.6 8  2.9  81    0   93 267 -301  2
 1 14 13  -0.6  933 257  3.3 8  2.9  76    0   99 273 -305  2
 1 14 14  -0.1  932 262  3.3 8  2.8  69   25   96 273 -308  2
 1 14 15  -1.1  932 271  2.5 4  2.8  70  141   29 254 -308  2
 1 14 16  -1.3  932 258  2.3 1  2.9  76  112   29 221 -306  2
 1 14 17  -1.8  931 270  2.0 1  2.8  76   16    5 207 -302  2
 1 14 18  -3.9  931 263  1.7 0  2.7  82    0    0 200 -296  2
 1 14 19  -4.7  931 239  2.2 1  2.6  88    0    0 196 -293  2
 1 14 20  -4.9  931 253  2.1 2  2.5  87    0    0 203 -291  2
 1 14 21  -5.1  931 230  2.5 1  2.4  86    0    0 202 -289  2
 1 14 22  -6.0  931 228  2.2 1  2.4  87    0    0 195 -287  2
 1 14 23  -5.8  931 222  2.3 1  2.3  86    0    0 194 -286  2
 1 14 24  -6.8  931 225  2.2 1  2.2  86    0    0 193 -286  2
 1 15  1  -6.4  931 213  1.6 2  2.1  84    0    0 196 -285  2
 1 15  2 -10.0  929 216  2.0 3  2.0  90    0    0 199 -283  2
 1 15  3  -8.5  929 219  1.2 3  1.9  94    0    0 200 -281  2
 1 15  4  -9.6  929 197  0.9 3  1.9  92    0    0 200 -279  2
 1 15  5  -8.5  928 203  0.5 2  1.9  91    0    0 197 -277  2
 1 15  6  -9.2  928 155  0.1 1  1.9  89    0    0 190 -273  2
 1 15  7 -10.1  929 128  0.7 1  1.8  92    0    0 184 -265  2
 1 15  8  -9.3  929 136  1.0 1  1.8  92    0    0 184 -261  2
 1 15  9  -7.4  929 130  0.6 2  1.9  85   31    5 189 -260  2
 1 15 10  -6.3  930 107  1.3 2  2.0  80  100   21 196 -265  2
 1 15 11  -6.3  930 131  1.5 2  2.0  79  149   44 196 -280  2
 1 15 12  -4.8  930 127  2.1 2  2.1  78  167   67 197 -293  2
 1 15 13  -3.2  930  93  2.3 2  2.3  74  170   76 201 -299  2
 1 15 14  -2.8  929 105  2.7 2  2.4  72  182   52 203 -303  2
 1 15 15  -2.3  929  87  2.7 2  2.4  70  156   32 203 -304  2
 1 15 16  -2.7  928  89  2.8 0  2.4  69  106   25 196 -301  2
 1 15 17  -2.8  928  48  3.0 1  2.4  71   17    4 193 -296  2
 1 15 18  -4.1  929  48  2.7 1  2.4  75    0    0 195 -290  2
 1 15 19  -4.9  929  47  2.7 1  2.4  80    0    0 193 -287  2
 1 15 20  -5.4  928  48  2.9 1  2.4  83    0    0 192 -285  2
 1 15 21  -6.3  929  55  3.1 1  2.3  87    0    0 190 -284  2
 1 15 22  -7.1  929  59  3.2 0  2.3  90    0    0 187 -284  2
 1 15 23  -7.9  928  68  3.0 0  2.2  91    0    0 180 -283  2
 1 15 24  -8.6  929  73  2.8 0  2.1  92    0    0 177 -283  2
 1 16  1  -9.3  935  84  2.5 0  2.0  92    0    0 196 -270  2
 1 16  2  -9.6  934 118  2.3 0  1.9  92    0    0 180 -261  2
 1 16  3  -9.8  934 157  2.1 0  1.9  92    0    0 179 -255  2
