MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
 1  5 12   2.0  979 226  2.8 8  4.2  93    0   38 304 -328  1
 1  5 13   2.0  979 213  2.7 7  4.2  93    0   45 297 -330  1
 1  5 14   2.1  978 219  2.6 8  4.3  94    0   33 296 -331  1
 1  5 15   2.5  977 223  2.7 8  4.3  92    0   19 302 -333  1
 1  5 16   2.3  977 225  3.2 8  4.3  92    0   14 301 -332  1
 1  5 17   2.4  976 189  2.1 8  4.4  94    0    2 301 -329  1
 1  5 18   2.4  976 204  1.7 8  4.4  94    0    0 303 -326  1
 1  5 19   2.9  975 223  2.3 8  4.5  95    0    0 306 -326  1
 1  5 20   3.2  975 231  2.5 8  4.7  95    0    0 309 -331  1
 1  5 21   3.0  975 230  2.8 8  4.8  98    0    0 311 -335  1
 1  5 22   3.3  974 237  1.2 8  4.9 100    0    0 314 -338  1
 1  5 23   3.3  974 183  1.0 8  5.0  99    0    0 316 -341  1
 1  5 24   3.4  974 235  1.4 8  4.9  98    0    0 317 -342  1
 1  6  1   4.2  973 250  2.2 8  5.0  96    0    0 320 -343  1
 1  6  2   4.2  973 252  2.3 8  5.0  94    0    0 324 -342  1
 1  6  3   4.6  972 246  3.2 8  5.0  92    0    0 326 -341  1
 1  6  4   4.8  972 249  3.5 7  5.0  91    0    0 321 -339  1
 1  6  5   4.8  971 255  3.9 8  5.1  91    0    0 321 -338  1
 1  6  6   5.0  972 258  4.3 8  5.1  91    0    0 329 -338  1
 1  6  7   5.0  973 286  3.3 7  5.1  90    0    0 322 -338  1
 1  6  8   5.0  974 262  2.8 7  5.1  90    0    0 314 -337  1
 1  6  9   4.9  975 276  2.4 7  5.0  88    0    4 311 -336  1
 1  6 10   5.2  977 264  3.2 7  4.9  87   17   46 309 -335  1
 1  6 11   5.6  978 270  3.3 6  4.9  85   10   76 302 -336  1
 1  6 12   5.6  979 275  2.6 7  5.0  86    0   61 301 -337  1
 1  6 13   5.8  980 286  4.2 5  4.9  83    3   87 293 -339  1
 1  6 14   6.4  981 273  4.5 6  4.6  76   34   97 285 -340  1
 1  6 15   6.0  981 269  3.8 5  4.3  71   34   81 284 -339  1
 1  6 16   5.6  981 262  2.3 4  4.2  71   33   42 274 -337  1
 1  6 17   4.9  982 245  2.1 4  4.2  74    1    8 267 -332  1
 1  6 18   4.1  982 230  2.3 4  4.1  76    0    0 264 -328  1
 1  6 19   4.0  983 227  2.9 4  4.2  80    0    0 263 -327  1
 1  6 20   3.8  983 212  2.5 4  4.3  83    0    0 264 -327  1
 1  6 21   3.3  983 219  2.4 2  4.3  86    0    0 253 -329  1
 1  6 22   3.4  983 216  3.1 5  4.3  87    0    0 260 -332  1
 1  6 23   3.6  983 225  2.8 5  4.4  88    0    0 278 -335  1
 1  6 24   4.0  983 221  2.6 6  4.5  88    0    0 286 -338  1
 1  7  1   3.6  982 221  2.6 6  4.5  88    0    0 292 -340  1
 1  7  2   4.1  983 226  2.5 8  4.6  88    0    0 305 -341  1
 1  7  3   4.2  982 231  3.0 8  4.7  90    0    0 319 -343  1
 1  7  4   4.6  981 224  2.7 8  4.9  91    0    0 321 -344  1
 1  7  5   4.8  981 224  3.7 7  4.9  89    0    0 317 -345  1
 1  7  6   5.2  981 227  3.6 8  5.0  89    0    0 319 -345  1
 1  7  7   5.9  981 223  4.6 6  5.0  87    0    0 314 -346  1
 1  7  8   6.1  981 225  5.3 6  5.1  85    0    0 304 -345  1
 1  7  9   6.4  980 225  5.6 7  5.2  85    0    3 311 -345  1
 1  7 10   6.8  980 227  5.5 7  5.3  84    0   12 318 -344  1
 1  7 11   7.2  980 227  5.6 7  5.4  84    0   51 319 -344  1
 1  7 12   7.3  980 226  6.0 8  5.5  83    0   35 324 -345  1
 1  7 13   7.4  980 230  3.8 7  5.5  83    0   32 324 -346  1
 1  7 14   7.4  979 233  4.8 7  5.4  82   88   37 319 -347  1
 1  7 15   7.5  979 226  4.6 7  5.4  81    0   54 319 -348  1
 1  7 16   7.5  979 205  4.3 8  5.5  82    0   17 324 -348  1
 1  7 17   7.4  979 208  4.1 7  5.6  84    0    1 324 -348  1
 1  7 18   7.8  979 223  4.3 7  5.6  83    0    0 319 -347  1
 1  7 19   7.7  979 198  3.7 5  5.6  83    0    0 310 -347  1
 1  7 20   7.6  979 218  3.9 5  5.7  84    0    0 300 -347  1
 1  7 21   7.5  979 201  3.2 6  5.7  85    0    0 303 -347  1
 1  7 22   7.7  978 220  2.3 6  5.7  84    0    0 308 -347  1
 1  7 23   7.6  978 216  2.9 6  5.7  84    0    0 307 -344  1
 1  7 24   7.4  977 212  3.5 6  5.6  84    0    0 305 -339  1
 1  8  1   7.2  976 213  2.6 6  5.6  84    0    0 303 -336  1
 1  8  2   7.0  976 220  3.0 6  5.5  84    0    0 302 -334  1
 1  8  3   6.6  975 215  2.9 6  5.3  84    0    0 300 -334  1
 1  8  4   6.0  974 214  3.4 5  5.2  85    0    0 291 -333  1
 1  8  5   5.7  973 207  4.4 1  5.1  85    0    0 257 -332  1
 1  8  6   4.9  972 209  4.8 4  4.9  85    0    0 247 -332  1
 1  8  7   4.1  971 209  5.2 2  4.7  86    0    0 250 -331  1
 1  8  8   4.5  970 209  5.2 2  4.5  84    0    0 238 -331  1
 1  8  9   4.8  970 215  5.7 3  4.5  81    3    9 244 -331  1
 1  8 10   5.4  969 216  7.1 2  4.4  77   63   33 246 -332  1
 1  8 11   7.8  968 224  8.2 2  4.1  65  146   44 243 -334  1
 1  8 12   9.0  969 220  7.5 2  3.9  55  204   50 248 -337  1
 1  8 13  10.4  968 226  6.5 5  3.9  50  108  104 267 -340  1
 1  8 14   9.7  967 222  7.2 5  4.2  52   21   91 286 -342  1
 1  8 15   8.8  967 222  6.8 7  4.6  61    0   35 298 -342  1
 1  8 16   8.3  968 226  6.6 8  5.1  70    0   22 315 -342  1
 1  8 17   8.3  968 233  6.0 7  5.4  76    0    5 316 -342  1
 1  8 18   8.3  969 230  6.7 5  5.5  77    0    0 301 -342  1
 1  8 19   7.5  969 235  6.6 5  5.4  78    0    0 290 -341  1
 1  8 20   6.8  970 251  5.8 6  5.0  76    0    0 291 -341  1
 1  8 21   6.2  971 254  4.8 4  4.5  72    0    0 280 -341  1
 1  8 22   5.6  972 273  4.3 5  4.1  69    0    0 271 -341  1
 1  8 23   5.2  973 271  3.5 5  4.0  68    0    0 273 -339  1
 1  8 24   4.9  974 270  3.5 6  4.0  70    0    0 276 -336  1
 1  9  1   4.5  975 243  4.2 5  3.9  72    0    0 273 -334  1
 1  9  2   4.5  975 242  3.6 5  3.9  72    0    0 265 -332  1
 1  9  3   4.3  975 227  3.1 5  3.9  73    0    0 264 -328  1
 1  9  4   4.5  975 223  3.2 5  4.0  74    0    0 264 -327  1
 1  9  5   4.4  975 219  4.2 4  4.1  76    0    0 261 -325  1
 1  9  6   4.2  975 219  4.5 4  4.1  77    0    0 257 -323  1
 1  9  7   4.3  975 218  4.7 5  4.1  77    0    0 265 -323  1
 1  9  8   4.1  975 207  3.4 5  4.1  78    0    0 273 -323  1
 1  9  9   4.1  975 209  3.9 3  4.1  78    0    6 262 -321  1
 1  9 10   5.1  977 232  4.7 6  4.2  77   10   46 271 -321  1
 1  9 11   5.5  978 231  6.2 5  4.4  76   47   86 285 -323  1
 1  9 12   6.5  978 243  5.3 6  4.4  74  107  103 286 -327  1
 1  9 13   6.8  978 229  5.2 5  4.4  70   88  119 286 -331  1
 1  9 14   7.6  978 243  3.9 5  4.4  67   89  105 279 -333  1
 1  9 15   7.1  978 232  4.5 6  4.4  67   68   81 284 -334  1
 1  9 16   6.5  978 233  2.8 6  4.4  69   33   42 289 -332  1
 1  9 17   5.2  979 216  2.1 7  4.4  74    0    7 293 -328  1
 1  9 18   5.0  979 216  2.4 7  4.4  78    0    0 296 -326  1
 1  9 19   4.4  979 215  1.8 3  4.4  80    0    0 273 -326  1
 1  9 20   4.0  979 207  2.7 3  4.4  82    0    0 251 -328  1
 1  9 21   3.5  979 217  3.4 3  4.3  85    0    0 252 -330  1
 1  9 22   3.8  979 212  3.0 2  4.4  86    0    0 248 -332  1
 1  9 23   3.9  978 214  3.1 3  4.5  87    0    0 250 -337  1
 1  9 24   4.2  978 210  3.2 5  4.6  88    0    0 269 -342  1
 1 10  1   4.3  978 216  2.5 4  4.8  91    0    0 276 -344  1
 1 10  2   3.7  977 222  2.4 8  4.8  92    0    0 291 -345  1
 1 10  3   4.8  977 215  2.9 8  4.9  92    0    0 309 -346  1
 1 10  4   5.4  977 216  3.0 6  5.1  91    0    0 300 -347  1
 1 10  5   5.8  977 221  3.5 5  5.3  91    0    0 290 -347  1
 1 10  6   6.0  976 213  4.4 7  5.5  91    0    0 294 -346  1
 1 10  7   6.3  976 220  3.5 7  5.5  91    0    0 302 -344  1
 1 10  8   6.2  976 224  3.7 7  5.6  91    0    0 301 -343  1
 1 10  9   6.6  976 208  2.8 8  5.6  91    0    7 303 -341  1
 1 10 10   7.1  977 217  3.1 8  5.8  90    0   26 309 -341  1
 1 10 11   7.1  976 206  3.0 8  5.9  90    0   19 309 -344  1
 1 10 12   8.1  977 220  3.6 8  6.0  89    0   39 308 -348  1
 1 10 13   7.8  976 210  3.7 8  6.1  89    0   60 307 -351  1
 1 10 14   8.7  975 217  3.2 7  6.2  87   35   81 301 -353  1
 1 10 15   9.8  975 211  2.8 4  6.2  82  131   26 289 -352  1
 1 10 16   9.5  975 212  2.8 5  6.0  77   75   15 283 -349  1
 1 10 17   8.9  974 204  2.6 2  5.7  76    5    7 275 -345  1
 1 10 18   8.0  974 204  1.8 1  5.5  77    0    0 256 -341  1
 1 10 19   6.8  975 212  1.4 1  5.3  80    0    0 250 -338  1
 1 10 20   6.9  975 195  2.2 1  5.2  82    0    0 250 -336  1
 1 10 21   6.4  975 217  2.1 0  5.1  81    0    0 248 -334  1
 1 10 22   5.8  975 216  3.2 1  5.0  82    0    0 247 -332  1
 1 10 23   5.6  976 215  3.8 2  4.9  82    0    0 254 -330  1
 1 10 24   5.0  976 204  3.7 3  4.7  82    0    0 263 -329  1
 1 11  1   4.3  976 220  3.8 4  4.6  84    0    0 270 -328  1
 1 11  2   4.1  976 202  3.3 3  4.5  85    0    0 269 -327  1
 1 11  3   4.6  976 217  4.2 4  4.5  84    0    0 271 -327  1
 1 11  4   4.2  976 228  4.1 7  4.5  84    0    0 290 -327  1
 1 11  5   4.5  976 230  4.7 4  4.7  86    0    0 291 -328  1
 1 11  6   4.1  976 203  3.8 8  4.8  90    0    0 297 -328  1
 1 11  7   4.5  976 205  3.5 7  4.9  91    0    0 313 -328  1
 1 11  8   4.5  977 204  3.0 7  5.0  91    0    0 309 -328  1
 1 11  9   4.8  977 240  3.0 8  5.2  94    0    2 315 -328  1
 1 11 10   5.2  979 205  3.7 8  5.3  95   18   55 321 -328  1
 1 11 11   5.6  979 236  3.8 7  5.4  93    0   58 315 -330  1
 1 11 12   5.9  979 236  2.9 8  5.4  91    0   29 316 -331  1
 1 11 13   6.5  979 231  2.2 8  5.4  89    0   27 321 -334  1
 1 11 14   6.5  979 218  2.1 7  5.5  88    0   72 317 -337  1
 1 11 15   6.6  978 218  2.5 5  5.4  86   24   91 302 -338  1
 1 11 16   6.3  978 189  2.3 7  5.4  86    1   35 302 -339  1
 1 11 17   5.8  978 188  2.1 8  5.4  89    0    1 314 -338  1
 1 11 18   5.8  978 187  2.1 8  5.4  91    0    0 317 -337  1
 1 11 19   5.3  978 191  2.2 5  5.4  92    0    0 303 -337  1
 1 11 20   5.4  977 198  1.4 4  5.3  92    0    0 285 -336  1
 1 11 21   5.5  977 220  1.3 4  5.3  91    0    0 282 -336  1
 1 11 22   5.8  977 220  2.4 7  5.3  91    0    0 295 -336  1
 1 11 23   5.7  977 215  2.8 7  5.4  91    0    0 309 -334  1
 1 11 24   5.9  976 225  2.2 7  5.4  91    0    0 309 -332  1
 1 12  1   6.2  976 217  3.1 7  5.3  88    0    0 309 -330  1
 1 12  2   6.0  976 206  3.1 4  5.3  87    0    0 296 -330  1
 1 12  3   6.1  975 200  3.7 6  5.3  87    0    0 291 -331  1
 1 12  4   5.9  975 206  3.1 3  5.3  88    0    0 286 -332  1
 1 12  5   5.9  975 220  2.8 6  5.4  90    0    0 286 -333  1
 1 12  6   5.8  975 208  2.9 6  5.4  90    0    0 299 -334  1
 1 12  7   6.1  974 217  2.6 8  5.4  90    0    0 307 -334  1
 1 12  8   5.5  974 225  3.2 8  5.5  92    0    0 316 -334  1
 1 12  9   5.7  974 226  2.5 8  5.6  95    0    1 316 -334  1
 1 12 10   6.0  974 198  2.9 7  5.7  95    0   15 311 -333  1
 1 12 11   6.4  974 224  3.1 8  5.8  95    0   26 311 -335  1
 1 12 12   6.8  974 230  2.2 8  5.9  93    0   26 316 -336  1
 1 12 13   6.8  974 231  3.5 7  5.9  92    0   55 310 -337  1
 1 12 14   6.4  973 239  3.8 6  6.0  94    0   65 298 -337  1
 1 12 15   6.2  973 232  3.0 7  5.9  95    0   39 297 -337  1
 1 12 16   6.1  974 232  2.2 8  5.7  94    0   14 310 -337  1
 1 12 17   5.9  974 233  1.6 8  5.7  95    0    2 316 -336  1
 1 12 18   5.6  974 236  1.8 7  5.7  96    0    0 310 -336  1
 1 12 19   5.5  974 214  1.7 7  5.6  95    0    0 305 -335  1
 1 12 20   5.0  974 239  0.9 7  5.4  93    0    0 303 -333  1
 1 12 21   4.8  974 230  2.2 6  5.2  92    0    0 296 -330  1
 1 12 22   4.6  975 244  1.9 5  5.1  92    0    0 283 -328  1
 1 12 23   5.1  975 239  2.6 5  4.9  89    0    0 276 -327  1
 1 12 24   4.1  975 246  2.1 5  4.8  88    0    0 276 -325  1
 1 13  1   3.8  975 227  2.0 6  4.6  88    0    0 280 -323  1
 1 13  2   2.8  975 230  2.7 5  4.4  89    0    0 278 -321  1
 1 13  3   2.9  975 227  2.9 6  4.4  91    0    0 276 -320  1
 1 13  4   3.1  975 220  3.0 6  4.3  89    0    0 282 -320  1
 1 13  5   2.6  975 218  2.6 5  4.2  87    0    0 275 -320  1
 1 13  6   2.5  975 220  3.6 7  4.2  88    0    0 279 -319  1
 1 13  7   2.6  975 195  3.8 6  4.2  89    0    0 285 -319  1
 1 13  8   2.4  975 202  3.7 5  4.2  88    0    0 275 -318  1
 1 13  9   2.4  975 234  4.2 7  4.1  87    9    4 279 -318  1
 1 13 10   2.6  975 251  3.9 6  4.0  86   17   38 283 -318  1
 1 13 11   2.8  976 243  3.6 6  4.1  85   22   69 279 -318  1
 1 13 12   3.2  976 246  4.8 7  4.1  84    0   69 285 -318  1
 1 13 13   3.2  976 252  3.6 6  4.1  83    7   91 285 -319  1
 1 13 14   3.2  976 265  3.8 8  4.0  81    0   27 289 -322  1
 1 13 15   3.7  976 271  3.0 7  3.9  76    0   29 292 -324  1
 1 13 16   3.1  976 265  2.6 6  3.8  76    0   11 281 -324  1
 1 13 17   2.8  977 265  3.5 7  3.8  78    0    2 278 -322  1
 1 13 18   2.6  977 267  2.1 7  3.7  78    0    0 280 -320  1
 1 13 19   2.0  977 255  2.6 6  3.8  81    0    0 274 -319  1
 1 13 20   2.0  978 261  3.5 6  3.8  84    0    0 268 -317  1
 1 13 21   1.7  978 261  3.5 7  3.9  86    0    0 271 -317  1
 1 13 22   1.4  978 264  2.3 6  3.9  88    0    0 270 -316  1
 1 13 23   0.9  978 256  1.9 6  3.9  91    0    0 265 -315  1
 1 13 24   0.8  979 253  1.9 8  3.8  91    0    0 273 -315  1
 1 14  1   0.9  979 257  1.7 7  3.8  90    0    0 277 -316  1
 1 14  2   0.6  979 252  1.3 6  3.8  91    0    0 269 -315  1
 1 14  3  -0.4  979 275  1.4 8  3.8  95    0    0 274 -315  1
 1 14  4   0.1  979 226  1.2 8  3.7  96    0    0 282 -314  1
 1 14  5  -0.4  979 266  2.1 8  3.7  96    0    0 281 -313  1
 1 14  6  -0.9  979 210  1.5 5  3.7  98    0    0 265 -311  1
 1 14  7  -0.9  979 235  1.5 4  3.6  98    0    0 247 -310  1
 1 14  8  -0.9  979 222  1.2 5  3.6  97    0    0 246 -310  1
 1 14  9  -0.9  980 221  1.0 6  3.6  97    0    8 255 -312  1
 1 14 10  -0.3  981 186  1.3 6  3.6  97   48   41 261 -313  1
 1 14 11  -0.1  981 206  1.6 5  3.7  96   48   85 259 -315  1
 1 14 12   0.6  981 226  1.9 7  3.8  95    2   89 265 -317  1
 1 14 13   1.2  982 261  2.0 8  3.9  92    0   75 280 -318  1
 1 14 14   2.7  982 254  1.7 8  3.8  85    7   94 286 -320  1
 1 14 15   1.9  982 238  1.6 5  3.8  83    9   75 270 -321  1
 1 14 16   2.3  982 224  1.9 5  3.7  82   52   39 255 -320  1
 1 14 17   0.6  982 223  1.4 6  3.6  83    1   10 257 -318  1
 1 14 18   0.5  981 206  1.0 6  3.6  88    0    0 259 -314  1
 1 14 19   0.9  982 206  1.5 6  3.6  88    0    0 260 -310  1
 1 14 20   0.4  982 208  0.8 5  3.6  89    0    0 256 -308  1
 1 14 21   0.7  982 223  1.1 4  3.6  88    0    0 247 -305  1
 1 14 22   0.2  982 351  0.9 5  3.6  88    0    0 248 -302  1
 1 14 23   0.1  982  12  0.5 6  3.5  90    0    0 257 -300  1
 1 14 24  -0.4  982  35  0.7 5  3.5  91    0    0 258 -300  1
 1 15  1  -0.7  982  23  0.7 4  3.5  93    0    0 247 -300  1
 1 15  2  -0.7  982  31  0.3 3  3.5  93    0    0 236 -300  1
 1 15  3  -1.5  982  31  0.2 3  3.4  94    0    0 229 -300  1
 1 15  4  -1.5  982  57  0.2 5  3.4  96    0    0 236 -299  1
 1 15  5  -1.9  982  80  0.1 4  3.3  95    0    0 241 -299  1
 1 15  6  -2.8  982  99  0.2 4  3.2  97    0    0 236 -298  1
 1 15  7  -2.1  982 334  0.2 3  3.1  96    0    0 231 -296  1
 1 15  8  -2.6  982 355  0.7 2  3.1  94    0    0 223 -294  1
 1 15  9  -3.0  982 350  0.7 2  3.0  95    5   10 216 -292  1
 1 15 10  -1.5  983 330  0.6 3  3.1  95   67   43 221 -293  1
 1 15 11  -0.3  983 328  0.7 3  3.3  89  152   60 227 -298  1
 1 15 12   0.7  983   6  0.5 1  3.3  82  215   65 220 -305  1
 1 15 13   1.6  983 154  0.9 1  3.3  77  240   64 215 -312  1
 1 15 14   2.4  983 145  0.6 1  3.2  70  220   61 216 -316  1
 1 15 15   2.7  982 124  0.9 1  3.1  66  164   53 217 -317  1
 1 15 16   2.2  981 141  1.2 1  3.1  66   74   39 217 -316  1
 1 15 17   0.2  982  45  1.7 2  3.0  71    6   11 217 -312  1
 1 15 18  -0.5  981  82  1.7 3  3.0  77    0    0 218 -305  1
 1 15 19  -1.2  981 146  1.0 2  3.0  80    0    0 217 -301  1
 1 15 20  -2.3  981 179  0.9 1  2.9  85    0    0 210 -299  1
 1 15 21  -2.6  981 352  0.9 2  2.9  89    0    0 208 -296  1
 1 15 22  -3.1  981 293  1.0 1  2.9  92    0    0 207 -293  1
 1 15 23  -2.8  981 345  0.4 1  2.9  92    0    0 205 -291  1
 1 15 24  -4.1  981 302  0.0 3  2.8  94    0    0 209 -289  1
 1 16  1  -3.7  981 252  0.1 1  2.8  96    0    0 209 -287  1
 1 16  2  -4.3  981  72  0.1 1  2.8  96    0    0 203 -285  1
 1 16  3  -4.4  980 106  0.1 0  2.7  96    0    0 199 -284  1
 1 16  4  -4.6  980 158  0.1 0  2.7  96    0    0 196 -282  1
 1 16  5  -4.9  980 196  1.2 0  2.6  94    0    0 196 -285  1
